字號,字,聲母,韻母,調值,調類,備註
65,忠,ts,uəŋ,313,陰平,
140,窮,tɕʰ,yəŋ,44,陽平,
150,風,x,əŋ,313,陰平,
262,紅,x,uəŋ,44,陽平,
361,冬,t,uəŋ,313,陰平,
401,農,n,uəŋ,44,陽平,
445,龍,l,uəŋ,44,陽平,
510,封,x,əŋ,313,陰平,
706,邦,p,ɑŋ,313,陰平,
725,雙,s,uɑŋ,313,陰平,
917,隨,s,uei,44,陽平,
1018,兒,0,ər,44,陽平,
1193,知,tʂ,ʅ,313,陰平,知道。
1288,姨,0,i,44,陽平,
1314,師,s,ɿ,313,陰平,
1344,資,ts,ɿ,313,陰平,
1358,飢,tɕ,i,313,陰平,飢餓。
1410,遲,tʂʰ,ʅ,44,陽平,
1661,時,s,ɿ,44,陽平,
1668,疑,0,i,44,陽平,
1995,衣,0,i,313,陰平,
2010,魚,0,y,44,陽平,
2126,鋤,tsʰ,u,44,陽平,
2161,豬,ts,u,313,陰平,
2173,驢,l,y,44,陽平,
2470,朱,ts,u,313,陰平,
2797,租,ts,u,313,陰平,印刷為312此地陰平應為313。
2842,烏,v,u,313,陰平,
3066,雞,tɕ,i,313,陰平,
3130,西,ɕ,i,313,陰平,
3191,泥,n,i,44,陽平,泥土。
3207,閨,k,uei,313,陰平,
3269,鞋,ɕ,ie,44,陽平,
3273,牌,pʰ,E,44,陽平,
3432,灰,x,uei,313,陰平,印刷為312此地陰平應為313。
3495,雷,l,uei,44,陽平,
3531,堆,ts,uei,313,陰平,
3654,來,l,E,44,陽平,
3681,災,ts,E,313,陰平,
3776,新,ɕ,iəŋ,313,陰平,
3794,人,ʐ,əŋ,44,陽平,
4070,春,tʂʰ,uəŋ,313,陰平,
4150,雲,0,yəŋ,44,陽平,雲彩。
4219,分,f,əŋ,313,陰平,分開。
4422,言,0,iæ,44,陽平,
4623,恩,ŋ,əŋ,313,陰平,
4626,吞,tʰ,əŋ,313,陰平,
4655,安,ŋ,æ,313,陰平,
4808,酸,s,uæ,313,陰平,
4813,團,tʰ,uæ,44,陽平,
4834,官,k,uæ,313,陰平,
4858,歡,x,uæ,313,陰平,
4933,般,p,æ,313,陰平,
4941,關,k,uæ,313,陰平,
4954,環,x,uæ,44,陽平,
4973,班,p,æ,313,陰平,
4995,姦,tɕ,iæ,313,陰平,奸詐。
5009,山,s,æ,313,陰平,
5190,年,n,iæ,44,陽平,
5309,錢,tɕʰ,iæ,44,陽平,
5388,纏,tʂʰ,æ,44,陽平,
5449,全,tsʰ,uæ,44,陽平,
5575,圓,0,yæ,44,陽平,
5605,拳,tɕʰ,yæ,44,陽平,
5700,條,tʰ,iɔ,44,陽平,
6191,抓,ts,uɑ,313,陰平,
6251,高,k,ɔ,313,陰平,
6359,袍,pʰ,ɔ,44,陽平,
6370,桃,tʰ,ɔ,44,陽平,
6478,多,t,uo,313,陰平,
6552,羅,l,uo,44,陽平,
6572,河,x,ɤ,44,陽平,
