字號,字,聲母,韻母,調值,調類,備註
1,東,t,əŋ,33,陰平,
2,菄,t,əŋ,33,陰平,
22,銅,d,əŋ,24,陽平,
63,中,tʂ,əŋ,33,陰平,中間。
67,蟲,dʐ,əŋ,24,陽平,
113,狨,l,əŋ,24,陽平,
114,絨,l,əŋ,24,陽平,
115,弓,k,əŋ,33,陰平,
126,熊,ɕ,iŋ,24,陽平,
140,窮,dʑ,iŋ,24,陽平,
143,馮,f,əŋ,24,陽平,
150,風,h,əŋ,33,陰平,
151,飌,h,əŋ,33,陰平,
178,空,ɡ,əŋ,33,陰平,空虛。
192,公,k,əŋ,33,陰平,
205,蒙,m,əŋ,24,陽平,蒙古
205,蒙,m,əŋ,33,陰平,蒙住。
232,籠,l,əŋ,24,陽平,雞籠、蒸籠讀音亦同。
240,聾,l,əŋ,24,陽平,
262,紅,h,əŋ,24,陽平,
287,翁,0,uŋ,33,陰平,
297,葱,dz,əŋ,33,陰平,
310,通,d,əŋ,33,陰平,
326,椶,ts,əŋ,33,陰平,
343,篷,b,əŋ,24,陽平,
361,冬,t,əŋ,33,陰平,
362,𡘬,t,əŋ,33,陰平,
401,農,n,əŋ,24,陽平,
402,䢉,n,əŋ,24,陽平,
403,辳,n,əŋ,24,陽平,
404,𨑋,n,əŋ,24,陽平,
422,宗,ts,əŋ,33,陰平,
424,鬆,s,əŋ,33,陰平,輕鬆。
425,䯳,s,əŋ,33,陰平,輕鬆。
428,鐘,tʂ,əŋ,33,陰平,
445,龍,l,əŋ,24,陽平,
454,舂,dʐ,əŋ,33,陰平,舂米。
460,松,dz,iŋ,24,陽平,松樹。
461,㮤,dz,iŋ,24,陽平,松樹。
464,𧘂,dʐ,əŋ,33,陰平,
465,衝,dʐ,əŋ,33,陰平,
475,容,0,iŋ,24,陽平,
510,封,h,əŋ,33,陰平,
511,𡉚,h,əŋ,33,陰平,
515,胷,ɕ,iŋ,33,陰平,
516,凶,ɕ,iŋ,33,陰平,
517,𣧑,ɕ,iŋ,33,陰平,
547,濃,n,iŋ,24,陽平,
553,重,dʐ,əŋ,24,陽平,重複。
571,縫,h,əŋ,24,陽平,縫衣。
635,供,k,əŋ,55,陰去1,供應。
652,從,dz,əŋ,24,陽平,
664,江,tɕ,iɔŋ,33,陰平,
698,䆫,dz,ɔŋ,33,陰平,
699,牎,dz,ɔŋ,33,陰平,
700,窓,dz,ɔŋ,33,陰平,
725,雙,s,ɔŋ,33,陰平,
765,樁,ts,ɔŋ,33,陰平,
772,支,tʂ,ʅ,33,陰平,
877,錘,dʐ,ui,24,陽平,
891,吹,dʐ,ui,33,陰平,
897,披,b,i,33,陰平,
908,碑,p,i,33,陰平,
917,隨,s,i,24,陽平,
920,虧,ɡ,ui,33,陰平,
999,皮,b,i,24,陽平,
1018,兒,0,ɜ,24,陽平,
1019,𠒆,0,ɜ,24,陽平,
1023,籬,l,i,24,陽平,
1193,知,tʂ,ʅ,33,陰平,
1251,規,k,ui,33,陰平,
1358,飢,tɕ,i,33,陰平,
1421,私,s,ɿ,33,陰平,
1446,棃,d,i,24,陽平,
1447,梨,d,i,24,陽平,
1471,龜,k,ui,33,陰平,
1472,龜,k,ui,33,陰平,
1473,𠃾,k,ui,33,陰平,
1484,衰,s,ai,33,陰平,
1489,維,0,ui,24,陽平,
1565,悲,p,i,33,陰平,
1661,時,ʂ,ʅ,24,陽平,
1662,旹,ʂ,ʅ,24,陽平,
1668,疑,ȵ,i,24,陽平,
1690,旗,dʑ,i,24,陽平,
1724,而,0,ɜ,24,陽平,
1745,欺,dʑ,i,33,陰平,
1759,基,tɕ,i,33,陰平,
1876,揮,h,ui,33,陰平,
1914,飛,f,i,33,陰平,
1925,肥,f,i,24,陽平,
1965,機,tɕ,i,33,陰平,
1974,幾,tɕ,i,31,上聲,
1995,衣,0,i,33,陰平,
2005,歸,k,ui,33,陰平,
2006,㱕,k,ui,33,陰平,
2010,魚,ȵ,iɛ,24,陽平,
2011,𩺰,ȵ,iɛ,24,陽平,
2022,書,ʂ,u,33,陰平,
2036,車,k,ʉi,33,陰平,車馬炮。
2043,渠,0,ɛ,214,陰去2,他。
2069,余,0,ʉi,24,陽平,
2118,蛆,dz,i,33,陰平,
2125,鉏,dz,u,24,陽平,
2126,鋤,dz,u,24,陽平,
2136,梳,s,u,33,陰平,
2146,虛,h,ʉi,33,陰平,
2152,徐,dz,i,24,陽平,
2161,豬,tʂ,u,33,陰平,
2162,䐗,tʂ,u,33,陰平,
2163,猪,tʂ,u,33,陰平,
2191,除,dʐ,u,24,陽平,
2378,須,s,i,33,陰平,
2462,區,ɡ,ʉi,33,陰平,
2470,朱,tʂ,u,33,陰平,
2500,扶,f,u,24,陽平,
2501,𢻳,f,u,24,陽平,
2503,符,f,u,24,陽平,
2587,夫,f,u,33,陰平,
2608,輸,ʂ,u,33,陰平,
2616,廚,dʐ,u,24,陽平,
2640,模,m,ɔ,24,陽平,模子。
