字號,字,聲母,韻母,調值,調類,備註
772,支,ts,ɿ,523,陰平,
891,吹,tsʰ,e,523,陰平,
891,吹,tsʰ,ɿ,523,陰平,
908,碑,p,e,523,陰平,
1008,匙,z,ɿ,312,陽平,
1121,施,s,ɿ,523,陰平,
1188,雌,tsʰ,ɿ,523,陰平,
1193,知,ts,ɿ,523,陰平,
1194,䵹,ts,ɿ,523,陰平,
1195,鼅,ts,ɿ,523,陰平,
1196,蜘,ts,ɿ,523,陰平,
1210,馳,dz,ɿ,312,陽平,
1212,池,dz,ɿ,312,陽平,
1278,脂,ts,ɿ,523,陰平,
1314,師,s,ɿ,523,陰平,
1344,資,ts,ɿ,523,陰平,
1393,瓷,z,ɿ,312,陽平,
1410,遲,dz,ɿ,312,陽平,
1411,遟,dz,ɿ,312,陽平,
1421,私,s,ɿ,523,陰平,
1565,悲,p,e,523,陰平,
1584,丕,pʰ,e,523,陰平,
1585,㔻,pʰ,e,523,陰平,
1630,之,ts,ɿ,523,陰平,
1661,時,s,ɿ,312,陽平,
1662,旹,z,ɿ,312,陽平,
1676,絲,s,ɿ,523,陰平,
1718,詩,s,ɿ,523,陰平,
1768,詞,z,ɿ,312,陽平,
1831,癡,tsʰ,ɿ,523,陰平,
1834,痴,tsʰ,ɿ,523,陰平,
1836,持,dz,ɿ,312,陽平,
1846,礠,z,ɿ,312,陽平,
1854,滋,ts,ɿ,523,陰平,
2010,魚,ɦ,ŋ̀,312,陽平,
2010,魚,ɦ,y,312,陽平,
2011,𩺰,ɦ,y,312,陽平,
2011,𩺰,ɦ,ŋ̀,312,陽平,
2022,書,s,ɿ,523,陰平,
2161,豬,ts,ɿ,523,陰平,
2162,䐗,ts,ɿ,523,陰平,
2163,猪,ts,ɿ,523,陰平,
2184,諸,ts,ɿ,523,陰平,
2191,除,dz,ɿ,312,陽平,
2204,如,z,ɿ,312,陽平,
2362,儒,z,ɿ,312,陽平,
2405,殊,z,ɿ,312,陽平,
2471,珠,ts,ɿ,523,陰平,
2608,輸,s,ɿ,523,陰平,
2616,廚,dz,ɿ,312,陽平,
2780,吳,v,ʋ,312,陽平,
3264,街,k,ɑ,523,陰平,
3268,鞵,ɦ,ɑ,312,陽平,
3269,鞋,ɦ,ɑ,312,陽平,
3273,牌,b,ɑ,312,陽平,
3295,柴,z,ɑ,312,陽平,
3310,差,tsʰ,ɑ,523,陰平,出差之意
3333,籭,s,ɿ,523,陰平,
3346,階,k,ɑ,523,陰平,
3346,階,tɕ,iɑ,523,陰平,
3351,堦,k,ɑ,523,陰平,
3351,堦,tɕ,iɑ,523,陰平,
3355,街,k,ɑ,523,陰平,
3360,𢰇,ʔ,ɑ,523,陰平,挨近之意
3368,鞋,ɦ,ɑ,312,陽平,
3370,排,b,ɑ,312,陽平,
3373,牌,b,ɑ,312,陽平,
3395,豺,z,ɑ,312,陽平,
3404,埋,m,ɑ,312,陽平,
3408,齋,ts,ɑ,523,陰平,
3418,揩,kʰ,ɑ,523,陰平,
3472,媒,m,e,312,陽平,
3495,雷,l,e,312,陽平,
3496,𩂩,l,e,312,陽平,
3531,堆,t,e,523,陰平,
3556,陪,b,e,312,陽平,
3565,桮,p,e,523,陰平,
3566,杯,p,e,523,陰平,
3567,盃,p,e,523,陰平,
3568,肧,pʰ,e,523,陰平,
3585,推,tʰ,e,35,陰去,
3598,開,kʰ,e,533,陰平,"此處的聲調疑誤,疑改為523陰平調"
3603,哀,ʔ,e,523,陰平,
3624,該,k,e,523,陰平,
3654,來,l,e,312,陽平,
3697,胎,tʰ,e,523,陰平,
3698,孡,tʰ,e,523,陰平,
3700,台,d,e,312,陽平,
3704,孩,ɦ,e,312,陽平,
3726,獃,ŋ,e,312,陽平,同「呆」
6191,抓,ts,ɑ,523,陰平,
6545,佗,tʰ,ɑ,523,陰平,
6546,他,tʰ,ɑ,523,陰平,
6731,茄,dʑ,iɑ,312,陽平,
6744,麻,m,o,312,陽平,
6752,車,tsʰ,o,523,陰平,
6754,奢,s,ɑ,523,陰平,
6755,賖,s,o,523,陰平,
6770,遮,ts,o,523,陰平,
6786,蛇,dz,o,312,陽平,
6787,虵,dz,o,312,陽平,
6818,拏,n,ɑ,312,陽平,
6828,家,k,o,523,陰平,
6828,家,tɕ,iɑ,523,陰平,
6856,霞,ɦ,io,312,陽平,
6871,鴉,ʔ,iɑ,523,陰平,
6871,鴉,ʔ,o,523,陰平,
6879,巴,p,o,523,陰平,
6883,芭,p,o,523,陰平,
6887,叉,tsʰ,o,523,陰平,
6898,沙,s,o,523,陰平,
6899,砂,s,o,523,陰平,
6907,牙,ŋ,o,312,陽平,
6922,渣,ts,o,523,陰平,
6930,𣘻,dz,o,312,陽平,
6931,茶,dz,o,312,陽平,
6961,爬,b,o,312,陽平,
10028,紙,ts,ɿ,42,陰上,
10029,帋,ts,ɿ,42,陰上,
10044,是,z,ɿ,22,陽上,
10062,彼,p,e,42,陰上,
10162,觜,ts,ɿ,42,陰上,
10163,㭰,ts,ɿ,42,陰上,
10168,此,tsʰ,ɿ,42,陰上,
10262,紫,ts,ɿ,42,陰上,
10325,指,ts,ɿ,42,陰上,
10335,美,m,e,22,陽上,
10336,媺,m,e,22,陽上,
10360,姊,ts,ɿ,42,陰上,
10390,𦳊,s,ɿ,42,陰上,
10391,屎,s,ɿ,42,陰上,
10395,死,s,ɿ,42,陰上,
10398,水,s,ɿ,42,陰上,
10398,水,s,e,42,陰上,
10399,壘,l,e,22,陽上,
10468,止,ts,ɿ,42,陰上,
10478,市,z,ɿ,22,陽上,
10498,似,z,ɿ,13,陽去,嵊縣崇仁古全濁上多讀成陽去調13。
10499,佀,z,ɿ,13,陽去,嵊縣崇仁古全濁上多讀成陽去調13。
10514,使,s,ɿ,42,陰上,
10539,始,s,ɿ,42,陰上,
