字號,字,聲母,韻母,調值,調類,備註
1,東,t,əŋ,35,陰平,
2,菄,t,əŋ,35,陰平,
22,銅,tʰ,əŋ,33,陽平,
63,中,t,əŋ,35,陰平,
67,蟲,tʰ,əŋ,33,陽平,
113,狨,l,əŋ,33,陽平,
114,絨,l,əŋ,33,陽平,
115,弓,k,əŋ,35,陰平,
119,宮,k,əŋ,35,陰平,
126,熊,ɕ,iəŋ,33,陽平,
140,窮,tɕʰ,iəŋ,33,陽平,
143,馮,f,əŋ,33,陽平,
150,風,f,əŋ,35,陰平,
151,飌,f,əŋ,35,陰平,
178,空,kʰ,əŋ,35,陰平,
192,公,k,əŋ,35,陰平,
194,工,k,əŋ,35,陰平,
232,籠,l,əŋ,33,陽平,
262,紅,f,əŋ,33,陽平,
287,翁,v,əŋ,35,陰平,
297,葱,tsʰ,əŋ,35,陰平,
310,通,tʰ,əŋ,35,陰平,
326,椶,ts,əŋ,35,陰平,
343,篷,pʰ,əŋ,33,陽平,
361,冬,t,əŋ,35,陰平,
362,𡘬,t,əŋ,35,陰平,
401,農,l,əŋ,33,陽平,
402,䢉,l,əŋ,33,陽平,
403,辳,l,əŋ,33,陽平,
404,𨑋,l,əŋ,33,陽平,
411,𧗕,l,əŋ,33,陽平,
412,膿,l,əŋ,33,陽平,
422,宗,ts,əŋ,35,陰平,
424,鬆,s,əŋ,35,陰平,
425,䯳,s,əŋ,35,陰平,
428,鐘,t,əŋ,35,陰平,
445,龍,t,iəŋ,33,陽平,
454,舂,t,əŋ,35,陰平,
460,松,tɕʰ,iəŋ,33,陽平,
461,㮤,tɕʰ,iəŋ,33,陽平,
464,𧘂,tʰ,əŋ,35,陰平,
465,衝,tʰ,əŋ,35,陰平,
475,容,0,iəŋ,33,陽平,
510,封,f,əŋ,35,陰平,
511,𡉚,f,əŋ,35,陰平,
515,胷,ɕ,iəŋ,35,陰平,
516,凶,ɕ,iəŋ,35,陰平,
517,𣧑,ɕ,iəŋ,35,陰平,
547,濃,ȵ,iəŋ,33,陽平,
553,重,tʰ,əŋ,33,陽平,
560,從,tsʰ,əŋ,33,陽平,
561,从,tsʰ,əŋ,33,陽平,
571,縫,f,əŋ,33,陽平,
584,蠭,f,əŋ,35,陰平,
585,蜂,f,əŋ,35,陰平,
586,𧒒,f,əŋ,35,陰平,
635,供,təɕ,iəŋ,35,陰平,白讀
635,供,k,əŋ,35,陰平,
664,江,k,ɔŋ,35,陰平,
697,囪,tsʰ,ɔŋ,35,陰平,
698,䆫,tsʰ,ɔŋ,35,陰平,
699,牎,tsʰ,ɔŋ,35,陰平,
700,窓,tsʰ,ɔŋ,35,陰平,
725,雙,s,ɔŋ,35,陰平,
772,支,ts,ɿ,35,陰平,
801,移,0,i,33,陽平,
802,䄬,0,i,33,陽平,
877,錘,tʰ,ʉ,33,陽平,
891,吹,tʰ,ʉ,35,陰平,
897,披,pʰ,i,35,陰平,
908,碑,p,i,35,陰平,
917,隨,ɕ,i,33,陽平,
920,虧,kɕ,ui,35,陰平,
925,騎,tɕʰ,i,33,陽平,
999,皮,pʰ,i,33,陽平,
1018,兒,0,œ,33,陽平,
1019,𠒆,0,œ,33,陽平,
1193,知,ts,ɿ,35,陰平,
1212,池,ts,ɿ,33,陽平,
1251,規,k,ui,35,陰平,
1288,姨,0,i,33,陽平,
1314,師,s,ɿ,35,陰平,
1317,篩,s,ai,35,陰平,
1344,資,ts,ɿ,35,陰平,
1393,瓷,tsʰ,ɿ,33,陽平,
1410,遲,tsʰ,ɿ,33,陽平,
1411,遟,tsʰ,ɿ,33,陽平,
1421,私,s,ɿ,35,陰平,
1428,屍,s,ɿ,35,陰平,
1446,棃,t,i,33,陽平,
1447,梨,t,i,33,陽平,
1460,葵,kʰ,ui,33,陽平,
1468,追,t,ui,35,陰平,
1471,龜,k,ui,35,陰平,
1472,龜,k,ui,35,陰平,
1473,𠃾,k,ui,35,陰平,
1544,眉,m,i,33,陽平,
1545,睂,m,i,33,陽平,
