字號,字,聲母,韻母,調值,調類,備註
65,忠,ts,uəŋ,24,陰平,
140,窮,tɕʰ,yəŋ,44,陽平,
150,風,f,əŋ,24,陰平,
262,紅,x,uəŋ,44,陽平,
361,冬,t,uəŋ,24,陰平,
401,農,n,uəŋ,44,陽平,
445,龍,l,uəŋ,44,陽平,
510,封,f,əŋ,24,陰平,
706,邦,p,uo,24,陰平,
725,雙,s,ɥə,24,陰平,
917,隨,ɕ,y,44,陽平,
1018,兒,0,ər,44,陽平,
1193,知,tʂ,ei,24,陰平,知道。
1288,姨,0,i,44,陽平,
1314,師,s,ɿ,24,陰平,
1344,資,ts,ɿ,24,陰平,
1358,飢,tɕ,i,24,陰平,飢餓。
1410,遲,tʂʰ,ei,44,陽平,
1661,時,s,ɿ,44,陽平,
1668,疑,n,i,44,陽平,
1995,衣,0,i,24,陰平,
2010,魚,n,y,44,陽平,
2126,鋤,tsʰ,ɥ,44,陽平,
2161,豬,ts,ɥ,24,陰平,
2173,驢,l,uei,44,陽平,
2470,朱,ts,ɥ,24,陰平,
2797,租,ts,əɯ,24,陰平,
2842,烏,0,u,24,陰平,
3066,雞,tɕ,i,24,陰平,
3130,西,s,ei,24,陰平,
3191,泥,n,i,44,陽平,泥土。
3207,閨,k,uei,24,陰平,
3269,鞋,ɕ,iæ,44,陽平,文讀
3269,鞋,x,ɛe,44,陽平,白讀。
3273,牌,pʰ,ɛe,44,陽平,
3432,灰,x,uɛe,24,陰平,
3495,雷,l,uɛe,44,陽平,
3531,堆,t,uɛe,24,陰平,
3654,來,l,ɛe,44,陽平,
3681,災,ts,ɛe,24,陰平,
3776,新,s,iəŋ,24,陰平,
3794,人,ʐ,əŋ,44,陽平,
4070,春,tsʰ,uəŋ,24,陰平,
4150,雲,0,yəŋ,44,陽平,雲彩。
4219,分,f,əŋ,24,陰平,分開。
4422,言,n,iæ,44,陽平,
4623,恩,ŋ,əŋ,24,陰平,
4626,吞,tʰ,əŋ,24,陰平,
4655,安,n,iE,24,陰平,白讀。
4655,安,ŋ,æ,24,陰平,文讀
4808,酸,s,uæ,24,陰平,文讀
4808,酸,s,ɥə,24,陰平,白讀。
4813,團,tʰ,uo,44,陽平,白讀。
4813,團,tʰ,uæ,44,陽平,文讀
4834,官,k,uo,24,陰平,白讀。
4834,官,k,uæ,24,陰平,文讀
4858,歡,x,uæ,24,陰平,文讀
4858,歡,x,uo,24,陰平,白讀。
4933,般,p,uo,24,陰平,白讀。
4933,般,p,æ,24,陰平,文讀
4941,關,k,uæ,24,陰平,
4941,關,k,uæ,24,陰平,
4954,環,x,uæ,44,陽平,
4973,班,p,æ,24,陰平,
4995,姦,tɕ,iæ,24,陰平,奸詐。
5009,山,s,æ,24,陰平,
5190,年,n,iæ,44,陽平,
5309,錢,tɕʰ,iæ,44,陽平,
5388,纏,tʂʰ,æ,44,陽平,文讀
5388,纏,tʂ,ʅə,44,陽平,白讀。
5449,全,tɕʰ,yæ,44,陽平,
5575,圓,0,yæ,44,陽平,
5605,拳,tɕʰ,yæ,44,陽平,
5700,條,tʰ,iɔu,44,陽平,
6191,抓,ts,uA,24,陰平,
6251,高,k,ɔu,24,陰平,
6359,袍,pʰ,uo,44,陽平,
6370,桃,tʰ,ɔu,44,陽平,
