字號,字,聲母,韻母,調值,調類,備註
1,東,t,uŋ,21,陰平,
18,同,h,ŋ,33,陽平,
20,童,h,ŋ,33,陽平,
22,銅,h,ŋ,33,陽平,
23,桐,h,ŋ,33,陽平,
28,筒,0,ŋ,33,陽平,
28,筒,h,ŋ,33,陽平,文讀，白讀。
29,瞳,h,ŋ,33,陽平,
63,中,t,oŋ,21,陰平,
63,中,t,yuŋ,21,陰平,文讀，白讀、中坊：地名。
64,衷,tsʰ,uŋ,21,陰平,
65,忠,t,yuŋ,21,陰平,
67,蟲,tsʰ,uŋ,33,陽平,文讀，白讀。
67,蟲,h,ŋ,51,陰去,
68,沖,tʰ,ioŋ,51,陰去,炫耀，單字讀。
68,沖,tsʰ,uŋ,21,陰平,
70,盅,ts,uŋ,21,陰平,
75,終,ts,uŋ,21,陰平,
93,崇,tsʰ,uŋ,33,陽平,
97,嵩,s,yuŋ,21,陰平,
106,戎,0,yuŋ,33,陽平,
114,絨,0,yuŋ,33,陽平,
115,弓,k,yuŋ,21,陰平,
117,躬,k,yuŋ,21,陰平,
119,宮,k,yuŋ,21,陰平,
125,雄,x,yuŋ,33,陽平,
126,熊,x,yuŋ,33,陽平,
140,窮,kʰ,yuŋ,33,陽平,
143,馮,pʰ,uŋ,33,陽平,
150,風,x,uŋ,21,陰平,文讀，白讀。
150,風,p,yuŋ,21,陰平,
152,楓,pʰ,yuŋ,354,上,白讀、楓源：地名。
157,豐,x,uŋ,21,陰平,
165,充,tsʰ,uŋ,21,陰平,
178,空,kʰ,uŋ,21,陰平,
192,公,k,uŋ,21,陰平,
193,功,k,uŋ,21,陰平,
194,工,k,uŋ,21,陰平,
196,蚣,k,uŋ,21,陰平,
200,攻,k,uŋ,21,陰平,
205,蒙,m,uŋ,354,上,
205,蒙,m,uŋ,33,陽平,單字讀，蒙面。
207,濛,m,uŋ,354,上,
211,矇,m,uŋ,354,上,
230,懜,m,uŋ,354,上,
232,籠,l,uŋ,33,陽平,
240,聾,l,uŋ,33,陽平,文讀，白讀。
240,聾,s,uŋ,51,陰去,
242,礱,l,uŋ,33,陽平,
253,曨,l,uŋ,33,陽平,
259,洪,x,uŋ,354,上,
262,紅,x,uŋ,354,上,
263,虹,x,uŋ,354,上,
265,鴻,x,uŋ,354,上,
282,叢,tʰ,uŋ,33,陽平,白讀。
287,翁,0,ŋ,21,陰平,
295,怱,tʰ,uŋ,21,陰平,
297,葱,tʰ,uŋ,21,陰平,
300,聦,tʰ,uŋ,21,陰平,原語料作「聰」。
310,通,h,ŋ,21,陰平,
341,蓬,pʰ,uŋ,33,陽平,
343,篷,pʰ,uŋ,33,陽平,
351,烘,x,uŋ,21,陰平,
361,冬,t,uŋ,21,陰平,
396,鬃,ts,ŋ,21,陰平,
401,農,n,uŋ,33,陽平,
412,膿,n,uŋ,51,陰去,
422,宗,ts,ŋ,21,陰平,
424,鬆,s,yuŋ,21,陰平,
427,鍾,ts,uŋ,21,陰平,
428,鐘,ts,uŋ,21,陰平,
445,龍,l,yuŋ,33,陽平,
454,舂,ts,uŋ,21,陰平,
460,松,tʰ,yuŋ,33,陽平,
465,衝,tsʰ,uŋ,21,陰平,
475,容,0,yuŋ,33,陽平,
476,溶,0,yuŋ,33,陽平,
478,庸,0,yuŋ,33,陽平,
485,鏞,0,yuŋ,33,陽平,
510,封,x,uŋ,21,陰平,
515,胷,s,yuŋ,21,陰平,原語料作「胸」。
515,胷,x,yuŋ,21,陰平,
516,凶,s,yuŋ,21,陰平,
547,濃,n,uŋ,33,陽平,
553,重,h,yuŋ,33,陽平,重復。
560,從,tʰ,yuŋ,33,陽平,
571,縫,x,uŋ,354,上,文讀。
578,峯,x,uŋ,21,陰平,
579,鋒,x,uŋ,21,陰平,
585,蜂,pʰ,uŋ,21,陰^,
585,蜂,x,uŋ,21,陰平,文讀，單字讀。
590,烽,x,uŋ,21,陰平,
597,蹤,ts,uŋ,21,陰平,
635,供,k,yuŋ,21,陰平,文讀，白讀、愄。
635,供,k,ioŋ,21,陰平,
664,江,k,oŋ,21,陰平,
665,扛,k,oŋ,21,陰平,
698,䆫,tsʰ,oŋ,21,陰平,原語料作「窗」。
706,邦,p,aŋ,21,陰平,
706,邦,p,oŋ,21,陰平,文讀，白讀。
712,降,x,oŋ,33,陽平,投降。
713,缸,k,oŋ,21,陰平,
725,雙,s,oŋ,21,陰平,
732,龐,pʰ,aŋ,33,陽平,
742,腔,kʰ,ioŋ,21,陰平,
772,支,ts,i,21,陰平,
779,枝,ts,i,21,陰平,
780,祇,ts,i,354,上,
783,肢,ts,i,21,陰平,
801,移,0,uai,354,上,
801,移,0,i,33,陽平,單字讀，多。
834,為,0,ui,213,陽去,
834,為,0,ui,33,陽平,作為，為了。
849,萎,0,ui,354,上,
858,糜,m,oi,51,陰去,
858,糜,m,ei,33,陽平,文讀，單字讀。
877,錘,pʰ,ui,51,陰去,
877,錘,tsʰ,ui,51,陰去,文讀，白讀。
880,垂,s,ui,33,陽平,
891,吹,tsʰ,ø,21,陰平,
891,吹,tsʰ,ui,21,陰平,
892,炊,tsʰ,ui,21,陰平,
897,披,pʰ,ei,21,陰平,
906,陂,pʰ,ø,354,上,小水坡。
908,碑,p,ei,21,陰平,
917,隨,s,ui,33,陽平,
920,虧,kʰ,ui,21,陰平,
922,窺,kʰ,ui,21,陰平,
925,騎,kʰ,i,33,陽平,單字讀，白讀。
925,騎,kʰ,æ,33,陽平,
936,岐,kʰ,i,33,陽平,
937,歧,kʰ,i,33,陽平,
959,犧,x,i,21,陰平,
988,宜,n,i,33,陽平,
999,皮,pʰ,ei,33,陽平,
1000,疲,pʰ,ei,33,陽平,
1008,匙,s,i,33,陽平,
1018,兒,0,i,33,陽平,
1022,離,l,ei,33,陽平,
1022,離,l,æ,213,陽去,
1023,籬,l,ei,33,陽平,
1026,璃,l,ei,354,上,
1059,疵,ts,ɿ,21,陰平,
1089,奇,kʰ,i,33,陽平,
1093,卑,p,ei,21,陰平,
1107,脾,pʰ,ei,33,陽平,
1111,蜱,p,ei,21,陰平,
1121,施,s,i,21,陰平,
1131,斯,s,ɿ,21,陰平,
1171,彌,m,ei,33,陽平,
1188,雌,ts,ɿ,21,陰平,
1193,知,t,ei,21,陰平,
1205,欹,kʰ,i,21,陰平,
1210,馳,h,i,33,陽平,
1212,池,h,i,33,陽平,
1225,危,n,ui,33,陽平,
1251,規,k,ui,21,陰平,
1278,脂,ts,i,21,陰平,
1288,姨,0,i,33,陽平,
1291,夷,0,i,33,陽平,
1314,師,s,ɿ,21,陰平,
1317,篩,s,ai,21,陰平,白讀。
1318,獅,s,ɿ,21,陰平,
1323,琵,pʰ,ei,33,陽平,
1333,枇,pʰ,ei,33,陽平,
1343,咨,ts,ɿ,21,陰平,
1344,資,ts,ɿ,21,陰平,
1350,姿,ts,ɿ,21,陰平,
1358,飢,k,i,21,陰平,
1360,肌,k,i,21,陰平,
1388,餈,s,ɿ,33,陽平,
1388,餈,tsʰ,ei,33,陽平,
1393,瓷,s,ɿ,33,陽平,
1398,尼,n,ei,33,陽平,
1410,遲,h,i,33,陽平,
1421,私,s,ɿ,21,陰平,
1426,尸,s,i,21,陰平,
1428,屍,s,i,21,陰平,
1437,祁,kʰ,i,33,陽平,
1441,伊,0,i,21,陰平,
1447,梨,l,ei,33,陽平,
1460,葵,kʰ,ui,33,陽平,
1468,追,t,ui,21,陰平,
1471,龜,k,ui,21,陰平,
1484,衰,s,uai,21,陰平,
1486,𤸬,s,uai,21,陰平,瘦。
1487,惟,0,ui,33,陽平,
1489,維,0,ui,33,陽平,
1490,遺,0,ui,33,陽平,
1497,唯,0,ui,33,陽平,
1513,綏,s,y,213,陽去,
1514,雖,s,ui,21,陰平,
1525,逵,kʰ,ui,33,陽平,
1544,眉,m.m,uai,33,陽平,
1544,眉,m.m,ei,33,陽平,文讀，白讀。
1550,楣,m.m,uai,33,陽平,
1550,楣,m.m,ei,33,陽平,文讀，白讀。
1565,悲,p,ui,21,陰平,
1566,錐,ts,ui,21,陰平,
1574,誰,s,ui,33,陽平,
1630,之,ts,i,21,陰平,
1632,芝,ts,i,21,陰平,
1634,飴,0,i,33,陽平,
1637,怡,0,i,33,陽平,
1645,貽,0,i,33,陽平,
1661,時,s,i,33,陽平,
1668,疑,n,i,33,陽平,
1671,思,s,ɿ,21,陰平,
1673,司,s,ɿ,21,陰平,
1676,絲,s,ɿ,21,陰平,白讀。
1688,其,kʰ,i,33,陽平,
1689,期,kʰ,i,33,陽平,
1690,旗,kʰ,i,33,陽平,
1718,詩,s,i,21,陰平,
1724,而,0,i,33,陽平,
1745,欺,kʰ,ia,21,陰平,
1745,欺,kʰ,i,21,陰平,文讀，白讀、威脅。
1755,抾,kʰ,ie,354,上,斷絕往來。
1756,姬,k,i,21,陰平,
1759,基,k,i,21,陰平,
1760,箕,k,i,21,陰平,
1768,詞,s,ɿ,33,陽平,
1769,祠,s,ɿ,33,陽平,
1771,辭,s,ɿ,33,陽平,
1812,熙,s,i,21,陰平,
1813,嬉,x,ui,21,陰平,
1813,嬉,x,i,21,陰平,白讀，白讀、玩。
1825,醫,0,i,21,陰平,
1845,慈,s,ɿ,33,陽平,
1850,茲,ts,ɿ,21,陰平,
1854,滋,ts,ɿ,21,陰平,
1868,微,0,ui,33,陽平,
1876,揮,x,ui,21,陰平,
1878,輝,x,ui,21,陰平,
1880,徽,x,ui,21,陰平,
1893,圍,0,ui,33,陽平,
1896,違,0,ui,33,陽平,
1906,妃,x,ui,21,陰平,
1914,飛,x,ui,21,陰平,文讀，白讀。
1914,飛,pʰ,ø,354,上,
1925,肥,pʰ,ui,33,陽平,
1930,痱,x,ui,51,陰去,
1937,威,0,ui,21,陰平,
1945,祈,kʰ,i,33,陽平,
1965,機,k,i,21,陰平,
1966,譏,k,i,21,陰平,
1981,希,x,i,21,陰平,
1982,晞,x,i,21,陰平,
1986,稀,x,i,21,陰平,
1993,依,0,i,21,陰平,
1995,衣,0,i,21,陰平,
2005,歸,k,ui,21,陰平,
2010,魚,n,y,33,陽平,
2010,魚,n,ø,33,陽平,
2012,漁,n,y,33,陽平,
2020,初,tsʰ,u,21,陰平,
2022,書,s,y,21,陰平,
2025,舒,s,y,21,陰平,
2029,居,k,y,21,陰平,
2036,車,k,y,21,陰平,
2043,渠,h,y,213,陽去,
2043,渠,kʰ,y,33,陽平,文讀，白讀、他。
2069,余,0,y,33,陽平,
2073,餘,0,y,33,陽平,
2126,鋤,h,y,51,陰去,
2126,鋤,tsʰ,u,33,陽平,單字讀，白讀、動詞。
2135,疏,s,u,21,陰平,
2136,梳,s,u,21,陰平,
2138,蔬,s,u,21,陰平,
2146,虛,x,y,21,陰平,
2149,噓,x,y,21,陰平,
2152,徐,tʰ,y,33,陽平,
2156,於,0,y,21,陰平,
2161,豬,t,y,21,陰平,
2173,驢,l,y,33,陽平,
2184,諸,ts,y,21,陰平,
2191,除,h,y,33,陽平,
2193,儲,tʰ,y,33,陽平,
2194,涂,h,u,33,陽平,
2204,如,0,y,33,陽平,
