字號,字,聲母,韻母,調值,調類,備註
1,東,t,oŋ,23,陰平,
2,菄,t,oŋ,23,陰平,
18,同,tʰ,oŋ,21,陽平,
19,仝,tʰ,oŋ,21,陽平,
20,童,tʰ,oŋ,21,陽平,
22,銅,tʰ,oŋ,21,陽平,
23,桐,tʰ,oŋ,21,陽平,
28,筒,tʰ,oŋ,35,上聲,
63,中,tʃ,oŋ,23,陰平,中間
65,忠,tʃ,oŋ,23,陰平,
67,蟲,tʃʰ,oŋ,21,陽平,
75,終,tʃ,oŋ,23,陰平,
93,崇,ʃ,oŋ,21,陽平,
94,崈,ʃ,oŋ,21,陽平,
113,狨,j,oŋ,35,上聲,
114,絨,j,oŋ,35,上聲,
115,弓,k,oŋ,55,陰平,
116,躳,k,oŋ,55,陰平,
117,躬,k,oŋ,55,陰平,
119,宮,k,oŋ,55,陰平,
121,融,j,oŋ,21,陽平,
122,融,j,oŋ,21,陽平,
125,雄,h,oŋ,21,陽平,
126,熊,h,oŋ,21,陽平,
140,窮,kʰ,oŋ,21,陽平,
143,馮,f,oŋ,21,陽平,
150,風,f,oŋ,23,陰平,
151,飌,f,oŋ,23,陰平,
152,楓,f,oŋ,23,陰平,
157,豐,f,oŋ,23,陰平,
165,充,tʃʰ,oŋ,23,陰平,
172,隆,l,oŋ,21,陽平,
178,空,h,oŋ,23,陰平,空氣
192,公,k,oŋ,23,陰平,
193,功,k,oŋ,23,陰平,
194,工,k,oŋ,23,陰平,
200,攻,k,oŋ,23,陰平,
205,蒙,b,oŋ,21,陽平,
232,籠,l,oŋ,21,陽平,
240,聾,l,oŋ,21,陽平,
259,洪,h,oŋ,21,陽平,
262,紅,h,oŋ,21,陽平,
263,虹,h,oŋ,21,陽平,
265,鴻,h,oŋ,21,陽平,
282,叢,tʃʰ,oŋ,21,陽平,
283,藂,tʃʰ,oŋ,21,陽平,
287,翁,j,oŋ,55,陰平,
295,怱,tʃʰ,oŋ,55,陰平,
296,忩,tʃʰ,oŋ,55,陰平,
297,葱,tʃʰ,oŋ,55,陰平,
300,聦,tʃʰ,oŋ,23,陰平,
310,通,tʰ,oŋ,23,陰平,
326,椶,tʃ,oŋ,23,陰平,
341,蓬,f,oŋ,21,陽平,
343,篷,pʰ,oŋ,21,陽平,
361,冬,t,oŋ,23,陰平,
362,𡘬,t,oŋ,23,陰平,
401,農,d,oŋ,21,陽平,
402,䢉,d,oŋ,21,陽平,
403,辳,d,oŋ,21,陽平,
404,𨑋,d,oŋ,21,陽平,
411,𧗕,d,oŋ,21,陽平,
412,膿,d,oŋ,21,陽平,
422,宗,tʃ,oŋ,23,陰平,
424,鬆,ʃ,oŋ,23,陰平,輕鬆
425,䯳,ʃ,oŋ,23,陰平,輕鬆
427,鍾,tʃ,oŋ,55,陰平,
445,龍,l,oŋ,21,陽平,
454,舂,tʃ,oŋ,23,陰平,
460,松,tʃʰ,oŋ,21,陽平,
461,㮤,tʃʰ,oŋ,21,陽平,
464,𧘂,tʃʰ,oŋ,23,陰平,
465,衝,tʃʰ,oŋ,23,陰平,
475,容,j,oŋ,21,陽平,
510,封,f,oŋ,23,陰平,
511,𡉚,f,oŋ,23,陰平,
515,胷,h,oŋ,23,陰平,
516,凶,h,oŋ,23,陰平,
517,𣧑,h,oŋ,23,陰平,
530,雍,j,oŋ,23,陰平,
547,濃,d,oŋ,21,陽平,
553,重,tʃʰ,oŋ,21,陽平,重複
560,從,tʃʰ,oŋ,21,陽平,跟從
561,从,tʃʰ,oŋ,21,陽平,跟從
570,逢,f,oŋ,21,陽平,
571,縫,f,oŋ,21,陽平,裁縫
578,峯,h,oŋ,23,陰平,
579,鋒,f,oŋ,23,陰平,
584,蠭,f,oŋ,23,陰平,
585,蜂,f,oŋ,23,陰平,
586,𧒒,f,oŋ,23,陰平,
595,縱,tʃ,oŋ,55,陰平,縱橫
597,蹤,tʃ,oŋ,23,陰平,
604,茸,j,oŋ,21,陽平,
633,恭,k,oŋ,23,陰平,
635,供,k,oŋ,23,陰平,供給
664,江,k,œŋ,23,陰平,
698,䆫,tʃʰ,yœŋ,23,陰平,
699,牎,tʃʰ,yœŋ,23,陰平,
700,窓,tʃʰ,yœŋ,23,陰平,
706,邦,p,œŋ,55,陰平,
707,𤰫,p,œŋ,55,陰平,
712,降,h,œŋ,21,陽平,投降
713,缸,k,œŋ,23,陰平,
714,瓨,k,œŋ,23,陰平,
725,雙,ʃ,yœŋ,23,陰平,
732,龐,pʰ,œŋ,21,陽平,
742,腔,h,œŋ,55,陰平,
743,𤟄,h,œŋ,55,陰平,
744,羫,h,œŋ,55,陰平,
765,樁,tʃ,œŋ,23,陰平,
772,支,tʃ,i,55,陰平,
779,枝,tʃ,i,23,陰平,
801,移,j,i,21,陽平,
802,䄬,j,i,21,陽平,
834,為,w,ɐi,21,陽平,作為
877,錘,tʃʰ,ui,21,陽平,
879,𡍮,ʃ,ui,21,陽平,
880,垂,ʃ,ui,21,陽平,
891,吹,tʃʰ,ui,23,陰平,
892,炊,tʃʰ,ui,23,陰平,
897,披,pʰ,ɐi,55,陰平,
908,碑,p,i,23,陰平,
917,隨,tʃʰ,y,21,陽平,
920,虧,kʰ,ɐi,55,陰平,
923,奇,kʰ,i,21,陽平,
925,騎,kʰ,ɛ,21,陽平,
959,犧,h,i,23,陰平,
988,宜,j,i,21,陽平,
989,宐,j,i,21,陽平,
990,𡪀,j,i,21,陽平,
991,𡨆,j,i,21,陽平,
992,儀,j,i,21,陽平,
993,𥫃,j,i,21,陽平,
999,皮,pʰ,i,21,陽平,
1000,疲,pʰ,i,21,陽平,
1018,兒,j,i,21,陽平,
1019,𠒆,j,i,21,陽平,
1022,離,l,i,21,陽平,
1093,卑,p,i,23,陰平,
1107,脾,pʰ,i,21,陽平,
1121,施,ʃ,i,23,陰平,
1131,斯,ʃ,i,23,陰平,
1171,彌,l,i,21,陽平,該讀音不符合古今語音演變規律
1172,𢏏,l,i,21,陽平,該讀音不符合古今語音演變規律
1193,知,tʃ,i,23,陰平,知識
1193,知,t,i,23,陰平,知唔知
1210,馳,tʃʰ,i,21,陽平,
1212,池,tʃʰ,i,21,陽平,
1225,危,ɡ,ɐi,21,陽平,
1251,規,kʰ,ɐi,55,陰平,該讀音不符合古今語音演變規律
1278,脂,tʃ,i,55,陰平,
1288,姨,j,i,21,陽平,
1291,夷,j,i,21,陽平,
1314,師,ʃ,i,23,陰平,
1317,篩,ʃ,ai,23,陰平,
1344,資,tʃ,i,55,陰平,
1358,飢,k,i,55,陰平,
1388,餈,tʃʰ,i,21,陽平,餈巴
1389,𩜴,tʃʰ,i,21,陽平,餈巴
1393,瓷,tʃʰ,i,21,陽平,
1398,尼,d,i,21,陽平,
1410,遲,tʃʰ,i,23,陽平,
1411,遟,tʃʰ,i,21,陽平,
1421,私,ʃ,i,23,陰平,
1428,屍,ʃ,i,23,陰平,
1437,祁,kʰ,y,21,陽平,
1446,棃,l,i,21,陽平,
1447,梨,l,i,21,陽平,
1460,葵,kʰ,ɐi,21,陽平,
1468,追,tʃ,ui,23,陰平,
1471,龜,k,ɐi,23,陰平,
1472,龜,k,ɐi,23,陰平,
1473,𠃾,k,ɐi,23,陰平,
1490,遺,w,ɐi,21,陽平,
1514,雖,ʃ,ui,23,陰平,
1525,逵,kʰ,ɐi,21,陽平,
1565,悲,p,i,23,陰平,
1574,誰,ʃ,ui,21,陽平,
1603,椎,tʃʰ,ui,21,陽平,
1604,槌,tʃʰ,ui,21,陽平,
1605,桘,tʃʰ,ui,21,陽平,
1630,之,tʃ,i,23,陰平,
1661,時,ʃ,i,21,陽平,
1662,旹,ʃ,i,21,陽平,
1668,疑,j,i,21,陽平,
1671,思,ʃ,i,55,陰平,
1672,恖,ʃ,i,55,陰平,
1673,司,ʃ,i,55,陰平,
1688,其,kʰ,i,21,陽平,
1689,期,kʰ,i,21,陽平,日期
1690,旗,kʰ,i,21,陽平,
1704,棊,kʰ,i,21,陽平,
1705,櫀,kʰ,i,21,陽平,
1706,碁,kʰ,i,21,陽平,
1718,詩,ʃ,i,55,陰平,
1724,而,j,i,21,陽平,
1745,欺,h,i,55,陰平,
1759,基,k,i,23,陰平,
1768,詞,tʃʰ,i,21,陽平,
1769,祠,tʃʰ,i,21,陽平,
1771,辭,tʃʰ,i,21,陽平,
1772,辤,tʃʰ,i,21,陽平,
