字號,字,聲母,韻母,調值,調類,備註
1,東,d,oŋ,53,陰平,
2,菄,d,oŋ,53,陰平,
18,同,t,oŋ,21,陽平,
19,仝,t,oŋ,21,陽平,
20,童,t,oŋ,21,陽平,
22,銅,t,oŋ,21,陽平,
23,桐,t,oŋ,21,陽平,
28,筒,t,oŋ,21,陽平,
29,瞳,t,oŋ,21,陽平,
63,中,tʃ,oŋ,53,陰平,當中。
65,忠,tʃ,oŋ,53,陰平,
67,蟲,ʃ,oŋ,21,陽平,
75,終,tʃ,oŋ,53,陰平,
93,崇,ʃ,oŋ,21,陽平,
94,崈,ʃ,oŋ,21,陽平,
97,嵩,ɬ,oŋ,53,陰平,
98,崧,ɬ,oŋ,53,陰平,
106,戎,ȵ,oŋ,21,陽平,
107,𢦦,ȵ,oŋ,21,陽平,
113,狨,ȵ,oŋ,21,陽平,
114,絨,ȵ,oŋ,21,陽平,
115,弓,k,oŋ,53,陰平,
116,躳,k,oŋ,53,陰平,
117,躬,k,oŋ,53,陰平,
119,宮,k,oŋ,53,陰平,
121,融,(j),ioŋ,21,陽平,
122,融,(j),ioŋ,21,陽平,
125,雄,0,oŋ,21,陽平,
126,熊,(j),ioŋ,21,陽平,
140,窮,k,oŋ,21,陽平,
143,馮,f,oŋ,21,陽平,
150,風,f,oŋ,53,陰平,
151,飌,f,oŋ,53,陰平,
152,楓,f,oŋ,53,陰平,
157,豐,f,oŋ,53,陰平,
165,充,tʃʰ,oŋ,53,陰平,
172,隆,l,oŋ,21,陽平,
178,空,kʰ,oŋ,53,陰平,空虛。
192,公,k,oŋ,53,陰平,
193,功,k,oŋ,53,陰平,
194,工,k,oŋ,53,陰平,
196,蚣,k,oŋ,53,陰平,蜈蚣。
200,攻,k,oŋ,53,陰平,攻擊。
205,蒙,m,oŋ,21,陽平,
232,籠,l,oŋ,21,陽平,
240,聾,l,oŋ,21,陽平,
259,洪,0,oŋ,21,陽平,
262,紅,0,oŋ,21,陽平,
263,虹,0,oŋ,21,陽平,
265,鴻,0,oŋ,21,陽平,
282,叢,ɬ,oŋ,53,陰平,
283,藂,ɬ,oŋ,53,陰平,
287,翁,0,oŋ,53,陰平,
295,怱,tʰ,oŋ,53,陰平,
296,忩,tʰ,oŋ,53,陰平,
297,葱,tʰ,oŋ,53,陰平,
300,聦,tʰ,oŋ,53,陰平,
305,囪,tʰ,oŋ,53,陰平,煙囪。
310,通,tʰ,oŋ,53,陰平,
326,椶,t,oŋ,53,陰平,
327,騣,t,oŋ,53,陰平,馬鬃。
341,蓬,f,oŋ,21,陽平,
343,篷,f,oŋ,21,陽平,
351,烘,0,oŋ,21,陽平,烘乾。
361,冬,d,oŋ,53,陰平,
362,𡘬,d,oŋ,53,陰平,
369,疼,tʰ,oŋ,35,陰去,
401,農,ȵ,oŋ,21,陽平,
402,䢉,ȵ,oŋ,21,陽平,
403,辳,ȵ,oŋ,21,陽平,
404,𨑋,ȵ,oŋ,21,陽平,
410,儂,ȵ,oŋ,21,陽平,我你儂。
411,𧗕,ȵ,oŋ,21,陽平,
412,膿,ȵ,oŋ,21,陽平,
422,宗,t,oŋ,53,陰平,
424,鬆,ɬ,oŋ,53,陰平,
425,䯳,ɬ,oŋ,53,陰平,
427,鍾,tʃ,oŋ,53,陰平,
428,鐘,tʃ,oŋ,53,陰平,
445,龍,l,oŋ,21,陽平,
454,舂,tʃʰ,oŋ,53,陰平,舂米。
460,松,ɬ,oŋ,53,陰平,
461,㮤,ɬ,oŋ,53,陰平,
464,𧘂,tʃʰ,oŋ,53,陰平,
465,衝,tʃʰ,oŋ,53,陰平,
475,容,(j),ioŋ,21,陽平,
478,庸,(j),ioŋ,21,陽平,
479,𦤘,(j),ioŋ,21,陽平,
484,鎔,(j),ioŋ,21,陽平,
493,蓉,(j),ioŋ,21,陽平,
510,封,f,oŋ,53,陰平,
511,𡉚,f,oŋ,53,陰平,
515,胷,h,oŋ,53,陰平,
516,凶,h,oŋ,53,陰平,吉凶。
517,𣧑,h,oŋ,53,陰平,吉凶。
522,兇,h,oŋ,53,陰平,凶惡。
530,雍,(j),ioŋ,53,陰平,
536,癰,(j),ioŋ,53,陰平,
547,濃,ȵ,oŋ,21,陽平,
553,重,ʃ,oŋ,21,陽平,重複。
560,從,ɬ,oŋ,21,陽平,跟從。
561,从,ɬ,oŋ,21,陽平,跟從。
570,逢,f,oŋ,21,陽平,
571,縫,f,oŋ,21,陽平,縫衣服。
578,峯,f,oŋ,53,陰平,
579,鋒,f,oŋ,53,陰平,
584,蠭,f,oŋ,53,陰平,
585,蜂,f,oŋ,53,陰平,
586,𧒒,f,oŋ,53,陰平,
595,縱,t,oŋ,35,陰去,縱横。
597,蹤,t,oŋ,53,陰平,
604,茸,ȵ,oŋ,21,陽平,參茸。
633,恭,k,oŋ,53,陰平,
635,供,k,oŋ,53,陰平,供給。
652,從,ɬ,oŋ,21,陽平,從容。
664,江,k,øŋ,53,陰平,
665,扛,kʰ,øŋ,53,陰平,
669,矼,tʃʰ,iaŋ,53,陰平,
670,豇,k,øŋ,53,陰平,豇豆。
698,䆫,tʃʰ,iaŋ,53,陰平,
700,窓,tʃʰ,iaŋ,53,陰平,
706,邦,b,øŋ,53,陰平,
707,𤰫,b,øŋ,53,陰平,
712,降,0,øŋ,21,陽平,投降。
713,缸,k,øŋ,53,陰平,
714,瓨,k,øŋ,53,陰平,
725,雙,ʃ,øŋ,53,陰平,
732,龐,p,øŋ,21,陽平,
742,腔,h,ɔŋ,53,陰平,
743,𤟄,h,ɔŋ,53,陰平,
744,羫,h,ɔŋ,53,陰平,
765,樁,tʃʰ,ɔŋ,53,陰平,
772,支,tʃ,i,53,陰平,
778,栀,tʃ,i,53,陰平,梔子花。
779,枝,tʃ,i,53,陰平,
783,肢,tʃ,i,53,陰平,
784,胑,tʃ,i,53,陰平,
785,𨈛,tʃ,i,53,陰平,
798,眵,tʃʰ,i,53,陰平,眼眵。
801,移,j,i,21,陽平,
802,䄬,j,i,21,陽平,
833,爲,(w),uɛi,21,陽平,作為。
834,為,(w),uɛi,21,陽平,作為。
841,𪎮,m,ø,53,陰平,
842,麾,m,ø,53,陰平,
849,萎,(w),uɛi,55,陰上,氣萎。
858,糜,m,i,21,陽平,粥。
877,錘,ʃ,ui,21,陽平,
879,𡍮,ʃ,ui,21,陽平,
880,垂,ʃ,ui,21,陽平,
891,吹,tʃʰ,ui,53,陰平,
892,炊,tʃʰ,ui,53,陰平,
897,披,pʰ,i,53,陰平,
908,碑,b,i,53,陰平,
917,隨,ɬ,ui,21,陽平,
920,虧,kʰ,uɛi,53,陰平,
921,闚,kʰ,uɛi,53,陰平,
922,窺,kʰ,uɛi,53,陰平,
923,奇,k,i,21,陽平,
925,騎,k,i,21,陽平,
936,岐,k,i,13,陽上,
959,犧,h,i,53,陰平,
988,宜,ŋ,i,21,陽平,
989,宐,ŋ,i,21,陽平,
990,𡪀,ŋ,i,21,陽平,
991,𡨆,ŋ,i,21,陽平,
992,儀,ŋ,i,21,陽平,
993,𥫃,ŋ,i,21,陽平,
999,皮,p,i,21,陽平,
1000,疲,pʰ,i,53,陰平,
1008,匙,ʃ,i,21,陽平,湯匙、鑰匙讀音亦同。
1018,兒,ŋ,i,53,陰平,
1019,𠒆,ŋ,i,53,陰平,
1022,離,l,i,21,陽平,離別。
1023,籬,l,i,21,陽平,
1026,璃,l,i,53,陰平,玻璃。
1059,疵,tʰ,i,53,陰平,吹毛求疵。
1093,卑,b,i,53,陰平,
1107,脾,p,i,13,陽上,
1121,施,ʃ,i,53,陰平,
1131,斯,ɬ,i,53,陰平,
1136,廝,ɬ,i,53,陰平,
1137,㒋,ɬ,i,53,陰平,
1157,差,tʰ,i,53,陰平,參差。
1171,彌,m,i,21,陽平,
1172,𢏏,m,i,21,陽平,
1188,雌,tʰ,i,53,陰平,
1193,知,tʃ,i,53,陰平,
1194,䵹,tʃ,i,53,陰平,蜘蛛。
1195,鼅,tʃ,i,53,陰平,蜘蛛。
1196,蜘,tʃ,i,53,陰平,蜘蛛。
1210,馳,ʃ,i,21,陽平,
1212,池,ʃ,i,21,陽平,
1225,危,ŋ,ui,21,陽平,
1251,規,kʰ,uɛi,53,陰平,
1278,脂,tʃ,i,53,陰平,
1288,姨,j,i,21,陽平,
1291,夷,j,i,21,陽平,
1314,師,ʃ,i,53,陰平,
1317,篩,ʃ,uai,53,陰平,篩子。
1318,獅,ʃ,i,53,陰平,
1323,琵,p,i,21,陽平,琵琶。
1333,枇,p,i,21,陽平,
1343,咨,t,i,53,陰平,
1344,資,t,i,53,陰平,
1350,姿,t,i,53,陰平,
1358,飢,k,i,53,陰平,飢餓。
1360,肌,k,i,53,陰平,
1388,餈,ɬ,i,21,陽平,餈巴。
1389,𩜴,ɬ,i,21,陽平,餈巴。
1393,瓷,ɬ,i,21,陽平,瓷器。
1398,尼,n,ɔi,21,陽平,
1410,遲,ʃ,i,21,陽平,
1411,遟,ʃ,i,21,陽平,
1421,私,ɬ,i,53,陰平,
1426,尸,ʃ,i,53,陰平,
1428,屍,ʃ,i,53,陰平,
1437,祁,k,i,21,陽平,
1439,鰭,tʃʰ,i,35,陰去,
1441,伊,j,i,53,陰平,
1446,棃,l,i,53,陰平,
1447,梨,l,i,53,陰平,
1460,葵,k,uɛi,21,陽平,
1468,追,tʃ,ui,53,陰平,
1471,龜,k,uɛi,53,陰平,
1472,龜,k,uɛi,53,陰平,
1473,𠃾,k,uɛi,53,陰平,
1484,衰,ʃ,ui,53,陰平,
1487,惟,(w),uɛi,21,陽平,
1489,維,(w),uɛi,21,陽平,
1490,遺,j,ui,21,陽平,
1513,綏,ɬ,y,53,陰平,
1514,雖,ɬ,y,53,陰平,
1525,逵,k,uɛi,21,陽平,
1544,眉,m,i,21,陽平,
1545,睂,m,i,21,陽平,
1550,楣,m,i,21,陽平,
1555,黴,m,i,21,陽平,
1565,悲,b,i,53,陰平,
1566,錐,tʃ,ui,53,陰平,
1574,誰,ʃ,ui,21,陽平,
1584,丕,pʰ,i,55,陰上,
1585,㔻,pʰ,i,55,陰上,
1603,椎,tʃ,ui,53,陰平,
1604,槌,tʃ,ui,53,陰平,
1605,桘,tʃ,ui,53,陰平,
1630,之,tʃ,i,53,陰平,
1632,芝,tʃ,i,53,陰平,
1633,㞢,tʃ,i,53,陰平,
1634,飴,j,i,21,陽平,高梁飴。
1635,𩛛,j,i,21,陽平,高梁飴。
1636,䬮,j,i,21,陽平,高梁飴。
1661,時,ʃ,i,21,陽平,
1662,旹,ʃ,i,21,陽平,
1667,鰣,ʃ,i,21,陽平,
1668,疑,ŋ,i,21,陽平,
1671,思,ɬ,i,53,陰平,
1672,恖,ɬ,i,53,陰平,
1673,司,ɬ,i,53,陰平,
1676,絲,ɬ,i,53,陰平,
1688,其,k,i,21,陽平,
1689,期,k,i,21,陽平,時期。
1690,旗,k,i,21,陽平,
1704,棊,k,i,21,陽平,
1705,櫀,k,i,21,陽平,
1706,碁,k,i,21,陽平,
1718,詩,ʃ,i,53,陰平,
1724,而,ŋ,i,21,陽平,
1745,欺,h,i,53,陰平,
1759,基,k,i,53,陰平,
1768,詞,ɬ,i,21,陽平,
1769,祠,ɬ,i,21,陽平,
1771,辭,ɬ,i,21,陽平,
1772,辤,ɬ,i,21,陽平,
1773,辝,ɬ,i,21,陽平,
1775,釐,l,i,21,陽平,
1776,貍,l,i,21,陽平,野貓。
1777,狸,l,i,21,陽平,野貓。
1801,輜,t,i,53,陰平,輜重。
1812,熙,h,i,53,陰平,
1813,嬉,h,i,53,陰平,
1825,醫,j,i,53,陰平,
1826,毉,j,i,53,陰平,
1831,癡,tʃʰ,i,53,陰平,
1834,痴,tʃʰ,i,53,陰平,
1836,持,ʃ,i,21,陽平,
1839,嗤,tʃʰ,i,53,陰平,嗤笑。
1845,慈,ɬ,i,21,陽平,
1846,礠,ɬ,i,21,陽平,磁石。
1849,茲,t,i,53,陰平,
1850,茲,t,i,53,陰平,
1854,滋,t,i,53,陰平,
1868,微,m,i,21,陽平,
1876,揮,kʰ,ui,53,陰平,
1877,煇,kʰ,ui,53,陰平,
1878,輝,kʰ,ui,53,陰平,
1880,徽,f,ui,53,陰平,
1893,圍,(w),uɛi,21,陽平,
1896,違,(w),uɛi,21,陽平,
1906,妃,f,i,55,陰上,
1914,飛,f,i,53,陰平,
1918,非,f,i,53,陰平,
1925,肥,f,i,21,陽平,
1937,威,(w),uɛi,53,陰平,
1945,祈,k,i,21,陽平,
1965,機,k,i,53,陰平,
1966,譏,k,i,53,陰平,
1972,饑,k,i,53,陰平,饑荒。
1974,幾,k,i,55,陰上,幾乎。
1981,希,h,i,53,陰平,
1986,稀,h,i,53,陰平,
1993,依,j,i,53,陰平,
1995,衣,j,i,53,陰平,
2001,沂,j,i,21,陽平,沂河。
2005,歸,k,uɛi,53,陰平,
2006,㱕,k,uɛi,53,陰平,
2010,魚,ŋ,y,21,陽平,
2011,𩺰,ŋ,y,21,陽平,
2012,漁,ŋ,y,21,陽平,
2013,𩼪,ŋ,y,21,陽平,
2014,䰻,ŋ,y,21,陽平,
2015,䱷,ŋ,y,21,陽平,
2020,初,tʃʰ,ø,53,陰平,
2022,書,ʃ,y,53,陰平,
2025,舒,ʃ,y,53,陰平,
2029,居,k,y,53,陰平,
2036,車,k,y,53,陰平,車馬炮。
2043,渠,k,y,21,陽平,
2069,余,0,y,53,陰平,
2073,餘,0,y,21,陽平,
2118,蛆,tʰ,y,53,陰平,生蛆。
2125,鉏,ʃ,ø,21,陽平,
2126,鋤,ʃ,ø,21,陽平,
2135,疏,ʃ,ø,53,陰平,疏遠。
2136,梳,ʃ,ø,53,陰平,梳頭。
2138,蔬,ʃ,ø,53,陰平,
2146,虛,h,y,53,陰平,
2149,噓,h,y,53,陰平,吹噓。
2152,徐,ɬ,y,21,陽平,
2156,於,0,y,21,陽平,於此。
2157,扵,0,y,21,陽平,於此。
2159,淤,0,y,35,陰去,
2161,豬,tʃ,y,53,陰平,
2162,䐗,tʃ,y,53,陰平,
2163,猪,tʃ,y,53,陰平,
2170,廬,l,u,21,陽平,茅廬。
2173,驢,l,u,21,陽平,
2184,諸,tʃ,y,53,陰平,
2191,除,ʃ,y,21,陽平,
2193,儲,ʃ,y,21,陽平,儲蓄。
2204,如,0,y,21,陽平,
2219,墟,h,y,53,陰平,墟市。
2242,虞,ŋ,y,21,陽平,
2243,𩦢,ŋ,y,21,陽平,
2244,愚,ŋ,y,21,陽平,
2245,娛,0,ŋ,21,陽平,
2264,無,m,u,21,陽平,
2269,誣,m,u,53,陰平,
2270,巫,m,u,53,陰平,
2286,于,0,y,21,陽平,
2288,盂,0,y,21,陽平,
2307,吁,h,y,53,陰平,
2345,瞿,k,y,214,陽去,
2362,儒,0,y,21,陽平,
2378,須,ɬ,y,53,陰平,
2379,鬚,ɬ,y,53,陰平,
2386,需,ɬ,y,53,陰平,
2392,株,tʃ,y,53,陰平,
2393,誅,tʃ,y,53,陰平,
2396,蛛,tʃ,y,53,陰平,
2405,殊,ʃ,y,21,陽平,
2417,逾,0,y,13,陽上,
2430,愉,0,y,13,陽上,
2439,榆,0,y,13,陽上,
2462,區,kʰ,y,53,陰平,區域。
2464,驅,kʰ,y,53,陰平,
2465,敺,kʰ,y,53,陰平,
2470,朱,tʃ,y,53,陰平,
2471,珠,tʃ,y,53,陰平,
2479,硃,tʃ,y,53,陰平,
2480,趨,tʰ,y,53,陰平,
2500,扶,f,u,21,陽平,
2501,𢻳,f,u,21,陽平,
2502,芙,f,u,21,陽平,芙蓉。
2503,符,f,u,21,陽平,
2527,雛,ʃ,ø,21,陽平,
2528,鶵,ʃ,ø,21,陽平,
2532,敷,pʰ,u,53,陰平,
2533,麩,f,u,53,陰平,麥麩子。
2534,麱,f,u,53,陰平,麥麩子。
2541,俘,f,u,53,陰平,俘虜。
2547,孵,f,u,21,陽平,孵小雞。
2577,膚,f,u,53,陰平,
2578,肤,f,u,53,陰平,
2587,夫,f,u,53,陰平,
2603,迂,0,y,21,陽平,
2608,輸,ʃ,y,53,陰平,
2611,樞,kʰ,y,53,陰平,
2616,廚,ʃ,y,21,陽平,
2621,拘,kʰ,y,53,陰平,
2622,駒,kʰ,y,53,陰平,
2631,俱,k,ø,214,陽去,
2640,模,m,u,53,陰平,模子、模範讀音亦同。
2641,橅,m,u,53,陰平,模子、模範讀音亦同。
2642,摸,m,u,53,陰平,摹仿。
2657,菩,p,ui,21,陽平,菩薩。
2658,䔕,pʰ,u,53,陰平,
2659,蒲,f,u,21,陽平,
2662,胡,w,u,21,陽平,
2665,壺,w,u,21,陽平,
2666,狐,w,u,21,陽平,
2670,湖,w,u,21,陽平,
2679,乎,w,u,21,陽平,
2682,瓠,w,u,21,陽平,瓠盧。
2692,孤,k,u,53,陰平,
2697,姑,k,u,53,陰平,
2717,箍,k,u,53,陰平,
2721,徒,t,u,21,陽平,
2723,屠,t,u,21,陽平,
2725,塗,t,u,21,陽平,
2726,途,t,u,21,陽平,
