字號,字,聲母,韻母,調值,調類,備註
1317,篩,ʂ,ɛ,21,陰平,
2010,魚,0,ʯ,13,陽平,
2011,𩺰,0,ʯ,13,陽平,
2020,初,tsʰ,əu,21,陰平,
2022,書,ʂ,ʯ,21,陰平,
2029,居,tʂ,ʯ,21,陰平,
2069,余,0,ʯ,13,陽平,
2118,蛆,tɕʰ,i,21,陰平,
2125,鉏,tsʰ,əu,13,陽平,
2126,鋤,tsʰ,əu,13,陽平,
2136,梳,s,əu,21,陰平,
2146,虛,ʂ,ʯ,21,陰平,
2152,徐,tɕʰ,i,13,陽平,
2156,於,0,ʯ,24,上,
2157,扵,0,ʯ,24,上,
2161,豬,tʂ,ʯ,21,陰平,
2162,䐗,tʂ,ʯ,21,陰平,
2163,猪,tʂ,ʯ,21,陰平,
2191,除,tʂʰ,ʯ,13,陽平,
2204,如,0,ʯ,13,陽平,
2264,無,0,u,13,陽平,
2288,盂,0,ʯ,42,去,
2362,儒,0,ʯ,13,陽平,
2378,須,ɕ,i,21,陰平,
2405,殊,tʂʰ,ʯ,13,陽平,
2430,愉,0,ʯ,13,陽平,
2470,朱,tʂ,ʯ,21,陰平,
2503,符,f,u,13,陽平,
2603,迂,0,ʯ,21,陰平,
2616,廚,tʂʰ,ʯ,13,陽平,
2621,拘,tʂ,ʯ,21,陰平,
2721,徒,tʰ,əu,13,陽平,
2752,奴,n,əu,13,陽平,
2780,吳,0,u,13,陽平,
2797,租,ts,əu,21,陰平,
2799,盧,n,əu,13,陽平,
2833,蘇,s,əu,21,陰平,
2842,烏,0,u,21,陰平,
2876,枯,kʰ,u,21,陰平,
2888,麁,tsʰ,əu,21,陰平,
2893,粗,tsʰ,əu,21,陰平,
2925,齊,tɕʰ,i,13,陽平,
2935,犂,n,i,13,陽平,
2936,𤛿,n,i,13,陽平,
2955,妻,tɕʰ,i,21,陰平,
2965,低,t,i,21,陰平,
3000,題,tʰ,i,13,陽平,
3066,雞,tɕ,iɛ,21,陰平,
3067,鷄,tɕ,i,21,陰平,
3130,西,ɕ,i,21,陰平,
3131,卤,ɕ,i,21,陰平,
3132,卥,ɕ,i,21,陰平,
3146,梯,tʰ,i,21,陰平,
3167,批,pʰ,i,21,陰平,
3177,擠,tɕ,i,24,上,
3185,迷,m,ei,13,陽平,
3191,泥,n,i,13,陽平,
3192,埿,n,i,13,陽平,
3212,洼,0,ua,21,陰平,
3264,街,k,ɛ,21,陰平,
3268,鞵,x,ɛ,13,陽平,
3269,鞋,x,ɛ,13,陽平,
3273,牌,pʰ,ɛ,13,陽平,
3295,柴,tʂʰ,ɛ,13,陽平,
3328,洼,0,ua,21,陰平,
3346,階,tɕ,iɛ,21,陰平,
3351,堦,tɕ,iɛ,21,陰平,
3355,街,k,ɛ,21,陰平,
3360,𢰇,0,iɛ,21,陰平,
3368,鞋,x,ɛ,13,陽平,
3370,排,pʰ,ɛ,13,陽平,
3373,牌,pʰ,ɛ,13,陽平,
3395,豺,tʂʰ,ɛ,13,陽平,
3404,埋,m,ɛ,13,陽平,
3408,齋,tʂ,ɛ,21,陰平,
3418,揩,kʰ,ɛ,21,陰平,
3566,杯,p,ei,21,陰平,
3598,開,kʰ,ɛ,21,陰平,
3603,哀,ŋ,ɛ,21,陰平,
3624,該,k,ɛ,21,陰平,
3648,才,tsʰ,ɛ,13,陽平,
3654,來,n,ɛ,13,陽平,
3679,烖,ts,ɛ,21,陰平,
3680,灾,ts,ɛ,21,陰平,
3681,災,ts,ɛ,21,陰平,
3682,𤆎,ts,ɛ,21,陰平,
3691,猜,tsʰ,ɛ,21,陰平,
3697,胎,tʰ,ɛ,21,陰平,
3698,孡,tʰ,ɛ,21,陰平,
3704,孩,x,ɛ,13,陽平,
6460,歌,k,o,21,陰平,
6461,謌,k,o,21,陰平,
6478,多,t,o,21,陰平,
6537,鵝,ŋ,o,13,陽平,
6547,拕,tʰ,o,21,陰平,
6552,羅,l,o,13,陽平,
6572,河,x,o,13,陽平,
6595,過,k,uo,42,去,
6617,蓑,s,o,21,陰平,
6624,婆,pʰ,o,13,陽平,
6640,魔,m,o,13,陽平,
6671,螺,n,o,13,陽平,
6682,波,p,o,21,陰平,
6689,坡,pʰ,o,21,陰平,
6692,和,x,uo,13,陽平,
6701,科,kʰ,uo,21,陰平,
6731,茄,tɕʰ,ie,13,陽平,
6742,瘸,tʂʰ,,13,陽平,
6744,麻,m,a,13,陽平,
6752,車,tʂʰ,e,,,
6755,賖,ʂ,e,21,陰平,
6770,遮,tʂ,e,21,陰平,
6786,蛇,ʂ,e,13,陽平,
6787,虵,ʂ,e,13,陽平,
6789,華,x,ua,13,陽平,
6799,瓜,k,ua,21,陰平,
6806,華,x,ua,21,陰平,
6807,花,x,ua,21,陰平,
6812,夸,kʰ,ua,21,陰平,
6818,拏,n,a,13,陽平,
6828,家,tɕ,ia,21,陰平,
6856,霞,ɕ,ia,13,陽平,
6871,鴉,0,ia,21,陰平,
6898,沙,ʂ,a,21,陰平,
6907,牙,0,ia,13,陽平,
6922,渣,tʂ,a,21,陰平,
6930,𣘻,tʂʰ,a,13,陽平,
6931,茶,tʂʰ,a,13,陽平,
6942,斜,ɕ,ie,13,陽平,
6951,洼,0,ua,21,陰平,
6961,爬,pʰ,a,13,陽平,
10669,語,0,ʯ,24,上,
10681,呂,0,ʯ,24,上,
10682,膂,0,ʯ,24,上,
10710,䰞,tʂ,ʯ,24,上,
10711,煑,tʂ,ʯ,24,上,
10720,暑,ʂ,ʯ,24,上,
10748,女,0,ʯ,24,上,
10770,所,s,o,24,上,
10771,𠩄,s,o,24,上,
10777,楚,tsʰ,əu,24,上,
10785,阻,ts,əu,24,上,
10797,舉,tʂ,ʯ,24,上,
10810,序,ʂ,ʯ,42,去,
10837,雨,0,ʯ,24,上,
10850,聚,tɕ,i,42,去,
10857,府,f,u,24,上,
10872,武,0,u,24,上,
10911,撫,f,u,24,上,
10924,柱,tʂ,ʯ,42,去,
10939,豎,ʂ,ʯ,42,去,
10940,竪,ʂ,ʯ,42,去,
10955,主,tʂ,ʯ,13,上,
10970,乳,0,ʯ,24,上,
10977,矩,tʂ,ʯ,24,上,
10978,榘,tʂ,ʯ,24,上,
10988,取,tɕʰ,i,24,上,
11012,土,tʰ,əu,24,上,
11048,堵,t,əu,24,上,
11055,古,k,u,24,上,
11076,五,0,u,24,上,
11088,祖,ts,əu,24,上,
11094,虎,x,u,24,上,
11111,苦,kʰ,u,24,上,
11118,戶,x,u,42,去,
11154,禮,n,i,24,上,
11155,礼,n,i,24,上,
11170,體,,,,上,
