字號,字,聲母,韻母,調值,調類,備註
65,忠,ts,uŋ,53,陰平,
140,窮,tɕʰ,yŋ,31,陽平,
150,風,f,əŋ,53,陰平,
262,紅,x,uŋ,31,陽平,
361,冬,t,uŋ,53,陰平,
401,農,n,əŋ,31,陽平,
445,龍,l,uŋ,31,陽平,
510,封,f,əŋ,53,陰平,
706,邦,p,ɔ,53,陰平,
725,雙,s,uɒ,53,陰平,
917,隨,s,uei,31,陽平,
1018,兒,0,ər,31,陽平,
1193,知,ts,ɿ,53,陰平,知道。
1288,姨,0,i,31,陽平,
1314,師,s,ɿ,53,陰平,
1344,資,ts,ɿ,53,陰平,
1358,飢,tɕ,i,53,陰平,飢餓。
1410,遲,tsʰ,ɿ,31,陽平,
1661,時,s,ɿ,31,陽平,
1668,疑,0,i,31,陽平,
1995,衣,0,i,53,陰平,
2010,魚,0,y,31,陽平,
2126,鋤,tsʰ,u,31,陽平,
2161,豬,ts,u,53,陰平,
2173,驢,l,y,31,陽平,
2470,朱,ts,u,53,陰平,
2797,租,ts,u,53,陰平,
2842,烏,v,u,53,陰平,
3066,雞,tɕ,i,53,陰平,
3130,西,ɕ,i,53,陰平,
3191,泥,n,i,31,陽平,泥土。
3207,閨,k,uei,53,陰平,
3269,鞋,ɕ,iə,31,陽平,
3273,牌,pʰ,ɛ,31,陽平,
3432,灰,x,uei,53,陰平,
3495,雷,l,ei,31,陽平,
3531,堆,t,uei,53,陰平,
3654,來,l,ɛ,31,陽平,
3681,災,ts,ɛ,53,陰平,
3776,新,ɕ,iŋ,53,陰平,
3794,人,z,əŋ,31,陽平,
4070,春,tsʰ,uŋ,53,陰平,
4150,雲,0,yŋ,31,陽平,雲彩。
4219,分,f,əŋ,53,陰平,分開。
4422,言,0,iæ,31,陽平,
4623,恩,n,əŋ,53,陰平,
4626,吞,tʰ,əŋ,53,陰平,
4655,安,n,æ,53,陰平,
4808,酸,s,uæ,53,陰平,
4813,團,tʰ,uæ,31,陽平,
4834,官,k,uæ,53,陰平,
4858,歡,x,uæ,53,陰平,
4933,般,p,æ,53,陰平,
4941,關,k,uæ,53,陰平,
4954,環,x,uæ,31,陽平,
4973,班,p,æ,53,陰平,
4995,姦,tɕ,iæ,53,陰平,奸詐。
5009,山,s,æ,53,陰平,
5190,年,n,iæ,31,陽平,
5309,錢,tɕʰ,iæ,31,陽平,
5388,纏,tʂʰ,æ,31,陽平,
5449,全,tɕʰ,yæ,31,陽平,
