字號,字,聲母,韻母,調值,調類,備註
1,東,t,əŋ,21,陰平,
2,菄,t,əŋ,21,陰平,
22,銅,tʰ,əŋ,33,陽平,
63,中,ts,əŋ,21,陰平,中間
67,蟲,tsʰ,əŋ,33,陽平,
113,狨,z,əŋ,33,陽平,
114,絨,z,əŋ,33,陽平,
115,弓,k,əŋ,21,陰平,
119,宮,k,əŋ,21,陰平,
126,熊,ʃ,əŋ,33,陽平,
140,窮,tʃʰ,əŋ,33,陽平,
143,馮,f,əŋ,33,陽平,
150,風,f,əŋ,21,陰平,
151,飌,f,əŋ,21,陰平,
178,空,kʰ,əŋ,21,陰平,空虛
192,公,k,əŋ,21,陰平,
194,工,k,əŋ,21,陰平,
205,蒙,m,əŋ,33,陽平,
232,籠,n,əŋ,33,陽平,
262,紅,x,əŋ,33,陽平,
287,翁,0,əŋ,21,陰平,
297,葱,tsʰ,əŋ,21,陰平,
310,通,tʰ,əŋ,21,陰平,
326,椶,ts,əŋ,21,陰平,
343,篷,pʰ,əŋ,33,陽平,
361,冬,t,əŋ,21,陰平,
362,𡘬,t,əŋ,21,陰平,
401,農,n,əŋ,33,陽平,
402,䢉,n,əŋ,33,陽平,
403,辳,n,əŋ,33,陽平,
404,𨑋,n,əŋ,33,陽平,
411,𧗕,n,əŋ,33,陽平,
412,膿,n,əŋ,33,陽平,
422,宗,ts,əŋ,21,陰平,
424,鬆,s,əŋ,21,陰平,鬆緊
425,䯳,s,əŋ,21,陰平,鬆緊
428,鐘,ts,əŋ,21,陰平,
445,龍,n,əŋ,33,陽平,
454,舂,t,əŋ,21,陰平,
460,松,s,əŋ,33,陽平,松樹
461,㮤,s,əŋ,33,陽平,松樹
464,𧘂,tsʰ,əŋ,21,陰平,
465,衝,tsʰ,əŋ,21,陰平,
475,容,0,əŋ,33,陽平,
510,封,f,əŋ,21,陰平,
511,𡉚,f,əŋ,21,陰平,
515,胷,ʃ,əŋ,21,陰平,
516,凶,ʃ,əŋ,21,陰平,
517,𣧑,ʃ,əŋ,21,陰平,
547,濃,n,əŋ,33,陽平,
553,重,tsʰ,əŋ,33,陽平,重複
560,從,tsʰ,əŋ,33,陽平,從來
561,从,tsʰ,əŋ,33,陽平,從來
571,縫,f,əŋ,33,陽平,裁縫
584,蠭,f,əŋ,21,陰平,
585,蜂,f,əŋ,21,陰平,
586,𧒒,f,əŋ,21,陰平,
635,供,k,əŋ,21,陰平,供應
664,江,tʃ,ɔ̃,21,陰平,
697,囪,tsʰ,ɔ̃,21,陰平,
698,䆫,tsʰ,ɔ̃,21,陰平,
699,牎,tsʰ,ɔ̃,21,陰平,
700,窓,tsʰ,ɔ̃,21,陰平,
725,雙,s,ɔ̃,21,陰平,
772,支,ts,ɿ,21,陰平,
801,移,0,i,33,陽平,
802,䄬,0,i,33,陽平,
877,錘,tʃʰ,y,33,陽平,白讀
877,錘,tʃʰ,yɐi,33,陽平,文讀
891,吹,tʃʰ,yɐi,21,陰平,白讀
891,吹,tʃʰ,y,21,陰平,文讀
897,披,pʰ,ɐi,21,陰平,
908,碑,p,ɐi,21,陰平,
917,隨,s,ɐi,33,陽平,
920,虧,kʰ,uɐi,21,陰平,
925,騎,tʃʰ,i,33,陽平,
999,皮,p,ɐi,33,陽平,
1018,兒,z,ɿ,33,陽平,
1019,𠒆,z,ɿ,33,陽平,
1193,知,ts,ɿ,21,陰平,
1212,池,tsʰ,ɿ,33,陽平,
1251,規,k,uɐi,21,陰平,
1288,姨,0,i,35,陰去,
1314,師,s,ɿ,21,陰平,
1317,篩,s,ɐ,21,陰平,
1344,資,ts,ɿ,21,陰平,
1393,瓷,tsʰ,ɿ,33,陽平,
1410,遲,tsʰ,ɿ,33,陽平,
1411,遟,tsʰ,ɿ,33,陽平,
1421,私,s,ɿ,21,陰平,
1428,屍,s,ɿ,21,陰平,
1446,棃,n,ɐi,33,陽平,
1447,梨,n,ɐi,33,陽平,
1460,葵,kʰ,uɐi,53,上聲,
