字號,字,聲母,韻母,調值,調類,備註
1,東,t,uŋ,31,陰平,
2,菄,t,uŋ,31,陰平,
22,銅,tʰ,uŋ,44,陽平,
63,中,t,uŋ,31,陰平,中間。
67,蟲,tʰ,uŋ,44,陽平,
113,狨,0,iuŋ,44,陽平,
114,絨,0,iuŋ,44,陽平,
115,弓,tɕ,iuŋ,31,陰平,
126,熊,ɕ,iuŋ,44,陽平,
140,窮,ɕ,iuŋ,44,陽平,
143,馮,f,uŋ,44,陽平,
150,風,f,uŋ,31,陰平,
151,飌,f,uŋ,31,陰平,
178,空,kʰ,uŋ,31,陰平,空虛。
192,公,k,uŋ,31,陰平,
205,蒙,m,uŋ,44,陽平,蒙古、蒙住讀音亦同。
232,籠,l,uŋ,44,陽平,雞籠、蒸籠讀音亦同。
240,聾,l,uŋ,44,陽平,
262,紅,f,uŋ,44,陽平,
287,翁,o,uŋ,31,陰平,
297,葱,tsʰ,uŋ,31,陰平,
310,通,tʰ,uŋ,31,陰平,
326,椶,ts,uŋ,31,陰平,
343,篷,pʰ,uŋ,44,陽平,
361,冬,t,uŋ,31,陰平,
362,𡘬,t,uŋ,31,陰平,
401,農,l,uŋ,44,陽平,
402,䢉,l,uŋ,44,陽平,
403,辳,l,uŋ,44,陽平,
404,𨑋,l,uŋ,44,陽平,
422,宗,ts,uŋ,31,陰平,
424,鬆,s,uŋ,31,陰平,輕鬆。
425,䯳,s,uŋ,31,陰平,輕鬆。
428,鐘,t,uŋ,31,陰平,
445,龍,l,iuŋ,44,陽平,
454,舂,t,uŋ,31,陰平,舂米。
460,松,ɕ,iuŋ,31,陰平,松樹。
461,㮤,ɕ,iuŋ,31,陰平,松樹。
464,𧘂,tʰ,uŋ,31,陰平,
465,衝,tʰ,uŋ,31,陰平,
475,容,0,iuŋ,44,陽平,
510,封,f,uŋ,31,陰平,
511,𡉚,f,uŋ,31,陰平,
515,胷,ɕ,iuŋ,31,陰平,
516,凶,ɕ,iuŋ,31,陰平,
517,𣧑,ɕ,iuŋ,31,陰平,
547,濃,ȵ,iuŋ,44,陽平,
553,重,tʰ,uŋ,44,陽平,重複。
571,縫,f,uŋ,44,陽平,縫衣。
635,供,k,uŋ,31,陰平,供應。
652,從,tɕʰ,uŋ,44,陽平,
664,江,k,ɔŋ,31,陰平,
698,䆫,tsʰ,ɔŋ,31,陰平,
699,牎,tsʰ,ɔŋ,31,陰平,
700,窓,tsʰ,ɔŋ,31,陰平,
725,雙,s,ɔŋ,31,陰平,
765,樁,ts,ɔŋ,31,陰平,
772,支,ts,ɿ,31,陰平,
877,錘,tʰ,uĕi,44,陽平,
891,吹,tʰ,uĕi,31,陰平,
897,披,pʰ,i,31,陰平,
908,碑,p,i,31,陰平,
917,隨,ɕ,i,44,陽平,
920,虧,kʰ,uĕi,31,陰平,
999,皮,pʰ,i,44,陽平,
1018,兒,0,e,44,陽平,
1019,𠒆,0,e,44,陽平,
1023,籬,l,i,44,陽平,
1193,知,ts,ɿ,31,陰平,
1251,規,k,uĕi,31,陰平,
1358,飢,tɕ,i,31,陰平,
1421,私,s,u,31,陰平,
1446,棃,l,i,44,陽平,
