字號,字,聲母,韻母,調值,調類,備註
1,東,t,ɔŋ,55,陰平,"文,白"
1,東,t,aŋ,55,陰平,
11,凍,t,ɔŋ,11,陰去,"文,白"
11,凍,t,aŋ,11,陰去,
18,同,t,ɔŋ,24,陽平,"文,白"
18,同,t,aŋ,24,陽平,
20,童,t,aŋ,24,陽平,
20,童,t,ɔŋ,24,陽平,"文,白"
22,銅,t,aŋ,24,陽平,
22,銅,t,ɔŋ,24,陽平,"文,白"
23,桐,t,ɔŋ,24,陽平,"文,白"
23,桐,tʰ,aŋ,24,陽平,
28,筒,t,ɔŋ,24,陽平,"文,白"
28,筒,t,aŋ,24,陽平,
29,瞳,t,ɔŋ,24,陽平,
63,中,t,ŋ,55,陰平,
63,中,t,iɔŋ,55,陰平,"文,白,白.當中"
63,中,t,aŋ,55,陰平,
64,衷,tʰ,iɔŋ,55,陰平,
65,忠,t,iɔŋ,55,陰平,
67,蟲,tʰ,aŋ,24,陽平,
67,蟲,tʰ,iɔŋ,24,陽平,"文,白"
75,終,ts,iɔŋ,55,陰平,
76,眾,ts,iɔŋ,11,陰去,"文,白,白"
76,眾,ts,ɪŋ,11,陰去,
92,盅,ts,iɔŋ,55,陰平,"文,白.語料作「職容切」"
92,盅,ts,ɪŋ,55,陰平,
93,崇,ts,ɔŋ,24,陽平,
106,戎,l,iɔŋ,24,陽平,
114,絨,l,iɔŋ,24,陽平,
115,弓,k,ɪŋ,55,陰平,
115,弓,k,iɔŋ,55,陰平,"文,白"
117,躬,k,iɔŋ,55,陰平,
119,宮,k,iɔŋ,55,陰平,"文,白"
119,宮,k,ɪŋ,55,陰平,
121,融,0,iɔŋ,24,陽平,
125,雄,h,im,24,陽平,
125,雄,h,ɪŋ,24,陽平,
125,雄,h,iɔŋ,24,陽平,"文,白,白"
126,熊,h,im,24,陽平,
126,熊,h,iɔŋ,24,陽平,"文,白"
140,窮,k,iɔŋ,24,陽平,"文,白,白"
140,窮,kʰ,ɪŋ,24,陽平,
143,馮,p,aŋ,24,陽平,
143,馮,h,ɔŋ,24,陽平,"文,白"
150,風,h,ɔŋ,55,陰平,
152,楓,p,ŋ,55,陰平,
152,楓,h,ɔŋ,55,陰平,"文,白"
157,豐,h,ɔŋ,55,陰平,"文,白"
157,豐,h,aŋ,55,陰平,
165,充,tsʰ,iɔŋ,55,陰平,
172,隆,l,iɔŋ,24,陽平,
178,空,kʰ,aŋ,55,陰平,
178,空,kʰ,ɔŋ,55,陰平,"文,白.空虛"
192,公,k,aŋ,55,陰平,
192,公,k,ɔŋ,55,陰平,"文,白,白"
193,功,k,aŋ,55,陰平,
193,功,k,ɔŋ,55,陰平,"文,白"
194,工,k,aŋ,55,陰平,
194,工,k,ɔŋ,55,陰平,"文,白"
200,攻,k,ɔŋ,55,陰平,
205,蒙,b,ɔŋ,24,陽平,
232,籠,l,ɔŋ,51,上,
232,籠,l,ɔŋ,24,陽平,"文,文,白,白,白"
240,聾,l,ɔŋ,24,陽平,"文,白"
240,聾,l,aŋ,24,陽平,
259,洪,h,ɔŋ,24,陽平,"文,白"
259,洪,0,aŋ,24,陽平,
262,紅,h,ɔŋ,24,陽平,"文,白"
262,紅,0,aŋ,24,陽平,
263,虹,h,ɔŋ,24,陽平,"文,白"
263,虹,kʰ,ɪŋ,33,陽去,
265,鴻,h,ɔŋ,24,陽平,
282,叢,ts,aŋ,24,陽平,
282,叢,ts,ɔŋ,24,陽平,"文,白"
287,翁,0,ɔŋ,55,陰平,"文,白"
287,翁,0,aŋ,55,陰平,
297,葱,tsʰ,ɔŋ,55,陰平,"文,白"
297,葱,tsʰ,aŋ,55,陰平,
300,聦,tsʰ,aŋ,55,陰平,
300,聦,tsʰ,ɔŋ,55,陰平,"文,白"
310,通,tʰ,aŋ,55,陰平,
310,通,tʰ,ɔŋ,55,陰平,"文,白"
341,蓬,pʰ,ɔŋ,24,陽平,
343,篷,pʰ,aŋ,24,陽平,
343,篷,pʰ,ɔŋ,24,陽平,"文,白"
351,烘,h,ɔŋ,55,陰平,"文,白"
351,烘,h,aŋ,55,陰平,
361,冬,t,ɔŋ,55,陰平,"文,白"
361,冬,t,aŋ,55,陰平,
396,鬃,ts,aŋ,55,陰平,
396,鬃,ts,ɔŋ,55,陰平,"文,白"
401,農,l,ɔŋ,24,陽平,"文,白"
401,農,l,aŋ,24,陽平,
412,膿,l,ɔŋ,24,陽平,"文,白"
412,膿,l,aŋ,24,陽平,
413,攻,k,ɔŋ,55,陰平,
422,宗,ts,ɔŋ,55,陰平,
424,鬆,s,ɔŋ,55,陰平,"文,白"
424,鬆,s,aŋ,55,陰平,
427,鍾,ts,iɔŋ,55,陰平,"文,白"
427,鍾,ts,ɪŋ,55,陰平,
428,鐘,ts,iɔŋ,55,陰平,"文,白"
428,鐘,ts,ɪŋ,55,陰平,
445,龍,l,ɪŋ,24,陽平,
445,龍,l,iɔŋ,24,陽平,"文,白"
454,舂,ts,ɪŋ,55,陰平,
454,舂,ts,iɔŋ,55,陰平,"文,白"
460,松,s,iɔŋ,24,陽平,"文,白,白"
460,松,ts,iɔŋ,24,陽平,
460,松,tsʰ,ɪŋ,24,陽平,
465,衝,tsʰ,iɔŋ,55,陰平,
475,容,0,iɔŋ,24,陽平,
476,溶,0,ĩũ,24,陽平,
476,溶,0,ɔŋ,24,陽平,"文,白.白讀為""煬""訓讀,與章切,""釋金"""
510,封,p,aŋ,55,陰平,
510,封,h,ɔŋ,55,陰平,"文,白"
516,凶,h,iɔŋ,55,陰平,吉凶
522,兇,h,iɔŋ,55,陰平,兇惡
524,匈,h,iɔŋ,55,陰平,
547,濃,l,ɔŋ,24,陽平,
553,重,t,ɪŋ,24,陽平,
553,重,t,iɔŋ,24,陽平,"文,白.重複"
560,從,ts,ŋ,24,陽平,
560,從,ts,iɔŋ,24,陽平,"文,白.服從"
570,逢,h,ɔŋ,24,陽平,
571,縫,h,ɔŋ,24,陽平,"文,白。縫補"
571,縫,p,aŋ,24,陽平,
578,峯,pʰ,aŋ,55,陰平,
578,峯,h,ɔŋ,55,陰平,"文,白"
579,鋒,h,ɔŋ,55,陰平,
585,蜂,pʰ,aŋ,55,陰平,
585,蜂,h,ɔŋ,55,陰平,"文,白"
595,縱,tsʰ,iɔŋ,11,陰去,縱橫
597,蹤,ts,ɔŋ,55,陰平,
604,茸,l,iɔŋ,24,陽平,
633,恭,k,iɔŋ,55,陰平,
635,供,k,iɔŋ,55,陰平,供給
647,鬆,s,aŋ,55,陰平,
647,鬆,s,ɔŋ,55,陰平,"文,白"
664,江,k,aŋ,55,陰平,
698,䆫,tsʰ,ɔŋ,55,陰平,"文,白"
698,䆫,tʰ,aŋ,55,陰平,
706,邦,p,aŋ,55,陰平,
712,降,h,aŋ,24,陽平,投降
713,缸,k,ŋ,55,陰平,
713,缸,k,ɔŋ,55,陰平,"文,白"
725,雙,s,iaŋ,55,陰平,
725,雙,s,ɔŋ,55,陰平,"文,白"
732,龐,pʰ,aŋ,24,陽平,
755,撞,t,ŋ,33,陽去,
755,撞,t,ɔŋ,33,陽去,"文,白"
765,樁,ts,ɔŋ,55,陰平,
772,支,ts,i,55,陰平,"文,白"
772,支,k,i,55,陰平,
779,枝,k,i,55,陰平,
779,枝,ts,i,55,陰平,"文,白"
783,肢,ts,i,55,陰平,"文,白"
783,肢,k,i,55,陰平,
801,移,0,i,24,陽平,
834,為,0,ui,24,陽平,
880,垂,s,e,24,陽平,
880,垂,s,ui,24,陽平,"文,白"
891,吹,tsʰ,e,55,陰平,
891,吹,tsʰ,ui,55,陰平,"文,白"
892,炊,tsʰ,ui,55,陰平,"文,白"
892,炊,tsʰ,e,55,陰平,
897,披,pʰ,i,55,陰平,
908,碑,p,i,55,陰平,
917,隨,s,ui,24,陽平,
918,隋,s,ui,24,陽平,
920,虧,kʰ,ui,55,陰平,
923,奇,k,i,24,陽平,
925,騎,kʰ,ia,24,陽平,
925,騎,kʰ,i,24,陽平,"文,白"
959,犧,h,i,55,陰平,
988,宜,g,i,24,陽平,
992,儀,g,i,24,陽平,
999,皮,pʰ,e,24,陽平,
999,皮,pʰ,i,24,陽平,"文,白"
1000,疲,pʰ,i,24,陽平,
1008,匙,s,i,24,陽平,
1018,兒,l,i,24,陽平,
1022,離,l,i,24,陽平,離別
1023,籬,l,i,24,陽平,
1093,卑,p,i,55,陰平,
1107,脾,pʰ,i,24,陽平,
1107,脾,p,i,24,陽平,未註明異讀原因
1121,施,s,i,55,陰平,"文,文,白"
1121,施,s,i,11,陰去,
1131,斯,s,u,55,陰平,
1171,彌,b,i,24,陽平,未註明異讀原因
1171,彌,m,ĩ,24,陽平,
1188,雌,tsʰ,u,24,陽平,
1188,雌,tsʰ,u,55,陰平,未註明異讀原因
1193,知,t,i,11,陰去,
1193,知,t,i,55,陰平,"文,文,白.知道"
1196,蜘,t,i,55,陰平,
1210,馳,t,i,24,陽平,
1212,池,t,i,24,陽平,
1225,危,g,ui,24,陽平,
1251,規,k,ui,55,陰平,
1278,脂,ts,i,55,陰平,
1288,姨,0,i,24,陽平,
1290,寅,0,in,24,陽平,
1291,夷,0,i,24,陽平,
1314,師,s,ai,55,陰平,
1314,師,s,u,55,陰平,"文,白"
1317,篩,s,ai,55,陰平,"文,白"
1317,篩,tʰ,ai,55,陰平,
1318,獅,s,ai,55,陰平,
1318,獅,s,u,55,陰平,"文,白"
1344,資,ts,u,55,陰平,
1350,姿,ts,u,55,陰平,
1358,飢,k,i,55,陰平,
1360,肌,k,i,55,陰平,
1393,瓷,ts,u,24,陽平,
1398,尼,n,i,24,陽平,
1398,尼,l,ĩ,24,陽平,
1403,呢,n,ĩ,24,陽平,呢絨
1410,遲,t,i,24,陽平,
1421,私,s,i,55,陰平,
1421,私,s,u,55,陰平,"文,白,白"
1421,私,s,ai,55,陰平,
1428,屍,s,i,55,陰平,
1437,祁,k,i,24,陽平,
1439,鰭,k,i,24,陽平,
1447,梨,l,ai,24,陽平,
1447,梨,l,e,24,陽平,"文,白"
1460,葵,kʰ,e,24,陽平,
1460,葵,k,ui,24,陽平,"文,白"
1468,追,t,ui,55,陰平,
1471,龜,k,u,55,陰平,
1471,龜,k,ui,55,陰平,"文,白"
1484,衰,s,ue,55,陰平,
1489,維,0,ui,24,陽平,"正,正,舊"
1489,維,0,i,24,陽平,
1490,遺,0,i,24,陽平,
1490,遺,0,ui,24,陽平,"舊,新"
1497,唯,0,ui,24,陽平,"正,正,舊"
1497,唯,0,i,24,陽平,
1514,雖,s,ui,55,陰平,
1544,眉,b,ai,24,陽平,
1544,眉,b,i,24,陽平,"文,白"
1565,悲,p,i,55,陰平,
1566,錐,ts,ui,55,陰平,
1574,誰,s,ui,24,陽平,未註明異讀原因
1574,誰,ts,ui,33,陽去,
1602,鎚,tʰ,ui,24,陽平,未註明異讀原因
1602,鎚,t,ui,24,陽平,
1630,之,ts,i,55,陰平,
1632,芝,ts,i,55,陰平,
1661,時,s,i,24,陽平,
1668,疑,g,i,24,陽平,
1671,思,s,u,11,陰去,
1671,思,s,u,55,陰平,"文,文,白"
1673,司,s,i,55,陰平,
1673,司,s,u,55,陰平,"文,白"
1676,絲,s,i,55,陰平,
1688,其,k,i,24,陽平,
1689,期,k,i,24,陽平,
1690,旗,k,i,24,陽平,
1698,麒,k,i,24,陽平,
1706,碁,k,i,24,陽平,
1718,詩,s,i,55,陰平,
1724,而,l,i,24,陽平,
1745,欺,kʰ,i,55,陰平,
1759,基,k,u,55,陰平,
1768,詞,s,u,24,陽平,
1769,祠,s,u,24,陽平,
1771,辭,s,i,24,陽平,
1771,辭,s,u,24,陽平,"文,白"
1775,釐,l,i,24,陽平,
1777,狸,l,i,24,陽平,
1825,醫,0,i,55,陰平,
1834,痴,tsʰ,i,55,陰平,
1836,持,t,i,24,陽平,
1836,持,tsʰ,i,24,陽平,"文,白"
1845,慈,ts,u,24,陽平,
1846,礠,ts,u,24,陽平,
1854,滋,ts,u,55,陰平,
1868,微,b,ui,55,陰平,
1868,微,b,i,24,陽平,"文,白"
1876,揮,h,ui,55,陰平,
1878,輝,h,ui,55,陰平,
1880,徽,h,ui,55,陰平,
1893,圍,0,ui,24,陽平,
1896,違,0,ui,24,陽平,
1906,妃,h,ui,55,陰平,
1914,飛,p,e,55,陰平,
1914,飛,h,ui,55,陰平,"文,白"
1918,非,h,ui,55,陰平,
1925,肥,h,ui,24,陽平,"文,白"
1925,肥,p,ui,24,陽平,
1937,威,0,ui,55,陰平,
1945,祈,k,i,24,陽平,
1965,機,k,ui,55,陰平,
1965,機,k,i,55,陰平,"文,白"
1966,譏,k,i,55,陰平,
1972,饑,k,i,55,陰平,
1974,幾,k,i,55,陰平,
1981,希,h,i,55,陰平,
1986,稀,h,i,55,陰平,
1993,依,0,i,55,陰平,
1995,衣,0,i,55,陰平,"文,白"
1995,衣,0,ui,55,陰平,
2005,歸,k,ui,55,陰平,
2010,魚,g,u,24,陽平,"文,白"
2010,魚,h,i,24,陽平,
2020,初,tsʰ,ue,55,陰平,
2020,初,tsʰ,ɔ,55,陰平,"文,白"
2022,書,ts,u,55,陰平,
2022,書,s,u,55,陰平,"文,白"
2025,舒,s,u,55,陰平,"文,白"
2025,舒,tsh,u,55,陰平,
2029,居,k,u,55,陰平,
2043,渠,kʰ,u,24,陽平,
2069,余,0,u,24,陽平,
2073,餘,0,u,24,陽平,
2118,蛆,tsʰ,u,55,陰平,
2126,鋤,ts,ɔ,55,陽平,"文,白"
2126,鋤,t,i,55,陽平,
2135,疏,s,ue,55,陰平,
2135,疏,s,ɔ,55,陰平,"文,白"
2136,梳,s,ɔ,55,陰平,"文,白"
2136,梳,s,ue,55,陰平,
2146,虛,h,u,55,陰平,
2149,噓,h,u,55,陰平,
2152,徐,tsʰ,i,24,陽平,
2152,徐,s,u,24,陽平,"文,白"
2156,於,0,u,55,陰平,
2159,淤,0,u,55,陰平,
2161,豬,t,u,55,陰平,"文,白"
2161,豬,t,i,55,陰平,
2173,驢,l,u,24,陽平,
2184,諸,ts,u,55,陰平,
2191,除,t,u,24,陽平,
2193,儲,tʰ,u,51,上,
2204,如,n,ã,33,陽去,
2204,如,l,u,24,陽平,"文,白"
2219,墟,h,i,55,陰平,
2219,墟,h,u,55,陰平,"文,白"
2242,虞,g,u,24,陽平,
2244,愚,g,u,24,陽平,
2245,娛,g,u,24,陽平,
2264,無,b,o,24,陽平,
2264,無,b,u,24,陽平,"文,白"
2286,于,0,u,24,陽平,
2288,盂,0,u,24,陽平,"文,白"
2288,盂,0,ɔ,24,陽平,
2345,瞿,kʰ,u,24,陽平,
2362,儒,l,u,24,陽平,
2378,須,s,u,55,陰平,
2379,鬚,tsʰ,iu,55,陰平,
2379,鬚,s,u,55,陰平,
2386,需,s,u,55,陰平,
2392,株,t,u,55,陰平,
2392,株,ts,u,55,陰平,"文,白"
2396,蛛,t,u,55,陰平,
2405,殊,s,u,24,陽平,
2430,愉,l,u,24,陽平,
2439,榆,l,u,24,陽平,
2462,區,kʰ,u,55,陰平,
2464,驅,kʰ,u,55,陰平,
2467,軀,kʰ,u,55,陰平,
2470,朱,ts,u,55,陰平,
2471,珠,ts,iu,55,陰平,
2471,珠,ts,u,55,陰平,"文,白"
2480,趨,tsʰ,u,55,陰平,
2500,扶,h,u,24,陽平,"文,白"
2500,扶,pʰ,ɔ,24,陽平,
2503,符,h,u,24,陽平,
2532,敷,h,u,55,陰平,
2533,麩,pʰ,ɔ,55,陰平,
2533,麩,h,u,55,陰平,
2577,膚,h,u,55,陰平,
2587,夫,p,ou,55,陰平,
2587,夫,h,u,55,陰平,"文,白"
2608,輸,s,u,55,陰平,
2616,廚,t,u,24,陽平,
2617,躕,t,u,24,陽平,"文,白"
2617,躕,t,iau,24,陽平,
2621,拘,kʰ,u,55,陰平,未註明異讀原因
2621,拘,k,u,55,陰平,
2622,駒,kʰ,u,55,陰平,未註明異讀原因
2622,駒,k,u,55,陰平,
2640,模,m,ɔ̃,24,陽平,"文,白"
2640,模,b,ɔ,24,陽平,
2659,蒲,p,ɔ,24,陽平,未註明異讀原因
2659,蒲,pʰ,ɔ,24,陽平,
2662,胡,0,ɔ,24,陽平,
2662,胡,h,ɔ,24,陽平,"文,白"
2665,壺,h,ɔ,24,陽平,"文,白"
2665,壺,0,ɔ,24,陽平,
2666,狐,h,ɔ,24,陽平,
2670,湖,0,ɔ,24,陽平,
2670,湖,h,ɔ,24,陽平,"文,白"
2677,糊,h,ɔ,24,陽平,"文,白,白"
2677,糊,kʰ,ɔ,24,陽平,
2677,糊,k,ɔ,24,陽平,
2683,葫,h,ɔ,24,陽平,
2692,孤,k,ɔ,55,陰平,
2697,姑,k,ɔ,55,陰平,
2717,箍,kʰ,ɔ,55,陰平,
2721,徒,t,ɔ,24,陽平,
2723,屠,t,ɔ,24,陽平,
2725,塗,t,ɔ,24,陽平,"文,白"
2725,塗,tʰ,ɔ,24,陽平,
2726,途,t,ɔ,24,陽平,
2735,圖,t,ɔ,24,陽平,
2752,奴,n,ɔ̃,24,陽平,未註明異讀原因
2752,奴,l,ɔ,24,陽平,
2759,呼,kh,ɔ,55,陰平,
2759,呼,h,ɔ,55,陰平,"文,白"
2780,吳,ŋ,ɔ̃,24,陽平,未註明異讀原因
2780,吳,g,ɔ,24,陽平,
