字號,字,聲母,韻母,調值,調類,備註
1,東,t,oŋ,52,陰平,
18,同,d,oŋ,231,陽平,
63,中,ts,oŋ,52,陰平,當中之意
67,蟲,z,oŋ,231,陽平,
75,終,ts,oŋ,52,陰平,
93,崇,z,oŋ,231,陽平,
97,嵩,s,oŋ,52,陰平,
106,戎,z,oŋ,231,陽平,
114,絨,ȵ,ioŋ,231,陽平,
115,弓,k,oŋ,52,陰平,
126,熊,ɦ,ioŋ,231,陽平,
133,穹,dʑ,ioŋ,231,陽平,
140,窮,dʑ,ioŋ,231,陽平,
143,馮,v,oŋ,231,陽平,
150,風,f,oŋ,52,陰平,
157,豐,f,oŋ,52,陰平,
165,充,tsʰ,oŋ,52,陰平,
172,隆,l,oŋ,231,陽平,
178,空,kʰ,oŋ,52,陰平,空虛之意
192,公,k,oŋ,52,陰平,
200,攻,k,oŋ,52,陰平,
205,蒙,m,oŋ,231,陽平,
240,聾,l,oŋ,231,陽平,
262,紅,ɦ,oŋ,231,陽平,
282,叢,z,oŋ,231,陽平,
287,翁,ʔ,oŋ,52,陰平,
297,葱,tsʰ,oŋ,52,陰平,
310,通,tʰ,oŋ,52,陰平,
343,篷,b,oŋ,231,陽平,
351,烘,x,oŋ,52,陰平,
361,冬,t,oŋ,52,陰平,
401,農,n,oŋ,231,陽平,
422,宗,ts,oŋ,52,陰平,
427,鍾,ts,oŋ,52,陰平,
445,龍,l,oŋ,231,陽平,
460,松,s,oŋ,52,陰平,
465,衝,tsʰ,oŋ,52,陰平,衝鋒之意
475,容,ɦ,ioŋ,231,陽平,
510,封,f,oŋ,52,陰平,
515,胷,ɕ,ioŋ,52,陰平,
530,雍,ʔ,ioŋ,52,陰平,
547,濃,ȵ,ioŋ,231,陽平,
553,重,z,oŋ,231,陽平,重複之意
560,從,z,oŋ,231,陽平,跟從之意
571,縫,v,oŋ,231,陽平,縫衣之意
585,蜂,f,oŋ,52,陰平,
597,蹤,ts,oŋ,52,陰平,
633,恭,k,oŋ,52,陰平,
664,江,k,ɒ̃,52,陰平,
698,䆫,tsʰ,ɒ̃,52,陰平,
706,邦,p,ɒ̃,52,陰平,
712,降,ɦ,ɒ̃,231,陽平,投降之意
725,雙,s,ɒ̃,52,陰平,
732,龐,b,ɒ̃,231,陽平,
742,腔,tɕʰ,iɒ̃,52,陰平,
765,樁,ts,ɒ̃,52,陰平,
772,支,ts,ɿ,52,陰平,
801,移,ɦ,i,231,陽平,
834,為,ɦ,uʌɪ,231,陽平,作為之意
880,垂,z,ʌɪ,231,陽平,
891,吹,tsʰ,ɿ,52,陰平,
891,吹,tsʰ,ʌɪ,52,陰平,
892,炊,tsʰ,ʌɪ,52,陰平,
897,披,pʰ,i,52,陰平,
908,碑,p,ʌɪ,52,陰平,
917,隨,z,ʌɪ,231,陽平,
920,虧,tɕʰ,i,52,陰平,
920,虧,kʰ,uʌɪ,52,陰平,
923,奇,dʑ,i,231,陽平,
959,犧,ɕ,i,52,陰平,
988,宜,ȵ,i,231,陽平,
999,皮,b,i,231,陽平,
1008,匙,z,ɿ,231,陽平,
1018,兒,ɦ,ɛl,213,陽去,
1018,兒,ȵ,i,213,陽去,
1022,離,l,i,231,陽平,離別之意
1121,施,s,ɿ,52,陰平,
1188,雌,tsʰ,ɿ,52,陰平,
1193,知,ts,ɿ,52,陰平,
1194,䵹,ts,ɿ,52,陰平,
1195,鼅,ts,ɿ,52,陰平,
1196,蜘,ts,ɿ,52,陰平,
1210,馳,z,ɿ,231,陽平,
1212,池,z,ɿ,231,陽平,
1225,危,ʔ,uʌɪ,52,陰平,
1251,規,k,uʌɪ,52,陰平,
1278,脂,ts,ɿ,52,陰平,
1314,師,s,ɿ,52,陰平,
1323,琵,b,i,231,陽平,
1344,資,ts,ɿ,52,陰平,
1393,瓷,z,ɿ,231,陽平,
1410,遲,z,ɿ,231,陽平,
1411,遟,z,ɿ,231,陽平,
1421,私,s,ɿ,52,陰平,
1441,伊,ɦ,i,231,陽平,
1447,梨,l,i,231,陽平,
1460,葵,g,uʌɪ,231,陽平,
1468,追,ts,ʌɪ,52,陰平,
1471,龜,tɕ,y,52,陰平,
1471,龜,k,uʌɪ,52,陰平,
1489,維,v,i,231,陽平,
1490,遺,ɦ,i,231,陽平,
1514,雖,s,ʌɪ,52,陰平,
1544,眉,m,i,231,陽平,
1565,悲,p,ʌɪ,52,陰平,
1566,錐,ts,ʌɪ,52,陰平,
1574,誰,z,ʌɪ,231,陽平,
1577,帷,ɦ,uʌɪ,231,陽平,
1584,丕,pʰ,ʌɪ,52,陰平,
1585,㔻,pʰ,ʌɪ,52,陰平,
1604,槌,z,ʌɪ,231,陽平,
1630,之,ts,ɿ,52,陰平,
1661,時,z,ɿ,213,陽去,寶山霜草墩方言古全濁平聲多讀成陽平調231，此字卻讀成陽去調213。
1662,旹,z,ɿ,213,陽去,寶山霜草墩方言古全濁平聲多讀成陽平調231，此字卻讀成陽去調213。
1668,疑,ȵ,i,231,陽平,
1676,絲,s,ɿ,52,陰平,
1690,旗,dʑ,i,231,陽平,
1718,詩,s,ɿ,52,陰平,
1724,而,ɦ,ɛl,213,陽去,
1745,欺,tɕʰ,i,52,陰平,
1759,基,tɕ,i,52,陰平,
1768,詞,z,ɿ,231,陽平,
1775,釐,l,i,231,陽平,
1825,醫,ʔ,i,52,陰平,
1831,癡,tsʰ,ɿ,52,陰平,
1834,痴,tsʰ,ɿ,52,陰平,
1836,持,z,ɿ,231,陽平,
1846,礠,z,ɿ,231,陽平,
1854,滋,ts,ɿ,52,陰平,
1868,微,v,i,231,陽平,
1876,揮,x,uʌɪ,52,陰平,
1893,圍,ɦ,uʌɪ,231,陽平,ɦi231圍巾之意
1893,圍,ɦ,i,231,陽平,
1914,飛,f,i,52,陰平,
1925,肥,v,i,231,陽平,
1937,威,ʔ,uʌɪ,52,陰平,
1965,機,tɕ,i,52,陰平,
1986,稀,ɕ,i,52,陰平,
1995,衣,ʔ,i,52,陰平,
2005,歸,k,uʌɪ,52,陰平,
2010,魚,ɦ,n̩,231,陽平,
2011,𩺰,ɦ,n̩,231,陽平,
2020,初,tsʰ,əu,52,陰平,
2022,書,s,ɿ,52,陰平,
2029,居,tɕ,y,52,陰平,
2069,余,,y,,,
2118,蛆,tsʰ,i,52,陰平,
2126,鋤,z,əu,231,陽平,
2135,疏,s,əu,52,陰平,
2146,虛,ɕ,y,52,陰平,
2152,徐,z,y,231,陽平,
2152,徐,z,i,231,陽平,
2156,於,ɦ,y,231,陽平,
2161,豬,ts,ɿ,52,陰平,
2162,䐗,ts,ɿ,52,陰平,
2163,猪,ts,ɿ,52,陰平,
2173,驢,l,y,231,陽平,
2173,驢,l,əu,231,陽平,
2184,諸,ts,ɿ,52,陰平,
2191,除,z,ɿ,231,陽平,
2204,如,z,ɿ,231,陽平,
2244,愚,ɦ,y,231,陽平,
2264,無,v,Y,231,陽平,
2264,無,ɦ,u,231,陽平,
2345,瞿,dʑ,y,231,陽平,
2362,儒,z,ɿ,231,陽平,
2378,須,s,y,52,陰平,
2405,殊,z,ɿ,231,陽平,
2462,區,tɕʰ,y,52,陰平,
2471,珠,ts,ɿ,52,陰平,
2480,趨,tsʰ,y,52,陰平,
2500,扶,v,Y,231,陽平,
2587,夫,f,Y,52,陰平,
2603,迂,ʔ,y,52,陰平,
2608,輸,s,ɿ,52,陰平,
2616,廚,z,ɿ,231,陽平,
2621,拘,tɕ,y,52,陰平,
2640,模,m,u,231,陽平,
2659,蒲,b,u,213,陽去,
2670,湖,v,Y,231,陽平,
2670,湖,ɦ,u,231,陽平,
2692,孤,k,əu,52,陰平,
2731,涂,d,əu,231,陽平,
2752,奴,n,əu,231,陽平,
2759,呼,f,Y,52,陰平,
2759,呼,x,u,52,陰平,
2776,吾,v,Y,231,陽平,
2776,吾,ɦ,u,231,陽平,
2780,吳,vɦ,u,231,陽平,
2780,吳,v,u,231,陽平,
2797,租,ts,əu,52,陰平,
2817,爐,l,əu,231,陽平,
2836,酥,s,əu,52,陰平,
2842,烏,ʔƲ,Y,52,陰平,
2842,烏,ʔ,u,52,陰平,
2876,枯,kʰ,əu,52,陰平,
2893,粗,ts,əu,52,陰平,
2906,都,t,əu,52,陰平,
2914,鋪,pʰ,u,52,陰平,鋪設之意
2925,齊,z,i,231,陽平,
2935,犂,l,i,231,陽平,
2955,妻,tsʰ,i,52,陰平,
2965,低,t,i,52,陰平,
2995,提,d,i,231,陽平,
3054,蓖,p,i,52,陰平,
3066,雞,tɕ,i,52,陰平,
3076,奚,ɕ,i,52,陰平,
3130,西,s,i,52,陰平,
3146,梯,tʰ,i,52,陰平,
3167,批,pʰ,i,52,陰平,
3185,迷,m,i,231,陽平,
3191,泥,ȵ,i,231,陽平,
3197,溪,tɕʰ,i,52,陰平,
3207,閨,k,uʌɪ,52,陰平,
3264,街,k,ɑ,52,陰平,
3268,鞵,ɦ,ɑ,231,陽平,
3269,鞋,ɦ,ɑ,231,陽平,
3273,牌,b,ɑ,231,陽平,
3295,柴,z,ɑ,231,陽平,
3310,差,tsʰ,ɑ,52,陰平,
3310,差,tsʰ,ʌɣ,52,陰平,出差之意
3312,竵,ʔ,uᴇ,52,陰平,
3312,竵,ʔ,uɑ,52,陰平,
3319,崖,ɦ,iɑ,231,陽平,
3333,籭,s,ɑ,52,陰平,
3333,籭,s,ɿ,52,陰平,"sɿ52名詞,sɑ52動詞"
3346,階,tɕ,iɑ,52,陰平,
3351,堦,tɕ,iɑ,52,陰平,
3355,街,k,ɑ,52,陰平,
3360,𢰇,ʔ,ᴇ,52,陰平,挨近之意
3368,鞋,ɦ,ɑ,231,陽平,
3370,排,b,ɑ,231,陽平,
3373,牌,b,ɑ,231,陽平,
3380,懷,ɦ,uɑ,231,陽平,
3380,懷,ɦ,uᴇ,231,陽平,
3380,懷,ɦ,ᴇ,231,陽平,
3395,豺,z,ᴇ,231,陽平,
3395,豺,z,ɑ,231,陽平,
3404,埋,m,ɑ,231,陽平,
3408,齋,ts,ɑ,52,陰平,
3418,揩,kʰ,ɑ,52,陰平,
3432,灰,x,uʌɪ,52,陰平,
3445,盔,kʰ,uʌɪ,52,陰平,
3457,回,ɦ,uʌɪ,231,陽平,
3472,媒,m,ʌɪ,231,陽平,
3495,雷,n,ʌɪ,231,陽平,
3496,𩂩,n,ʌɪ,231,陽平,
3522,催,tsʰ,ʌɪ,52,陰平,
3531,堆,t,ʌɪ,52,陰平,
3556,陪,b,ʌɪ,231,陽平,
3565,桮,p,ʌɪ,52,陰平,
3566,杯,p,ʌɪ,52,陰平,
3567,盃,p,ʌɪ,52,陰平,
3568,肧,pʰ,ʌɪ,52,陰平,
3577,桅,ɦ,uʌɪ,231,陽平,
3585,推,tʰ,ʌɪ,52,陰平,
3598,開,kʰ,ᴇ,52,陰平,
3603,哀,ʔ,ᴇ,52,陰平,
3624,該,k,ᴇ,52,陰平,
3647,財,z,ᴇ,231,陽平,
3654,來,l,ᴇ,231,陽平,
3679,烖,ts,ᴇ,52,陰平,
3680,灾,ts,ᴇ,52,陰平,
3681,災,ts,ᴇ,52,陰平,
3682,𤆎,ts,ᴇ,52,陰平,
3684,哉,ts,ᴇ,52,陰平,
3691,猜,tsʰ,ʌɣ,52,陰平,
3697,胎,tʰ,ᴇ,52,陰平,
3698,孡,tʰ,ᴇ,52,陰平,
3700,台,d,ᴇ,231,陽平,
3704,孩,ɦ,ᴇ,231,陽平,
3726,獃,ŋ,ᴇ,231,陽平,同「呆」
3726,獃,t,ᴇ,52,陰平,
3733,真,ts,ɛ̃,52,陰平,
3753,因,ʔ,ɪ̃n,52,陰平,
3776,新,s,ɪ̃,52,陰平,
3780,晨,z,ɛ̃,231,陽平,
3792,仁,ȵ,ɪ̃,231,陽平,
3792,仁,z,ɛ̃,231,陽平,
3794,人,z,ɛ̃,231,陽平,
3794,人,ȵ,ɪ̃,231,陽平,
3795,神,z,ɛ̃,231,陽平,
3797,親,tsʰ,ɪ̃,52,陰平,親人之意
3815,身,s,ɛ̃,52,陰平,
3819,賓,p,ɪ̃,52,陰平,
3831,鄰,l,ɪ̃,231,陽平,
3864,塵,z,ɛ̃,231,陽平,
3876,秦,z,ɪ̃,231,陽平,
3905,銀,ȵ,ɪ̃,231,陽平,
3921,巾,tɕ,ɪ̃,52,陰平,
3958,貧,b,ɪ̃,231,陽平,
3980,民,m,ɪ̃,231,陽平,
3988,肫,ts,ɛ̃,52,陰平,肫肝之意
4014,純,z,ɛ̃,213,陽去,
4040,輪,l,ɛ̃,231,陽平,
4070,春,tsʰ,ɛ̃,52,陰平,
4072,勻,ɦ,ɪ̃,231,陽平,
4076,巡,ʑ,ɪ̃,231,陽平,
4092,均,tɕ,ɪ̃,52,陰平,
4134,文,v,ɛ̃,231,陽平,
4135,聞,v,ɛ̃,231,陽平,
4135,聞,m,ɛ̃,231,陽平,
4161,云,ɦ,ɪ̃,231,陽平,
4183,墳,v,ɛ̃,231,陽平,
4219,分,f,ɛ̃,52,陰平,
4225,羣,dʑ,ɪ̃,231,陽平,
4225,羣,dʑ,yɪ̃,231,陽平,
4230,薰,ɕ,ɪ̃,52,陰平,
4239,葷,x,uɛ̃,52,陰平,
