字號,字,聲母,韻母,調值,調類,備註
1,東,t,ɔŋ,55,陰平,
2,菄,t,ɔŋ,55,陰平,
18,同,t,ɔŋ,31,陽平,
19,仝,t,ɔŋ,31,陽平,
20,童,t,ɔŋ,31,陽平,
22,銅,t,ɔŋ,31,陽平,
23,桐,t,ɔŋ,31,陽平,
28,筒,t,ɔŋ,31,陽平,
29,瞳,t,ɔŋ,31,陽平,
63,中,tʃ,ɔŋ,55,陰平,當中。
65,忠,tʃ,ɔŋ,55,陰平,
67,蟲,tʃ,ɔŋ,31,陽平,
75,終,tʃ,ɔŋ,55,陰平,
93,崇,ɬ,ɔŋ,31,陽平,
94,崈,ɬ,ɔŋ,31,陽平,
97,嵩,ɬ,ɔŋ,55,陰平,
98,崧,ɬ,ɔŋ,55,陰平,
106,戎,0,iɔŋ,31,陽平,
107,𢦦,0,iɔŋ,31,陽平,
113,狨,0,iɔŋ,31,陽平,
114,絨,0,iɔŋ,31,陽平,
115,弓,k,ɔŋ,55,陰平,
116,躳,k,ɔŋ,55,陰平,
117,躬,k,ɔŋ,55,陰平,
119,宮,k,ɔŋ,55,陰平,
121,融,0,iɔŋ,31,陽平,
122,融,0,iɔŋ,31,陽平,
125,雄,h,ɔŋ,31,陽平,
126,熊,0,iɔŋ,31,陽平,
140,窮,k,ɔŋ,31,陽平,
143,馮,f,ɔŋ,31,陽平,
150,風,f,ɔŋ,55,陰平,
151,飌,f,ɔŋ,55,陰平,
152,楓,f,ɔŋ,55,陰平,
157,豐,f,ɔŋ,55,陰平,
165,充,tʃʰ,ɔŋ,55,陰平,
172,隆,l,ɔŋ,31,陽平,
178,空,h,ɔŋ,55,陰平,
192,公,k,ɔŋ,55,陰平,
193,功,k,ɔŋ,55,陰平,
194,工,k,ɔŋ,55,陰平,
196,蚣,ɬ,ɔŋ,55,陰平,
200,攻,k,ɔŋ,55,陰平,
205,蒙,m,ɔŋ,31,陽平,
232,籠,l,ɔŋ,31,陽平,
240,聾,l,ɔŋ,31,陽平,
259,洪,h,ɔŋ,31,陽平,
262,紅,h,ɔŋ,31,陽平,
263,虹,k,aŋ,35,陰去,
265,鴻,h,ɔŋ,31,陽平,
282,叢,tʃ,ɔŋ,31,陽平,
283,藂,tʃ,ɔŋ,31,陽平,
287,翁,0,ɔŋ,55,陰平,
295,怱,tʃʰ,ɔŋ,55,陰平,
296,忩,tʃʰ,ɔŋ,55,陰平,
297,葱,tʃʰ,ɔŋ,55,陰平,
300,聦,tʃʰ,ɔŋ,55,陰平,
305,囪,tʃʰ,ɔŋ,55,陰平,
310,通,tʰ,ɔŋ,55,陰平,
326,椶,tʃ,ɔŋ,55,陰平,
327,騣,tʃ,ɔŋ,55,陰平,
341,蓬,f,ɔŋ,31,陽平,
343,篷,p,ɔŋ,31,陽平,
351,烘,h,ɐŋ,35,陰去,
361,冬,t,ɔŋ,55,陰平,
362,𡘬,t,ɔŋ,55,陰平,
369,疼,t,ɐŋ,31,陽平,
401,農,n,ɔŋ,31,陽平,
402,䢉,n,ɔŋ,31,陽平,
403,辳,n,ɔŋ,31,陽平,
404,𨑋,n,ɔŋ,31,陽平,
410,儂,n,ɔŋ,31,陽平,
411,𧗕,n,ɔŋ,31,陽平,
412,膿,n,ɔŋ,31,陽平,
422,宗,tʃ,ɔŋ,55,陰平,
424,鬆,ɬ,ɔŋ,55,陰平,松散。
425,䯳,ɬ,ɔŋ,55,陰平,松散。
427,鍾,tʃ,ɔŋ,55,陰平,
428,鐘,tʃ,ɔŋ,55,陰平,
445,龍,l,ɔŋ,31,陽平,
454,舂,tʃʰ,ɔŋ,55,陰平,
460,松,ɬ,ɔŋ,55,陰平,松樹。
461,㮤,ɬ,ɔŋ,55,陰平,松樹。
464,𧘂,tʃʰ,ɔŋ,55,陰平,
465,衝,tʃʰ,ɔŋ,55,陰平,
475,容,0,iɔŋ,31,陽平,
478,庸,0,iɔŋ,31,陽平,
479,𦤘,0,iɔŋ,31,陽平,
484,鎔,0,iɔŋ,31,陽平,
493,蓉,0,iɔŋ,31,陽平,
510,封,f,ɔŋ,55,陰平,
511,𡉚,f,ɔŋ,55,陰平,
515,胷,h,ɔŋ,55,陰平,
516,凶,h,ɔŋ,55,陰平,吉凶。
517,𣧑,h,ɔŋ,55,陰平,吉凶。
522,兇,h,ɔŋ,55,陰平,凶惡。
530,雍,0,ɔŋ,55,陰平,
536,癰,0,ɔŋ,55,陰平,
547,濃,n,ɔŋ,31,陽平,
553,重,tʃ,ɔŋ,31,陽平,重複。
560,從,tʃ,ɔŋ,31,陽平,跟從。
561,从,tʃ,ɔŋ,31,陽平,跟從。
570,逢,f,ɔŋ,31,陽平,
571,縫,f,ɔŋ,31,陽平,縫衣服。
578,峯,f,ɔŋ,55,陰平,
579,鋒,f,ɔŋ,55,陰平,
584,蠭,f,ɔŋ,55,陰平,
585,蜂,f,ɔŋ,55,陰平,
586,𧒒,f,ɔŋ,55,陰平,
595,縱,,,,,縱横。
597,蹤,tʃ,ɔŋ,55,陰平,
604,茸,0,iɔŋ,31,陽平,
633,恭,k,ɔŋ,55,陰平,
652,從,,,,,從容。
664,江,k,aŋ,55,陰平,
665,扛,kʰ,aŋ,31,陽平,
670,豇,,,,,豇豆。
698,䆫,tʃʰ,aŋ,55,陰平,
699,牎,tʃʰ,aŋ,55,陰平,
700,窓,tʃʰ,aŋ,55,陰平,
706,邦,p,aŋ,55,陰平,
707,𤰫,p,aŋ,55,陰平,
712,降,h,aŋ,31,陽平,投降。
713,缸,k,aŋ,55,陰平,
714,瓨,k,aŋ,55,陰平,
718,胮,p,uŋ,31,陽平,腫。
719,𤵸,p,uŋ,31,陽平,腫。
725,雙,ʃ,uŋ,55,陰平,
732,龐,p,aŋ,31,陽平,
742,腔,kʰ,iəŋ,55,陰平,
743,𤟄,kʰ,iəŋ,55,陰平,
744,羫,kʰ,iəŋ,55,陰平,
765,樁,tʃ,aŋ,55,陰平,
772,支,tʃ,əi,55,陰平,
778,栀,tʃ,əi,55,陰平,梔子花。
779,枝,tʃ,əi,55,陰平,
783,肢,tʃ,əi,55,陰平,
784,胑,tʃ,əi,55,陰平,
785,𨈛,tʃ,əi,55,陰平,
798,眵,,,,,眼眵。
801,移,h,əi,31,陽平,
802,䄬,h,əi,31,陽平,
833,爲,0,uəi,31,陽平,作為。
834,為,0,uəi,31,陽平,作為。
841,𪎮,kʰ,uəi,55,陰平,
842,麾,kʰ,uəi,55,陰平,
849,萎,0,uəi,33,陰上,氣萎。
858,糜,,,,,粥。
864,𪎭,,,,,糜子。
877,錘,tʃ,ui,31,陽平,
879,𡍮,ʃ,ui,31,陽平,
880,垂,ʃ,ui,31,陽平,
891,吹,tʃʰ,ui,55,陰平,
892,炊,tʃʰ,ui,55,陰平,
897,披,pʰ,əi,55,陰平,
908,碑,p,əi,55,陰平,
917,隨,tʃ,ui,31,陽平,
920,虧,kʰ,uəi,55,陰平,
921,闚,kʰ,uəi,55,陰平,
922,窺,kʰ,uəi,55,陰平,
923,奇,k,əi,31,陽平,
925,騎,k,əi,31,陽平,
936,岐,k,əi,31,陽平,
959,犧,h,əi,55,陰平,
988,宜,n,əi,31,陽平,
989,宐,n,əi,31,陽平,
990,𡪀,n,əi,31,陽平,
991,𡨆,n,əi,31,陽平,
992,儀,0,iəi,13,陽去,
993,𥫃,0,iəi,13,陽去,
999,皮,p,əi,31,陽平,
1000,疲,p,əi,31,陽平,
1008,匙,ʃ,əi,31,陽平,湯匙、鑰匙讀音亦同。
1018,兒,0,iəi,31,陽平,
1019,𠒆,0,iəi,31,陽平,
1022,離,l,əi,31,陽平,離別。
1023,籬,l,əi,31,陽平,
1026,璃,l,əi,31,陽平,玻璃。
1059,疵,tʃʰ,i,55,陰平,吹毛求疵。
1093,卑,p,əi,55,陰平,
1107,脾,p,əi,31,陽平,
1121,施,ʃ,i,55,陰平,
1131,斯,ɬ,i,55,陰平,
1136,廝,ʃ,i,55,陰平,
1137,㒋,ʃ,i,55,陰平,
1157,差,tʃ,a,55,陰平,參差。
1171,彌,m,əi,31,陽平,
1172,𢏏,m,əi,31,陽平,
1188,雌,tʃʰ,i,55,陰平,
1193,知,tʃ,i,55,陰平,
1194,䵹,tʃ,i,55,陰平,蜘蛛。
1195,鼅,tʃ,i,55,陰平,蜘蛛。
1196,蜘,tʃ,i,55,陰平,蜘蛛。
1210,馳,tʃ,i,31,陽平,
1212,池,tʃ,i,31,陽平,
1225,危,0,uəi,31,陽平,
1232,簁,ʃ,ɐi,55,陰平,篩子。
1251,規,kʰ,uəi,55,陰平,
1278,脂,tʃ,i,55,陰平,
1288,姨,h,əi,31,陽平,
1291,夷,h,əi,31,陽平,
1314,師,ʃ,ɐi,55,陰平,
1317,篩,ʃ,ɐi,55,陰平,篩子。
1318,獅,ʃ,ɐi,55,陰平,
1323,琵,p,əi,31,陽平,琵琶。
1333,枇,p,əi,31,陽平,枇杷。
1343,咨,tʃ,i,55,陰平,
1344,資,tʃ,i,55,陰平,
1350,姿,tʃ,i,55,陰平,
1358,飢,k,əi,55,陰平,
1360,肌,k,əi,55,陰平,
1388,餈,tʃ,əi,31,陽平,餈巴。
