字號,字,聲母,韻母,調值,調類,備註
1,東,t,əŋ,45,陰平,
2,菄,t,əŋ,45,陰平,
18,同,d,əŋ,341,陽平,
19,仝,d,əŋ,341,陽平,
20,童,d,əŋ,341,陽平,
22,銅,d,əŋ,341,陽平,
23,桐,d,əŋ,341,陽平,
28,筒,d,əŋ,341,陽平,
29,瞳,d,əŋ,341,陽平,
63,中,tɕ,ioŋ,45,陰平,"文,白"
63,中,t,oŋ,45,陰平,
65,忠,tɕ,ioŋ,45,陰平,
67,蟲,dʑ,ioŋ,341,陽平,"文,白"
67,蟲,d,oŋ,45,陰平,
68,沖,tɕʰ,ioŋ,45,陰平,
75,終,tɕ,ioŋ,45,陰平,
92,盅,tɕ,ioŋ,45,陰平,
97,嵩,s,oŋ,45,陰平,
98,崧,s,oŋ,45,陰平,
106,戎,ʑ,ioŋ,341,陽平,
107,𢦦,ʑ,ioŋ,341,陽平,
113,狨,ʑ,ioŋ,341,陽平,
114,絨,ʑ,ioŋ,341,陽平,
115,弓,k,oŋ,45,陰平,
116,躳,k,oŋ,45,陰平,
117,躬,k,oŋ,45,陰平,
119,宮,k,oŋ,45,陰平,
121,融,ʑ,ioŋ,341,陽平,
122,融,ʑ,ioŋ,341,陽平,
125,雄,ʑ,ioŋ,341,陽平,
126,熊,ʑ,ioŋ,341,陽平,
140,窮,dʑ,ioŋ,341,陽平,
143,馮,v,oŋ,341,陽平,
150,風,f,oŋ,45,陰平,
151,飌,f,oŋ,45,陰平,
152,楓,f,oŋ,45,陰平,
157,豐,f,əŋ,45,陰平,"讀,又"
157,豐,f,oŋ,45,陰平,
165,充,tɕʰ,ioŋ,45,陰平,
172,隆,l,oŋ,341,陽平,
178,空,kʰ,oŋ,45,陰平,
192,公,k,oŋ,45,陰平,
193,功,k,oŋ,45,陰平,
194,工,k,oŋ,45,陰平,
196,蚣,k,oŋ,45,陰平,
200,攻,k,oŋ,45,陰平,
205,蒙,m,oŋ,212,陽去,
232,籠,l,oŋ,341,陽平,
240,聾,l,oŋ,341,陽平,
245,嚨,l,oŋ,341,陽平,
259,洪,0,oŋ,341,陽平,
262,紅,0,oŋ,341,陽平,
263,虹,0,oŋ,341,陽平,文讀
265,鴻,0,oŋ,341,陽平,
282,叢,z,oŋ,341,陽平,
282,叢,dz,oŋ,341,陽平,"文,白"
283,藂,z,oŋ,341,陽平,
283,藂,dz,oŋ,341,陽平,"文,白"
287,翁,0,oŋ,45,陰平,
295,怱,tsʰ,oŋ,45,陰平,
296,忩,tsʰ,oŋ,45,陰平,
300,聦,tsʰ,oŋ,45,陰平,
305,囪,tsʰ,oŋ,45,陰平,
310,通,tʰ,əŋ,45,陰平,
341,蓬,b,oŋ,341,陽平,
343,篷,b,oŋ,341,陽平,
351,烘,x,oŋ,45,陰平,
361,冬,t,əŋ,45,陰平,
362,𡘬,t,əŋ,45,陰平,
369,疼,d,əŋ,341,陽平,
396,鬃,ts,oŋ,45,陰平,
401,農,n,uo,341,陽平,
401,農,n,əŋ,341,陽平,"文,白"
402,䢉,n,əŋ,341,陰平,"文,白"
402,䢉,n,uo,341,陰平,
403,辳,n,uo,341,陰平,"文,白"
403,辳,n,əŋ,341,陰平,
404,𨑋,n,uo,341,陰平,
404,𨑋,n,əŋ,341,陰平,"文,白"
410,儂,n,əŋ,341,陽平,
411,𧗕,n,uo,212,陽去,
411,𧗕,n,əŋ,341,陰平,"文,白"
412,膿,n,əŋ,212,陽平,
412,膿,n,uo,341,陽去,"文,白"
424,鬆,s,oŋ,45,陰平,
425,䯳,s,oŋ,45,陰平,
427,鍾,tɕ,ioŋ,45,陰平,
428,鐘,tɕ,ioŋ,45,陰平,
445,龍,l,oŋ,341,陽平,
454,舂,0,ioŋ,45,陰平,
454,舂,tɕʰ,ioŋ,45,陰平,
460,松,z,əŋ,212,陽去,
461,㮤,z,əŋ,212,陽去,
475,容,0,ioŋ,341,陽平,
478,庸,0,ioŋ,341,陽平,
479,𦤘,0,ioŋ,341,陽平,
493,蓉,0,ioŋ,341,陽平,
510,封,f,əŋ,45,陰平,
511,𡉚,f,əŋ,45,陰平,
515,胷,ɕ,ioŋ,45,陰平,
516,凶,ɕ,ioŋ,45,陰平,
517,𣧑,ɕ,ioŋ,45,陰平,
530,雍,0,ioŋ,45,陰平,
547,濃,ȵ,ioŋ,341,陽平,
553,重,dʑ,ioŋ,341,陽平,
560,從,dz,oŋ,341,陽平,
561,从,dz,oŋ,341,陽平,
570,逢,v,əŋ,341,陽平,
571,縫,v,əŋ,341,陽平,
578,峯,f,əŋ,45,陰平,
579,鋒,f,əŋ,45,陰平,
584,蠭,f,əŋ,45,陰平,
585,蜂,f,əŋ,45,陰平,
586,𧒒,f,əŋ,45,陰平,
597,蹤,ts,oŋ,45,陰平,
604,茸,ʑ,ioŋ,341,陽平,
633,恭,k,oŋ,45,陰平,
635,供,k,oŋ,45,陰平,
635,供,tɕ,yã,45,陰平,
664,江,t,iã,45,陰平,
664,江,tɕ,oŋ,45,陰平,"文,白"
665,扛,k,ã,45,陰平,"讀,又"
665,扛,k,oŋ,45,陰平,
666,杠,k,oŋ,423,陰去,
670,豇,k,oŋ,45,陰平,
698,䆫,tsʰ,ioŋ,45,陰平,"文,白"
698,䆫,tɕʰ,uã,45,陰平,
699,牎,tɕʰ,ioŋ,45,陰平,
699,牎,tsʰ,uã,45,陰平,"文,白"
700,窓,tɕʰ,ioŋ,45,陰平,
700,窓,tsʰ,uã,45,陰平,"文,白"
706,邦,p,ã,45,陰平,
707,𤰫,p,ã,45,陰平,
712,降,ʑ,iã,341,陽平,
713,缸,k,oŋ,45,陰平,
714,瓨,k,oŋ,45,陰平,
725,雙,s,uã,45,陰平,"文,白"
725,雙,ɕ,ioŋ,45,陰平,
732,龐,b,ã,341,陽平,
742,腔,tɕʰ,iã,45,陰平,
743,𤟄,tɕʰ,iã,45,陰平,
744,羫,tɕʰ,iã,45,陰平,
765,樁,t,ioŋ,45,陰平,
