字號,字,聲母,韻母,調值,調類,備註
772,支,ts,ɿ,44,陰平,
891,吹,tsʰ,ᴇ,334,次清陰上,
891,吹,tsʰ,uᴇ,334,次清陰上,
891,吹,tsʰ,ɿ,334,次清陰上,
908,碑,p,ᴇ,44,陰平,
1008,匙,z,ɿ,24,陽平,
1121,施,s,ɿ,44,陰平,
1188,雌,tsʰ,ɿ,44,陰平,
1193,知,ts,ɿ,44,陰平,
1194,䵹,ts,ɿ,44,陰平,
1195,鼅,ts,ɿ,44,陰平,
1196,蜘,ts,ɿ,44,陰平,
1210,馳,dz,ɿ,24,陽平,
1278,脂,ts,ɿ,44,陰平,
1314,師,s,ɿ,44,陰平,
1344,資,ts,ɿ,44,陰平,
1393,瓷,dz,ɿ,24,陽平,
1410,遲,dz,ɿ,24,陽平,
1411,遟,dz,ɿ,24,陽平,
1421,私,s,ɿ,44,陰平,
1565,悲,p,ᴇ,44,陰平,
1584,丕,pʰ,ᴇ,44,陰平,
1585,㔻,pʰ,ᴇ,44,陰平,
1630,之,ts,ɿ,44,陰平,
1661,時,z,ɿ,24,陽平,
1662,旹,z,ɿ,24,陽平,
1676,絲,s,ɿ,44,陰平,
1718,詩,s,ɿ,44,陰平,
1768,詞,dz,ɿ,24,陽平,
1831,癡,tsʰ,ɿ,44,陰平,
1834,痴,tsʰ,ɿ,44,陰平,
1836,持,dz,ɿ,24,陽平,
1846,礠,dz,ɿ,24,陽平,
1854,滋,ts,ɿ,44,陰平,
2010,魚,ɦ,ŋ̀,24,陽平,
2011,𩺰,ɦ,ŋ̀,24,陽平,
2022,書,s,ʮ,44,陰平,
2161,豬,ts,ɿ,44,陰平,
2162,䐗,ts,ɿ,44,陰平,
2163,猪,ts,ɿ,44,陰平,
2184,諸,ts,ʮ,44,陰平,
2191,除,dz,ʮ,24,陽平,
2204,如,z,ʮ,24,陽平,
2362,儒,z,ʮ,24,陽平,
2405,殊,z,ʮ,24,陽平,
2471,珠,ts,ʮ,44,陰平,
2608,輸,s,ʮ,44,陰平,
2616,廚,dz,ʮ,24,陽平,
2780,吳,ɦ,ŋ̀,24,陽平,
3264,街,k,ɑ,44,陰平,
3268,鞵,ɦ,ɑ,24,陽平,
3269,鞋,ɦ,ɑ,24,陽平,
3273,牌,b,ɑ,24,陽平,
3295,柴,z,ɑ,24,陽平,
3310,差,tsʰ,ɑ,44,陰平,出差之意
3333,籭,s,ɑ,44,陰平,
3346,階,tɕ,iɑ,44,陰平,
3351,堦,tɕ,iɑ,44,陰平,
3355,街,k,ɑ,44,陰平,
3360,𢰇,ʔ,ᴇ,44,陰平,挨近之意
3368,鞋,ɦ,ɑ,24,陽平,
3370,排,b,ɑ,24,陽平,
3373,牌,b,ɑ,24,陽平,
3395,豺,dz,ᴇ,24,陽平,
3404,埋,m,ɑ,24,陽平,
3408,齋,ts,ɑ,44,陰平,
3418,揩,kʰ,ɑ,44,陰平,
3472,媒,m,ᴇ,24,陽平,
3495,雷,l,ᴇ,24,陽平,
3496,𩂩,l,ᴇ,24,陽平,
3531,堆,t,ᴇ,44,陰平,
3556,陪,b,ᴇ,24,陽平,
3565,桮,p,ᴇ,44,陰平,
3566,杯,p,ᴇ,44,陰平,
3567,盃,p,ᴇ,44,陰平,
3568,肧,pʰ,ᴇ,44,陰平,
3585,推,tʰ,ᴇ,44,陰平,
3598,開,kʰ,ᴇ,44,陰平,
3603,哀,ʔ,ᴇ,44,陰平,
3624,該,k,ᴇ,44,陰平,
3647,財,dz,ᴇ,24,陽平,
3654,來,l,ᴇ,24,陽平,
3679,烖,s,ᴇ,44,陰平,
3680,灾,s,ᴇ,44,陰平,
3681,災,s,ᴇ,44,陰平,
3682,𤆎,s,ᴇ,44,陰平,
3684,哉,s,ᴇ,44,陰平,
3691,猜,tsʰ,ᴇ,44,陰平,
3697,胎,tʰ,ᴇ,44,陰平,
3698,孡,tʰ,ᴇ,44,陰平,
3700,台,d,ᴇ,24,陽平,
3704,孩,ɦ,ᴇ,24,陽平,
3726,獃,ŋ,ᴇ,24,陽平,同「呆」
4336,煩,v,ᴇ,24,陽平,
4374,飜,f,ᴇ,44,陰平,
4375,翻,f,ᴇ,44,陰平,
4645,單,t,ᴇ,44,陰平,
4660,難,n,ᴇ,24,陽平,難易之意
4673,攤,tʰ,ᴇ,44,陰平,
4687,彈,d,ᴇ,24,陽平,彈琴之意
4709,奸,k,ᴇ,44,陰平,
4724,攔,l,ᴇ,24,陽平,
4973,班,p,ᴇ,44,陰平,
4984,扳,p,ᴇ,44,陰平,
4986,蠻,ʔm,ᴇ,44,陰平,蠻好之意
4993,顏,ŋ,ᴇ,24,陽平,
4999,攀,pʰ,ᴇ,44,陰平,
5015,閒,tɕ,iɪ,44,陰平,
5021,閑,ɦ,ᴇ,24,陽平,
5490,鉛,kʰ,ᴇ,44,陰平,
5814,超,tsʰ,Aɑ,44,陰平,
5820,朝,ts,Aɑ,44,陰平,今朝之意
5821,𦩻,ts,Aɑ,44,陰平,今朝之意
5827,潮,dz,Aɑ,24,陽平,
5885,燒,s,Aɑ,44,陰平,
5923,韶,z,Aɑ,24,陽平,
5924,㲈,z,Aɑ,24,陽平,
5936,招,ts,Aɑ,44,陰平,
6077,交,k,Aɑ,44,陰平,
6100,巢,z,Aɑ,24,陽平,
6117,梢,s,Aɑ,44,陰平,
6136,貓,m,Aɑ,24,陽平,
6159,包,p,Aɑ,44,陰平,
6168,拋,pʰ,Aɑ,44,陰平,
6169,泡,pʰ,Aɑ,44,陰平,
6173,敲,kʰ,Aɑ,44,陰平,
6191,抓,ts,Aɑ,44,陰平,
6200,抄,tsʰ,Aɑ,44,陰平,
6217,跑,b,Aɑ,24,陽平,
6238,豪,ɦ,Aɑ,24,陽平,
6251,高,k,Aɑ,44,陰平,
6274,牢,l,Aɑ,24,陽平,
6275,窂,l,Aɑ,24,陽平,
6294,蒿,h,Aɑ,44,陰平,
6301,毛,m,Aɑ,24,陽平,
6316,滔,tʰ,Aɑ,44,陰平,
6339,刀,t,Aɑ,44,陰平,
6346,騷,s,Aɑ,44,陰平,
6359,袍,b,Aɑ,24,陽平,
6360,袌,b,Aɑ,24,陽平,
6362,襃,p,Aɑ,44,陰平,
6363,褒,p,Aɑ,44,陰平,
6373,逃,d,Aɑ,24,陽平,
6391,糟,ts,Aɑ,44,陰平,
6405,熬,ɦ,Aɑ,24,陽平,
6427,槽,dz,Aɑ,24,陽平,
6452,操,tsʰ,Aɑ,44,陰平,
6545,佗,tʰ,ɑ,44,陰平,
6546,他,tʰ,ɑ,44,陰平,
6731,茄,g,ɑ,24,陽平,
6744,麻,m,o,24,陽平,
6752,車,tsʰ,o,44,陰平,
6754,奢,s,o,44,陰平,
6755,賖,s,o,44,陰平,
6770,遮,ts,o,44,陰平,
6786,蛇,z,o,24,陽平,
6787,虵,z,o,24,陽平,
6818,拏,ʔn,o,44,陰平,
6828,家,k,ɑ,44,陰平,
6828,家,tɕ,iɑ,44,陰平,
6856,霞,ɦ,iɑ,24,陽平,
6871,鴉,ʔ,iɑ,44,陰平,
6879,巴,p,o,44,陰平,
6879,巴,p,ɑ,44,陰平,
6883,芭,p,ɑ,44,陰平,
6883,芭,p,o,44,陰平,
6887,叉,tsʰ,o,44,陰平,
6898,沙,s,o,44,陰平,
6899,砂,s,o,44,陰平,
6907,牙,ɦ,ɑ,24,陽平,
6922,渣,ts,o,44,陰平,
6930,𣘻,dz,o,24,陽平,
6931,茶,dz,o,24,陽平,
6961,爬,b,o,24,陽平,
8618,抽,tsʰ,iɘʉ,44,陰平,
8619,𢭆,tsʰ,iɘʉ,44,陰平,
8620,㨨,tsʰ,iɘʉ,44,陰平,
8632,州,ts,iɘʉ,44,陰平,
8641,讎,dz,iɘʉ,24,陽平,
8652,柔,z,iɘʉ,24,陽平,
8668,收,s,iɘʉ,44,陰平,
8697,𢯱,s,iɘʉ,44,陰平,
8698,搜,s,iɘʉ,44,陰平,
8721,鄒,ts,iɘʉ,44,陰平,
8722,鄹,ts,iɘʉ,44,陰平,
8736,愁,dz,iɘʉ,24,陽平,
8766,綢,dz,iɘʉ,24,陽平,
8840,浮,v,Y,24,陽平,
8864,謀,ʔm,iɘʉ,44,陰平,
8897,猴,ɦ,iɘʉ,24,陽平,
8915,歐,ʔ,iɘʉ,44,陰平,
8933,樓,l,iɘʉ,24,陽平,
8970,摳,kʰ,iɘʉ,44,陰平,
8985,偷,tʰ,iɘʉ,44,陰平,
8989,頭,d,iɘʉ,24,陽平,
9019,句,k,iɘʉ,44,陰平,
9023,兜,t,iɘʉ,44,陰平,
9426,痰,d,ᴇ,24,陽平,
9439,擔,t,ᴇ,44,陰平,擔心之意
9453,籃,l,ᴇ,24,陽平,
9626,鉗,dʑ,iɪ,24,陽平,
9703,咸,ɦ,ᴇ,24,陽平,
9718,尲,k,ᴇ,44,陰平,尷尬之意
9777,銜,ɦ,ᴇ,24,陽平,
9791,攙,tsʰ,ᴇ,44,陰平,
9800,監,k,ᴇ,44,陰平,監牢之意
9806,嵌,kʰ,ᴇ,44,陰平,
9819,帆,v,ᴇ,24,陽平,
10028,紙,ts,ɿ,51,全清陰上,
10029,帋,ts,ɿ,51,全清陰上,
10044,是,z,ɿ,223,陽上,
10062,彼,p,ij,51,全清陰上,
10162,觜,ts,ɿ,51,全清陰上,
10163,㭰,ts,ɿ,51,全清陰上,
10168,此,tsʰ,ɿ,334,次清陰上,
10262,紫,ts,ɿ,51,全清陰上,
10325,指,ts,ɿ,51,全清陰上,
10335,美,ʔm,ᴇ,51,全清陰上,
10336,媺,ʔm,ᴇ,51,全清陰上,
10360,姊,ts,ɿ,51,全清陰上,
10360,姊,ts,i,51,全清陰上,
10390,𦳊,s,ɿ,51,全清陰上,
10391,屎,s,ɿ,51,全清陰上,
10395,死,s,ij,51,全清陰上,
10398,水,s,uᴇ,51,全清陰上,
10398,水,s,ᴇ,51,全清陰上,
10398,水,s,ɿ,51,全清陰上,
10399,壘,l,ᴇ,223,陽上,
10468,止,ts,ɿ,51,全清陰上,
10478,市,z,ɿ,223,陽上,
10498,似,z,ɿ,223,陽上,
10499,佀,z,ɿ,223,陽上,
10514,使,s,ɿ,51,全清陰上,
10539,始,s,ɿ,44,陰平,吳江盛澤古全清上聲多讀成全清陰上，此字卻讀成陰平。
10555,士,z,ɿ,223,陽上,
10567,子,ts,ɿ,51,全清陰上,
10568,㜽,ts,ɿ,51,全清陰上,
10585,恥,tsʰ,ɿ,334,次清陰上,
10710,䰞,ts,ʮ,51,全清陰上,
10711,煑,ts,ʮ,51,全清陰上,
10720,暑,s,ʮ,51,全清陰上,
10721,鼠,s,ʮ,51,全清陰上,
10924,柱,dz,ʮ,223,陽上,
10939,豎,z,ʮ,212,陽去,
10939,豎,z,ʮ,223,陽上,
10940,竪,z,ʮ,212,陽上,
10940,竪,z,ʮ,223,陽去,
10955,主,ts,ʮ,51,全清陰上,
10970,乳,z,ʮ,223,陽上,
11076,五,ɦ,ŋ̀,223,陽上,
11077,午,ɦ,u̥,223,陽上,
11270,蟹,h,ɑ,51,全清陰上,
11271,䲒,h,ɑ,51,全清陰上,
11277,買,m,ɑ,223,陽上,
11288,嬭,n,ɑ,223,陽上,
11289,㚷,n,ɑ,223,陽上,
11290,罷,b,o,223,陽上,
11296,矮,ʔ,ɑ,51,全清陰上,
11299,擺,p,ɑ,51,全清陰上,
11300,捭,p,ɑ,51,全清陰上,
11301,解,g,ɑ,51,全清陰上,
11301,解,k,ɑ,51,全清陰上,解開之意
11304,灑,s,ɑ,51,全清陰上,
11359,儡,l,ᴇ,223,陽上,
11376,每,ʔm,ᴇ,51,全清陰上,
11380,骽,tʰ,ᴇ,334,次清陰上,
11381,腿,tʰ,ᴇ,334,次清陰上,
11408,餒,n,ᴇ,223,陽上,
11437,海,h,ᴇ,51,全清陰上,
11440,愷,kʰ,ᴇ,44,陰平,
11441,凱,kʰ,ᴇ,44,陰平,
11449,宰,ts,ᴇ,51,全清陰上,
11455,待,d,ᴇ,223,陽上,
11464,乃,ʔn,ᴇ,51,全清陰上,
11467,改,k,ᴇ,51,全清陰上,
11470,亥,ɦ,ᴇ,223,陽上,
11475,采,tsʰ,ᴇ,334,次清陰上,
11479,彩,tsʰ,ᴇ,334,次清陰上,
11486,在,dz,ᴇ,223,陽上,
11794,反,f,ᴇ,51,全清陰上,
11951,坦,tʰ,ᴇ,334,次清陰上,
11991,懶,l,ᴇ,223,陽上,
12093,板,p,ᴇ,51,全清陰上,
12129,產,tsʰ,ᴇ,334,次清陰上,
12139,限,ɦ,ᴇ,223,陽上,
12151,揀,k,ᴇ,51,全清陰上,
12151,揀,tɕ,iɪ,51,全清陰上,
12153,鏟,tsʰ,ᴇ,334,次清陰上,
12166,眼,ŋ,ᴇ,223,陽上,
12166,眼,ʔ,ᴇ,51,全清陰上,
12169,盞,ts,ᴇ,51,全清陰上,
12677,趙,dz,Aɑ,223,陽上,
12693,少,s,Aɑ,51,全清陰上,多少之意
12696,擾,z,Aɑ,223,陽上,
12697,𢹎,z,Aɑ,223,陽上,
12734,紹,z,Aɑ,223,陽上,
12735,綤,z,Aɑ,223,陽上,
12805,飽,p,Aɑ,51,全清陰上,
12806,𩜿,p,Aɑ,51,全清陰上,
12807,𩛁,p,Aɑ,51,全清陰上,
12811,卯,m,Aɑ,223,陽上,
12812,戼,m,Aɑ,223,陽上,
12818,絞,k,Aɑ,51,全清陰上,
12833,爪,ts,Aɑ,51,全清陰上,
12846,鮑,b,Aɑ,223,陽上,
12850,齩,ŋ,Aɑ,223,陽上,
12859,吵,tsʰ,Aɑ,334,次清陰上,
12880,抱,b,Aɑ,223,陽上,
12881,老,l,Aɑ,223,陽上,
12895,討,tʰ,Aɑ,334,次清陰上,
12901,稻,d,Aɑ,223,陽上,
12905,堖,n,Aɑ,223,陽上,
12906,腦,n,Aɑ,223,陽上,
12907,𠜶,n,Aɑ,223,陽上,
12919,掃,s,Aɑ,51,全清陰上,掃地之意
12924,㠀,t,Aɑ,51,全清陰上,
12932,草,tsʰ,Aɑ,334,次清陰上,
12939,早,ts,Aɑ,51,全清陰上,
12953,造,dz,Aɑ,223,陽上,
12958,稾,k,Aɑ,51,全清陰上,
12959,藁,k,Aɑ,51,全清陰上,
12966,好,h,Aɑ,51,全清陰上,好壞之意
12974,保,p,Aɑ,51,全清陰上,
12975,𣎼,p,Aɑ,51,全清陰上,
12987,襖,ʔ,Aɑ,51,全清陰上,
13001,考,kʰ,Aɑ,334,次清陰上,
13002,攷,kʰ,Aɑ,334,次清陰上,
13185,馬,ʔm,o,44,陰平,"吳江盛澤古次濁上讀成陽上,此字卻讀成陰平調44"
13192,者,ts,ᴇ,51,全清陰上,
13197,也,ɦ,iɪ,223,陽上,
13197,也,ɦ,ɑ,223,陽上,
13208,假,k,ɑ,51,全清陰上,真假之意
13209,叚,k,ɑ,51,全清陰上,真假之意
13216,啞,ʔ,o,51,全清陰上,
13217,瘂,ʔ,o,51,全清陰上,
13218,𤺘,ʔ,o,51,全清陰上,
13222,下,ɦ,o,223,陽上,底下之意
13223,丅,ɦ,o,223,陽上,底下之意
13236,社,z,ɵ,223,陽上,
13243,捨,s,o,51,全清陰上,
13244,舍,s,o,51,全清陰上,
13251,把,p,ɑ,51,全清陰上,
13251,把,p,o,51,全清陰上,
13271,瓦,ɦ,o,223,陽上,
13271,瓦,ŋ,ɑ,223,陽上,
13274,惹,z,ɑ,223,陽上,
13887,丑,tsʰ,iɘʉ,334,次清陰上,
13890,肘,ts,iɘʉ,51,全清陰上,
13908,手,s,iɘʉ,51,全清陰上,
13911,醜,tsʰ,iɘʉ,334,次清陰上,
13933,否,f,iɘʉ,51,全清陰上,
13961,紂,dz,iɘʉ,223,陽上,
13988,受,z,iɘʉ,223,陽上,
14002,帚,ts,iɘʉ,51,全清陰上,
14003,箒,ts,iɘʉ,51,全清陰上,
14021,后,ɦ,iɘʉ,223,陽上,
14026,某,m,iɘʉ,223,陽上,
14054,抖,t,iɘʉ,51,全清陰上,
14067,狗,k,iɘʉ,51,全清陰上,
14078,藕,ŋ,iɘʉ,223,陽上,
14079,蕅,ŋ,iɘʉ,223,陽上,
14092,叜,s,iɘʉ,51,全清陰上,
14093,叟,s,iɘʉ,51,全清陰上,
14094,𠋢,s,iɘʉ,51,全清陰上,
14107,吼,h,iɘʉ,51,全清陰上,
14108,吽,h,iɘʉ,51,全清陰上,
14114,剖,pʰ,u,334,次清陰上,
14120,嘔,ʔ,iɘʉ,51,全清陰上,
14128,簍,l,iɘʉ,223,陽上,
14136,走,ts,iɘʉ,51,全清陰上,
14137,口,kʰ,iɘʉ,51,全清陰上,
14393,覽,l,ᴇ,223,陽上,
14403,毯,tʰ,ᴇ,51,全清陰上,
14407,膽,t,ᴇ,51,全清陰上,
14429,喊,h,ᴇ,51,全清陰上,
14609,減,k,ᴇ,51,全清陰上,
14616,斬,ts,ᴇ,51,全清陰上,
14632,檻,kʰ,ᴇ,51,全清陰上,
14651,范,v,ᴇ,223,陽上,
14655,犯,v,ᴇ,223,陽上,
14910,刺,tsʰ,ɿ,313,次清陰去,
14911,刾,tsʰ,ɿ,313,次清陰去,
14943,智,ts,ɿ,44,陰平,吳江盛澤古全清去聲多讀成全清陰去，此字卻讀成陰平。
14944,𣉻,ts,ɿ,44,陰平,吳江盛澤古全清去聲多讀成全清陰去，此字卻讀成陰平。
14970,翅,tsʰ,ɿ,413,全清陰去,
14971,翄,tsʰ,ɿ,413,全清陰去,
14972,𦐊,tsʰ,ɿ,413,全清陰去,
15022,至,ts,ɿ,413,全清陰去,
15081,類,ʔl,ᴇ,413,全清陰去,
15145,帥,s,ᴇ,413,全清陰去,
15161,視,z,ɿ,212,陽去,
15162,眎,z,ɿ,212,陽去,
15163,眡,z,ɿ,212,陽去,
15200,稚,ts,ɿ,413,全清陰去,「稚」是古全濁去聲字，在吳江盛澤已濁母清化。
15251,次,tsʰ,ɿ,313,次清陰去,
15267,四,s,ɿ,413,全清陰去,
15268,亖,s,ɿ,413,全清陰去,
15269,𠃢,s,ɿ,413,全清陰去,
15328,示,z,ɿ,212,陽去,
15333,自,dz,ɿ,212,陽去,
15354,志,ts,ɿ,413,全清陰去,
15364,治,dz,ɿ,212,陽去,
15367,寺,dz,ɿ,212,陽去,
15392,字,z,ɿ,212,陽去,
15434,置,ts,ɿ,413,全清陰去,
15439,事,z,ɿ,212,陽去,
15647,署,s,ʮ,51,全清陰上,「署」是古全濁去聲字，在吳江盛澤已濁母清化，讀成全清陰上調。
15652,庶,s,ʮ,413,全清陰去,
15655,著,ts,ʮ,413,全清陰去,
15725,處,tsʰ,ʮ,313,次清陰去,處所之意。
15726,𠁅,tsʰ,ʮ,313,次清陰去,處所之意。
15741,樹,z,ʮ,212,陽去,
15747,住,dʑ,ʮ,212,陽去,
15761,注,ts,ʮ,413,全清陰去,
15863,駐,ts,ʮ,413,全清陰去,
16401,制,ts,ɿ,413,全清陰去,
