字號,字,聲母,韻母,調值,調類,備註
1,東,d,uŋ,55,陰平,文讀
2,菄,d,uŋ,55,陰平,文讀
22,銅,tʰ,uŋ,35,陽平,文讀
63,中,ts,uŋ,55,陰平,文讀
67,蟲,tsʰ,uŋ,35,陽平,文讀
113,狨,0,iuŋ,35,陽平,文讀
114,絨,0,iuŋ,35,陽平,文讀
115,弓,k,uŋ,55,陰平,文讀
119,宮,k,uŋ,55,陰平,文讀
126,熊,0,iuŋ,35,陽平,文讀
140,窮,kʰ,uŋ,35,陽平,文讀
143,馮,f,uŋ,35,陽平,白讀
143,馮,h,uŋ,35,陽平,文讀
150,風,f,uŋ,55,陰平,文讀
151,飌,f,uŋ,55,陰平,文讀
178,空,h,uŋ,55,陰平,文讀
192,公,k,uŋ,55,陰平,文讀
194,工,k,uŋ,55,陰平,文讀
205,蒙,m,uŋ,35,陽平,文讀
232,籠,l,uŋ,35,陽平,文讀
262,紅,h,uŋ,35,陽平,文讀
287,翁,0,iuŋ,55,陰平,文讀
297,葱,tsʰ,uŋ,55,陰平,文讀
310,通,tʰ,uŋ,55,陰平,文讀
326,椶,ts,uŋ,55,陰平,文讀
343,篷,pʰ,uŋ,35,陽平,文讀
361,冬,d,uŋ,55,陰平,文讀
362,𡘬,d,uŋ,55,陰平,文讀
401,農,n,uŋ,35,陽平,文讀
402,䢉,n,uŋ,35,陽平,文讀
403,辳,n,uŋ,35,陽平,文讀
404,𨑋,n,uŋ,35,陽平,文讀
411,𧗕,n,uŋ,35,陽平,文讀
412,膿,n,uŋ,35,陽平,文讀
422,宗,ts,uŋ,55,陰平,文讀
424,鬆,ɬ,uŋ,55,陰平,文讀
425,䯳,ɬ,uŋ,55,陰平,文讀
428,鐘,ts,uŋ,55,陰平,文讀
445,龍,l,uŋ,35,陽平,文讀
454,舂,ts,uŋ,55,陰平,文讀
460,松,tsʰ,uŋ,35,陽平,文讀
461,㮤,tsʰ,uŋ,35,陽平,文讀
464,𧘂,tsʰ,uŋ,55,陰平,文讀
465,衝,tsʰ,uŋ,55,陰平,文讀
475,容,0,iuŋ,35,陽平,文讀
510,封,f,uŋ,55,陰平,文讀
511,𡉚,f,uŋ,55,陰平,文讀
515,胷,h,uŋ,55,陰平,文讀
516,凶,h,uŋ,55,陰平,文讀
517,𣧑,h,uŋ,55,陰平,文讀
547,濃,ȵ,iuŋ,35,陽平,文讀
553,重,tsʰ,uŋ,35,陽平,文讀
560,從,tsʰ,uŋ,35,陽平,文讀
561,从,tsʰ,uŋ,35,陽平,文讀
571,縫,f,uŋ,35,陽平,文讀
584,蠭,f,uŋ,55,陰平,文讀
585,蜂,f,uŋ,55,陰平,文讀
586,𧒒,f,uŋ,55,陰平,文讀
635,供,k,uŋ,55,陰平,文讀
664,江,k,ɔŋ,55,陰平,文讀
697,囪,tsʰ,ɔŋ,55,陰平,文讀
698,䆫,tsʰ,ɔŋ,55,陰平,文讀
699,牎,tsʰ,ɔŋ,55,陰平,文讀
700,窓,tsʰ,ɔŋ,55,陰平,文讀
725,雙,s,ɔŋ,55,陰平,文讀
772,支,ts,i,55,陰平,文讀
801,移,0,i,35,陽平,文讀
802,䄬,0,i,35,陽平,文讀
877,錘,tsʰ,ui,35,陽平,文讀
891,吹,tsʰ,ɔi,55,陰平,文讀
897,披,pʰ,i,55,陰平,文讀
908,碑,b,i,55,陰平,文讀
917,隨,tsʰ,ui,35,陽平,文讀
920,虧,kʰ,ui,55,陰平,文讀
925,騎,kʰ,i,35,陽平,文讀
999,皮,pʰ,i,35,陽平,文讀
1018,兒,ȵ,i,55,陰平,文讀
1018,兒,ȵ,i,35,陽平,白讀
1019,𠒆,ȵ,i,55,陰平,文讀
1019,𠒆,ȵ,i,35,陽平,白讀
1193,知,ts,i,55,陰平,白讀
1193,知,d,i,55,陰平,文讀
1212,池,tsʰ,i,35,陽平,文讀
1251,規,kʰ,ui,55,陰平,文讀
1288,姨,0,i,35,陽平,文讀
1314,師,s,i,55,陰平,文讀
1317,篩,s,ɛ,55,陰平,文讀
1344,資,ts,i,55,陰平,文讀
1393,瓷,tsʰ,i,35,陽平,文讀
1410,遲,tsʰ,i,35,陽平,文讀
1411,遟,tsʰ,i,35,陽平,文讀
1421,私,s,i,55,陰平,文讀
1428,屍,s,i,55,陰平,文讀
1446,棃,l,i,35,陽平,文讀
1447,梨,l,i,35,陽平,文讀
1460,葵,kʰ,ui,35,陽平,文讀
1468,追,ts,ui,55,陰平,文讀
1471,龜,k,ui,55,陰平,文讀
1472,龜,k,ui,55,陰平,文讀
1473,𠃾,k,ui,55,陰平,文讀
1544,眉,m,i,35,陽平,文讀
1545,睂,m,i,35,陽平,文讀
1555,黴,m,ɔi,35,陽平,文讀
1565,悲,b,i,55,陰平,文讀
1630,之,ts,i,55,陰平,文讀
1661,時,s,i,35,陽平,文讀
1662,旹,s,i,35,陽平,文讀
1668,疑,ȵ,i,35,陽平,文讀
1676,絲,s,i,55,陰平,文讀
1690,旗,kʰ,i,35,陽平,文讀
1718,詩,s,i,55,陰平,文讀
1724,而,ȵ,i,35,陽平,文讀
1745,欺,h,i,55,陰平,文讀
1759,基,k,i,55,陰平,文讀
1769,祠,tsʰ,i,35,陽平,文讀
1825,醫,0,i,55,陰平,文讀
1826,毉,0,i,55,陰平,文讀
1831,癡,tsʰ,i,55,陰平,文讀
1834,痴,tsʰ,i,55,陰平,文讀
1845,慈,tsʰ,i,35,陽平,文讀
1893,圍,v,ui,35,陽平,文讀
1914,飛,f,ui,55,陰平,文讀
1925,肥,pʰ,ui,35,陽平,文讀
1937,威,v,ui,55,陰平,文讀
1965,機,k,i,55,陰平,文讀
1995,衣,0,i,55,陰平,文讀
2005,歸,k,ui,55,陰平,文讀
2006,㱕,k,ui,55,陰平,文讀
2010,魚,0,ŋ,35,陽平,文讀
2011,𩺰,0,ŋ,35,陽平,文讀
2020,初,tsʰ,ɔ,55,陰平,文讀
2022,書,s,i,55,陰平,文讀
2036,車,k,i,55,陰平,文讀
2069,余,0,i,35,陽平,文讀
2125,鉏,tsʰ,ɔ,35,陽平,文讀
2126,鋤,tsʰ,ɔ,35,陽平,文讀
2136,梳,s,ɔ,55,陰平,文讀
2146,虛,h,i,55,陰平,文讀
2152,徐,tsʰ,i,35,陽平,文讀
2161,豬,ts,i,55,陰平,文讀
2162,䐗,ts,i,55,陰平,文讀
2163,猪,ts,i,55,陰平,文讀
2191,除,tsʰ,i,35,陽平,文讀
2378,須,h,i,55,陰平,白讀
2378,須,ɬ,u,55,陰平,文讀
2379,鬚,h,i,55,陰平,白讀
2379,鬚,ɬ,u,55,陰平,文讀
2462,區,kʰ,i,55,陰平,文讀
2470,朱,ts,i,55,陰平,文讀
2500,扶,f,u,35,陽平,文讀
2503,符,f,u,35,陽平,文讀
2587,夫,f,u,55,陰平,文讀
2608,輸,s,i,55,陰平,文讀
2616,廚,tsʰ,i,35,陽平,文讀
2662,胡,f,u,35,陽平,文讀
2670,湖,f,u,35,陽平,文讀
2697,姑,k,u,55,陰平,文讀
2717,箍,kʰ,u,55,陰平,文讀
2725,塗,tʰ,u,35,陽平,文讀
2735,圖,tʰ,u,35,陽平,文讀
2780,吳,0,ŋ,35,陽平,文讀
2797,租,ts,u,55,陰平,文讀
2817,爐,l,u,35,陽平,文讀
2833,蘇,ɬ,u,55,陰平,文讀
2842,烏,v,u,55,陰平,文讀
2876,枯,k,u,55,陰平,文讀
2887,麤,tsʰ,u,55,陰平,文讀
2888,麁,tsʰ,u,55,陰平,文讀
2891,觕,tsʰ,u,55,陰平,文讀
2893,粗,tsʰ,u,55,陰平,文讀
2906,都,d,u,35,陽平,文讀
2914,鋪,pʰ,u,55,陰平,文讀
2925,齊,tsʰ,ɛ,35,陽平,文讀
2935,犂,l,ɛ,35,陽平,文讀
2936,𤛿,l,ɛ,35,陽平,文讀
2955,妻,tsʰ,i,55,陰平,文讀
2965,低,d,ɛ,55,陰平,文讀
2995,提,tʰ,i,35,陽平,文讀
2998,隄,tʰ,i,35,陽平,文讀
3000,題,tʰ,i,35,陽平,文讀
3066,雞,k,ɛ,55,陰平,文讀
3067,鷄,k,ɛ,55,陰平,文讀
3130,西,ɬ,i,55,陰平,文讀
3131,卤,ɬ,i,55,陰平,文讀
3132,卥,ɬ,i,55,陰平,文讀
3146,梯,tʰ,ɛ,55,陰平,文讀
3167,批,pʰ,ɛ,55,陰平,文讀
3191,泥,n,ɛ,35,陽平,文讀
3192,埿,n,ɛ,35,陽平,文讀
3264,街,k,ai,55,陰平,文讀
3268,鞵,h,ai,35,陽平,文讀
3269,鞋,h,ai,35,陽平,文讀
3273,牌,pʰ,ai,35,陽平,文讀
3312,竵,v,ai,55,陰平,文讀
3346,階,k,ai,55,陰平,文讀
3351,堦,k,ai,55,陰平,文讀
3355,街,k,ai,55,陰平,文讀
3360,𢰇,0,ai,55,陰平,文讀
3368,鞋,h,ai,35,陽平,文讀
3370,排,pʰ,ai,35,陽平,文讀
3373,牌,pʰ,ai,35,陽平,文讀
3376,乖,k,uai,55,陰平,文讀
3377,𦮃,k,uai,55,陰平,文讀
3380,懷,f,ai,35,陽平,文讀
3404,埋,m,ai,35,陽平,文讀
3432,灰,f,ɔi,55,陰平,文讀
3457,回,f,ui,35,陽平,文讀
3471,梅,m,ɔi,35,陽平,文讀
3495,雷,l,ui,35,陽平,文讀
3496,𩂩,l,ui,35,陽平,文讀
3522,催,tsʰ,ui,55,陰平,文讀
