字號,字,聲母,韻母,調值,調類,備註
772,支,tɕ,i,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
891,吹,tɕʰ,Y,44,陰平,
891,吹,tsʰ,əɪ,44,陰平,
908,碑,p,ɘɪ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1008,匙,ɕʑ,i,322,陽平,
1121,施,ɕ,i,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1188,雌,tsʰ,ɿ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1193,知,tɕ,i,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1194,䵹,tɕ,i,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1195,鼅,tɕ,i,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1196,蜘,tɕ,i,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1210,馳,dʑ,i,322,陽平,
1212,池,dʑ,i,322,陽平,
1278,脂,tɕ,i,44,陰平,
1314,師,s,ɿ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1344,資,ts,ɿ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1393,瓷,sz,ɿ,322,陽平,
1410,遲,dʑ,i,322,陽平,
1411,遟,dʑ,i,322,陽平,
1421,私,s,ɿ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1565,悲,p,əɪ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1584,丕,pʰ,əɪ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1585,㔻,pʰ,əɪ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1630,之,ts,ɿ,44,陰平,
1661,時,ɕʑ,i,322,陽平,
1662,旹,ɕʑ,i,322,陽平,
1676,絲,s,ɿ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1718,詩,ɕ,i,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
1768,詞,sz,ɿ,322,陽平,
1831,癡,tɕʰ,i,44,陰平,
1834,痴,tɕʰ,i,44,陰平,
1836,持,dʑ,i,322,陽平,
1846,礠,sz,ɿ,322,陽平,
1854,滋,ts,ɿ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
2010,魚,ɦ,ɲ̀,323,陽上,永康方言古次濁平聲多讀成陽平，此字卻讀陽上調。
2010,魚,ŋ,Y,323,陽上,
2011,𩺰,ɦ,ɲ̀,323,陽上,永康方言古次濁平聲多讀成陽平，此字卻讀陽上調。
2011,𩺰,ŋ,Y,323,陽上,
2022,書,ɕ,Y,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
2161,豬,tɕ,i,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
2162,䐗,tɕ,i,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
2163,猪,tɕ,i,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
2184,諸,tɕ,Y,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
2191,除,dʑ,Y,322,陽平,
2204,如,ɕʑ,Y,322,陽平,
2362,儒,ɕʑ,Y,322,陽平,
2405,殊,ɕʑ,Y,322,陽平,
2471,珠,tɕ,Y,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
2608,輸,ɕ,Y,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
2616,廚,dʑ,Y,322,陽平,
2780,吳,ŋ,ʊ,322,陽平,
3264,街,tɕ,iA,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
3268,鞵,ɦ,iA,322,陽平,此字的聲調233疑誤，當改為322。
3269,鞋,ɦ,iA,322,陽平,此字的聲調233疑誤，當改為322。
3273,牌,b,iA,322,陽平,
3295,柴,ɕʑ,iA,322,陽平,
3310,差,tsʰ,ʊA,44,陰平,出差之意。《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
3333,籭,s,ɿ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
3346,階,tɕ,iA,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
3351,堦,tɕ,iA,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
3355,街,tɕ,iA,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
3360,𢰇,ʔ,əɪ,44,陰平,挨近之意。《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
3368,鞋,ɦ,iA,322,陽平,
3370,排,b,iA,322,陽平,
3373,牌,b,iA,322,陽平,
3395,豺,z,əɪ,322,陽平,
3404,埋,m,iA,322,陽平,
3408,齋,tɕ,iA,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
3418,揩,kʰ,A,44,陰平,
3418,揩,tɕ,iA,44,陰平,
3472,媒,m,əɪ,322,陽平,
3495,雷,l,əɪ,322,陽平,
3496,𩂩,l,əɪ,322,陽平,
3531,堆,t,əɪ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
3556,陪,b,əɪ,322,陽平,
3565,桮,p,əɪ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
3566,杯,p,əɪ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
3567,盃,p,əɪ,44,陰平,《當代吳語》永康方言陰平調為544，但此處為44調，暫定為陰平調。
