字號,字,聲母,韻母,調值,調類,備註
67,蟲,tsʰ,oŋ,24,陽平,
113,狨,0,ioŋ,24,陽平,
114,絨,0,ioŋ,24,陽平,
115,弓,k,oŋ,44,陰平,
125,雄,ɕ,ioŋ,24,陽平,
157,豐,f,oŋ,44,陰平,
165,充,tsʰ,oŋ,44,陰平,
192,公,k,oŋ,44,陰平,
262,紅,x,oŋ,24,陽平,
287,翁,ŋ,oŋ,44,陰平,
297,葱,tsʰ,oŋ,44,陰平,
310,通,tʰ,oŋ,44,陰平,
343,篷,pʰ,oŋ,24,陽平,
361,冬,t,oŋ,44,陰平,
362,𡘬,t,oŋ,44,陰平,
424,鬆,s,oŋ,44,陰平,鬆緊。
425,䯳,s,oŋ,44,陰平,鬆緊。
428,鐘,ts,oŋ,44,陰平,
445,龍,n,oŋ,24,陽平,
460,松,s,oŋ,44,陰平,松樹。
461,㮤,s,oŋ,44,陰平,松樹。
547,濃,n,oŋ,24,陽平,
584,蠭,f,oŋ,44,陰平,
585,蜂,f,oŋ,44,陰平,
586,𧒒,f,oŋ,44,陰平,
633,恭,k,oŋ,44,陰平,
698,䆫,tɕʰ,yan,44,陰平,
699,牎,tɕʰ,yan,44,陰平,
700,窓,tɕʰ,yan,44,陰平,
706,邦,p,an,44,陰平,
707,𤰫,p,an,44,陰平,
725,雙,ɕ,yan,44,陰平,
772,支,ts,ɿ,44,陰平,
891,吹,tɕʰ,yei,44,陰平,
908,碑,p,ei,44,陰平,
925,騎,tɕʰ,i,35,陽平,
959,犧,ɕ,i,44,陰平,
999,皮,pʰ,i,35,陽平,
1018,兒,0,ɚ,35,陽平,
1019,𠒆,0,ɚ,35,陽平,
1193,知,ts,ɿ,44,陰平,
1225,危,v,ei,24,陽平,
1288,姨,0,i,35,陽平,
1314,師,s,ɿ,44,陰平,
1317,篩,s,ai,44,陰平,篩子。
1344,資,ts,ɿ,44,陰平,
1358,飢,tɕ,i,44,陰平,
1410,遲,tsʰ,ɿ,35,陽平,
1411,遟,tsʰ,ɿ,35,陽平,
1460,葵,kʰ,uei,24,陽平,
1468,追,tɕ,yei,44,陰平,
1471,龜,k,uei,44,陰平,
1472,龜,k,uei,44,陰平,
1473,𠃾,k,uei,44,陰平,
1484,衰,ɕ,yai,44,陰平,
1514,雖,s,ei,44,陰平,
1718,詩,s,ɿ,44,陰平,
1759,基,tɕ,i,44,陰平,
1825,醫,0,i,44,陰平,
1826,毉,0,i,44,陰平,
1880,徽,x,uei,44,陰平,
1914,飛,f,ei,44,陰平,
1925,肥,f,ei,24,陽平,
1986,稀,ɕ,i,44,陰平,
1995,衣,0,i,44,陰平,
2010,魚,0,y,24,陽平,
2011,𩺰,0,y,24,陽平,
2020,初,tsʰ,u,44,陰平,
2022,書,ɕ,y,44,陰平,
2029,居,tɕ,y,53,去聲,
2069,余,0,y,24,陽平,節余。
2118,蛆,tɕʰ,i,44,陰平,
2125,鉏,tsʰ,u,24,陽平,
2126,鋤,tsʰ,u,24,陽平,
2152,徐,tɕʰ,y,24,陽平,
2161,豬,tɕ,y,44,陰平,
2162,䐗,tɕ,y,44,陰平,
2163,猪,tɕ,y,44,陰平,
2191,除,tɕʰ,y,24,陽平,
2204,如,0,y,24,陽平,
2378,須,ɕ,y,44,陰平,
2833,蘇,s,u,44,陰平,
2888,麁,tsʰ,u,44,陰平,
2893,粗,tsʰ,u,44,陰平,
2935,犂,n,i,24,陽平,
2936,𤛿,n,i,24,陽平,
2955,妻,tɕʰ,i,44,陰平,
3066,雞,tɕ,i,44,陰平,
3067,鷄,tɕ,i,44,陰平,
3146,梯,tʰ,i,44,陰平,
3146,梯,tʰ,ei,44,陰平,
3191,泥,n,i,24,陽平,
3192,埿,n,i,24,陽平,
3264,街,k,ai,44,陰平,
3268,鞵,x,ai,24,陽平,
3269,鞋,x,ai,24,陽平,
3273,牌,pʰ,ai,24,陽平,
3295,柴,tsʰ,ai,24,陽平,
3355,街,k,ai,44,陰平,
3368,鞋,x,ai,24,陽平,
3370,排,pʰ,ai,24,陽平,
3373,牌,pʰ,ai,24,陽平,
3408,齋,ts,ai,44,陰平,
3432,灰,x,uei,44,陰平,
3495,雷,n,ei,24,陽平,
3496,𩂩,n,ei,24,陽平,
3598,開,kʰ,ai,44,陰平,
3654,來,n,ai,24,陽平,
3733,真,ts,ən,44,陰平,
3753,因,0,in,44,陰平,
3776,新,ɕ,in,44,陰平,
3794,人,ʐ,ən,24,陽平,
3831,鄰,n,in,24,陽平,
3860,陳,tsʰ,ən,24,陽平,
3861,敶,tsʰ,ən,24,陽平,
3958,貧,pʰ,in,24,陽平,
3959,𡧋,pʰ,in,24,陽平,
4070,春,tɕʰ,yn,44,陰平,
4072,勻,0,yn,24,陽平,
4078,循,ɕ,yn,24,陽平,
4092,均,tɕ,yn,44,陰平,
4141,蟁,v,ən,24,陽平,
4142,蚊,v,ən,24,陽平,
4143,䘇,v,ən,24,陽平,
4183,墳,f,ən,24,陽平,
4219,分,f,ən,44,陰平,分開。
4242,君,tɕ,yn,44,陰平,
4282,斤,tɕ,in,44,陰平,
4299,原,0,yẽ,24,陽平,
4422,言,0,iẽ,24,陽平,
4515,門,m,ən,44,陰平,
4558,屯,tʰ,ən,24,陽平,
4580,村,tsʰ,ən,44,陰平,
4606,婚,x,un,44,陰平,
4623,恩,ŋ,ən,44,陰平,
4626,吞,tʰ,ən,44,陰平,
4630,寒,x,an,24,陽平,
4648,丹,t,an,44,陰平,
4660,難,n,an,24,陽平,困難。
4661,𪅀,n,an,24,陽平,困難。
4662,𩁢,n,an,24,陽平,困難。
4663,𩁚,n,an,24,陽平,困難。
4708,肝,k,an,44,陰平,
4720,蘭,n,an,24,陽平,蘭花。
4808,酸,s,õ,44,陰平,
4834,官,k,õ,44,陰平,
4871,寬,kʰ,õ,44,陰平,
4879,槃,pʰ,an,24,陽平陽平,
4879,槃,p,õ,24,陽平陽平,
4880,盤,pʰ,an,24,陽平陽平,
4880,盤,p,õ,24,陽平陽平,
4881,鎜,p,õ,24,陽平陽平,
4881,鎜,pʰ,an,24,陽平陽平,
4882,柈,pʰ,an,24,陽平陽平,
4882,柈,p,õ,24,陽平陽平,
4941,關,k,uõ,44,陰平,
4942,関,k,uõ,44,陰平,
4947,彎,v,an,44,陰平,"印刷誤為vañ,應為van。"
4952,𣠯,ɕ,yan,44,陰平,
4973,班,p,an,44,陰平,
4995,姦,tɕ,iẽ,44,陰平,
5009,山,s,an,44,陰平,
5015,閒,tɕ,iãn,44,陰平,
5015,閒,k,ãn,44,陰平,中間。
5074,先,ɕ,iẽ,44,陰平,
5119,肩,tɕ,iẽ,44,陰平,
5131,賢,ɕ,iẽ,24,陽平,
5132,臤,ɕ,iẽ,24,陽平,
5189,秊,n,iẽ,24,陽平,
5190,年,n,iẽ,24,陽平,
5309,錢,tɕʰ,iẽ,24,陽平,
5323,然,ʐ,an,24,陽平,
5434,棉,m,iẽ,24,陽平,
5451,泉,tɕʰ,iẽn,24,陽平,
5456,宣,ɕ,iẽ,44,陰平,
5524,船,tɕʰ,yan,24,陽平,"印刷誤為tɕyʰan,此地應為tɕʰyan。"
5525,舩,tɕʰ,yan,24,陽平,"印刷誤為tɕyʰan,此地應為tɕʰyan。"
5526,鞭,p,iẽ,44,陰平,
5554,甎,tɕ,yan,44,陰平,
5574,圜,0,yẽ,24,陽平,
5575,圓,0,yẽ,24,陽平,
5604,權,tɕʰ,yẽ,24,陽平,
5628,傳,tɕʰ,yan,24,陽平,"宣傳。印刷誤為tɕyʰan,此地應為tɕʰyan。"
5700,條,tʰ,iau,24,陽平,
5814,超,tsʰ,au,44,陰平,
5853,驕,tɕ,iau,44,陰平,
5862,焦,tɕ,iau,44,陰平,
5863,𤓪,tɕ,iau,44,陰平,
5885,燒,s,au,44,陰平,
5901,搖,0,iau,24,陽平,
5936,招,ts,au,44,陰平,
5990,橋,tɕʰ,iau,24,陽平,
6035,飄,pʰ,iau,44,陰平,
6100,巢,tsʰ,au,24,陽平,
6173,敲,kʰ,au,44,陰平,
6191,抓,tɕ,ya,44,陰平,
6251,高,k,au,44,陰平,
6301,毛,m,au,24,陽平,
6339,刀,t,au,44,陰平,
6460,歌,k,o,44,陰平,
6461,謌,k,o,44,陰平,
6478,多,t,o,44,陰平,
6560,鑼,n,o,24,陽平,
6572,河,x,o,24,陽平,
6624,婆,pʰ,o,24,陽平,
6666,騾,n,o,24,陽平,
6667,驘,n,o,24,陽平,
6701,科,kʰ,o,44,陰平,
6722,鞾,ɕ,yei,44,陰平,
6723,靴,ɕ,yei,44,陰平,
6731,茄,tɕʰ,yei,24,陽平陽平,
6731,茄,tɕʰ,i,24,陽平陽平,茄子。
6744,麻,m,a,24,陽平,
6752,車,tsʰ,ei,44,陰平,
6786,蛇,s,ei,24,陽平,
6787,虵,s,ei,24,陽平,
6799,瓜,k,ua,44,陰平,
6806,華,x,ua,44,陰平,
6807,花,x,ua,44,陰平,
6828,家,tɕ,ia,44,陰平陰平,
6828,家,k,a,44,陰平陰平,
6898,沙,s,a,44,陰平,
6899,砂,s,a,44,陰平,
6930,𣘻,tsʰ,a,24,陽平,
6931,茶,tsʰ,a,24,陽平,
6953,蛙,v,a,44,陰平,
6961,爬,pʰ,a,24,陽平,
7005,羊,0,ian,24,陽平,
7038,良,n,ian,24,陽平,
7080,房,f,an,24,陽平,
7137,張,ts,an,44,陰平,
7156,瓤,ʐ,an,24,陽平,
7158,方,f,an,44,陰平,
7206,娘,n,ian,24,陽平,
7209,牀,tɕʰ,yan,24,陽平,
7210,床,tɕʰ,yan,24,陽平,
7246,槍,tɕʰ,ian,44,陰平,
7269,王,v,an,24,陽平,
7282,強,tɕʰ,ian,24,陽平,強壯。
7292,狂,kʰ,uo,24,陽平,
7292,狂,kʰ,uan,24,陽平,
7297,唐,tʰ,an,24,陽平,
7298,啺,tʰ,an,24,陽平,
7299,𥏬,tʰ,an,24,陽平,
7391,鋼,k,an,44,陰平,
7401,桑,s,an,44,陰平,
7402,桒,s,an,44,陰平,
7467,光,k,uan,44,陰平陰平,
7467,光,k,uõ,44,陰平陰平,
7468,灮,k,uan,44,陰平陰平,
7468,灮,k,uõ,44,陰平陰平,
7499,汪,v,an,44,陰平,
7526,杭,x,an,24,陽平,
7537,恾,m,an,24,陽平,
7538,忙,m,an,24,陽平,
7577,幫,p,an,44,陰平,
7578,縍,p,an,44,陰平,
7594,阬,kʰ,ən,44,陰平,
7595,坑,kʰ,ən,44,陰平,
7596,硎,kʰ,ən,44,陰平,
7641,彭,pʰ,ən,24,陽平,
7718,榮,0,ioŋ,24,陽平,
7724,兵,p,in,44,陰平,
7725,兄,ɕ,ioŋ,44,陰平,
7727,生,s,ən,44,陰平,
7748,迎,0,in,24,陽平,
7764,𧃱,k,ən,44,陰平,
7795,宏,x,oŋ,24,陽平,
7896,棚,pʰ,oŋ,24,陽平,
7909,清,tɕʰ,in,44,陰平,
7981,程,tsʰ,ən,24,,
7987,聲,s,ən,44,陰平,
7995,正,ts,ən,44,陰平,正月。
8001,輕,tɕʰ,in,44,陰平,
8051,經,tɕ,in,44,陰平,
8104,星,ɕ,in,44,陰平,
8105,曐,ɕ,in,44,陰平,
8124,靈,n,in,24,陽平,
8125,霛,n,in,24,陽平,
8126,𩆈,n,in,24,陽平,
8224,聽,tʰ,in,44,陰平,聽見。
8249,瓶,pʰ,in,24,陽平,
8250,缾,pʰ,in,24,陽平,
8278,蒸,ts,ən,44,陰平,
8279,䒱,ts,ən,44,陰平,
8280,烝,ts,ən,44,陰平,
8299,蔆,n,in,24,陽平,
8300,菱,n,in,24,陽平,
8301,䔖,n,in,24,陽平,
8314,鷹,0,in,44,陰平,
8317,憑,pʰ,in,24,陽平,
8320,冫,p,in,44,陰平,
8321,冰,p,in,44,陰平,
8336,升,s,ən,44,陰平,
8337,昇,s,ən,44,陰平,
8395,增,ts,ən,44,陰平,
8414,朋,pʰ,oŋ,24,陽平,
8430,能,n,ən,24,陽平,
8545,油,0,iəu,24,陽平,
8618,抽,tsʰ,əu,44,陰平,
8619,𢭆,tsʰ,əu,44,陰平,
8620,㨨,tsʰ,əu,44,陰平,
8631,周,ts,əu,44,陰平,
8736,愁,tsʰ,əu,24,陽平,
8738,休,ɕ,iəu,44,陰平,
9061,彪,p,iau,44,陰平,
9107,林,n,in,24,陽平,
9123,針,ts,ən,44,陰平,
9124,鍼,ts,ən,44,陰平,
9131,沈,tsʰ,ən,24,陽平,
9132,沉,tsʰ,ən,24,陽平,
9159,深,ʂ,ən,44,陰平,
9176,心,ɕ,in,44,陰平,
9245,金,tɕ,in,44,陰平,
9255,音,0,in,44,陰平,
9315,參,tsʰ,an,44,陰平,參加。
9320,南,n,an,24,陽平,
9339,含,x,an,24,陽平,
9381,貪,t,õ,44,陰平,
9421,談,tʰ,an,24,陽平,
9444,三,s,an,44,陰平,
9445,參,s,an,44,陰平,
9446,弎,s,an,44,陰平,
9449,藍,n,an,24,陽平,
9510,簾,n,iẽ,24,陽平,
9603,尖,tɕ,iẽ,44,陰平,
9670,甜,tʰ,iẽ,24,陽平,
9691,嫌,ɕ,iẽ,24,陽平,
9703,咸,ɕ,iẽ,24,陽平,咸味。
9777,銜,x,an,24,陽平陽平,
9777,銜,ɕ,iẽ,24,陽平陽平,
9792,衫,s,an,44,陰平,
9800,監,tɕ,iẽ,44,陰平,監牢。
9818,凡,f,an,24,陽平,
9895,動,t,oŋ,53,去聲,
9896,𨔝,t,oŋ,53,去聲,
10007,講,tɕ,ian,213,上聲,
10022,項,ɕ,ian,53,去聲,
10069,毀,x,uei,213,上聲,
10124,椅,0,i,213,上聲,
10162,觜,ts,ei,213,上聲,
10163,㭰,ts,ei,213,上聲,
10262,紫,ts,ɿ,213,上聲,
10312,跪,k,uei,53,去聲,
10335,美,m,ei,213,上聲,
10365,比,p,i,213,上聲,
10390,𦳊,s,ɿ,213,上聲,
10391,屎,s,ɿ,213,上聲,
10395,死,s,ɿ,213,上聲,
10398,水,ɕ,yei,213,上聲,
10484,喜,ɕ,i,213,上聲,
10514,使,s,ɿ,213,上聲,
10517,耳,0,ɚ,213,上聲,
10526,李,n,i,213,上聲,
10598,伱,n,n̩,213,上聲,
10598,伱,0,i,213,上聲,
10600,尾,v,ei,213,上聲,
10638,偉,v,ei,213,上聲,
10648,鬼,k,uei,213,上聲,
10681,呂,0,y,213,上聲,
10682,膂,0,y,213,上聲,
10710,䰞,tɕ,y,213,上聲,
10711,煑,tɕ,y,213,上聲,
10748,女,n,y,213,上聲,
10837,雨,0,y,213,上聲,
10854,斧,f,u,213,上聲,
10872,武,v,u,24,陽平,
10896,父,f,u,53,去聲,
10924,柱,tɕ,y,53,去聲,
10939,豎,ɕ,y,53,去聲,
10940,竪,ɕ,y,53,去聲,
10955,主,tɕ,y,213,上聲,
10975,數,s,u,213,上聲,數一遍。
11012,土,tʰ,u,213,上聲,
11055,古,k,u,213,上聲,
11094,虎,x,u,213,上聲,
11111,苦,kʰ,u,213,上聲,
11197,弟,t,i,53,去聲,
11217,洗,ɕ,i,213,上聲,
11218,洒,ɕ,i,213,上聲,
11245,米,m,i,213,上聲,
11277,買,m,ai,213,上聲,
11296,矮,ŋ,ai,213,上聲,
11301,解,k,ai,213,上聲,解開。
11371,辠,ts,ei,53,去聲,
11372,罪,ts,ei,53,去聲,
11380,骽,tʰ,ei,213,上聲,
11381,腿,tʰ,ei,213,上聲,
11437,海,x,ai,213,上聲,
11467,改,k,ai,213,上聲,
11486,在,ts,ai,53,去聲,
11551,緊,tɕ,in,213,上聲,
11747,近,tɕ,in,53,去聲,
11755,遠,0,yẽ,213,上聲,
11794,反,f,an,213,上聲,
11863,本,p,ən,213,上聲,
11961,傘,s,an,213,上聲,
12019,短,t,õ,213,上聲,
12020,𢭃,t,õ,213,上聲,
12023,椀,v,õ,213,上聲,
12023,椀,v,an,213,上聲,
12024,盌,v,õ,213,上聲,
12024,盌,v,an,213,上聲,
12055,煗,n,õ,213,上聲,
12056,㬉,n,õ,213,上聲,
12057,暖,n,õ,213,上聲,
12058,煖,n,õ,213,上聲,
12073,滿,m,õ,213,上聲,
12073,滿,m,an,213,上聲,
12129,產,tsʰ,an,213,上聲,
12166,眼,ŋ,an,213,上聲,
12166,眼,0,ian,213,上聲,
12200,典,t,iẽ,213,上聲,
12261,扁,p,iẽ,213,上聲,
12285,辮,p,iẽ,53,去聲,
12292,犬,tɕʰ,yan,213,上聲,"印刷誤為tɕʰyañ,此地應為tɕʰyan。"
12328,展,ts,an,213,上聲,
12329,㞡,ts,an,213,上聲,
12387,善,s,an,53,去聲,
12388,譱,s,an,53,去聲,
12434,件,tɕ,iẽ,53,去聲,
12492,輭,0,yẽ,213,上聲,
12493,軟,0,yẽ,213,上聲,
12624,曉,ɕ,iau,213,上聲,
12671,小,ɕ,iau,213,上聲,
12677,趙,ts,au,53,去聲,
12698,繞,ʐ,au,213,上聲,繞圈。
12881,老,n,au,213,上聲,
12898,道,t,au,53,去聲,
12899,衟,t,au,53,去聲,
12900,𡬹,t,au,53,去聲,
12905,堖,n,au,213,上聲,
12906,腦,n,au,213,上聲,
12907,𠜶,n,au,213,上聲,
12914,㛮,s,au,213,上聲,
12915,嫂,s,au,213,上聲,
12916,㛐,s,au,213,上聲,
12932,草,tsʰ,au,213,上聲,
12933,艸,tsʰ,au,213,上聲,
12966,好,x,au,213,上聲,好壞。
12974,保,p,au,213,上聲,
12975,𣎼,p,au,213,上聲,
12987,襖,ŋ,au,213,上聲,
13094,朵,t,o,213,上聲,
13095,朶,t,o,213,上聲,
13143,坐,ts,o,53,去聲,
13144,𡋲,ts,o,53,去聲,
13176,火,x,o,213,上聲,
13216,啞,ŋ,ia,213,上聲上聲,
13216,啞,0,a,213,上聲上聲,
13217,瘂,ŋ,a,213,上聲上聲,
13217,瘂,0,ia,213,上聲上聲,
13218,𤺘,0,ia,213,上聲上聲,
13218,𤺘,ŋ,a,213,上聲上聲,
13226,寫,s,ẽ,213,上聲,
13236,社,s,ei,53,去聲,
13271,瓦,v,a,213,上聲,
13302,傻,s,a,213,上聲,
13312,像,ɕ,ian,53,去聲,
13389,廠,tsʰ,an,213,上聲,
13397,丈,ts,an,53,去聲,
13423,网,v,an,213,上聲,
13424,網,v,an,213,上聲,
13637,猛,m,oŋ,213,上聲,
13658,打,t,a,213,上聲,
13659,冷,n,ən,213,上聲,
13680,靜,tɕ,in,53,去聲,
13705,領,n,in,213,上聲,
13712,餅,p,in,213,上聲,
13717,頃,tɕʰ,yn,213,上聲,
13718,𩓏,tɕʰ,yn,213,上聲,
13848,等,t,ən,213,上聲,
13851,肯,kʰ,ən,213,上聲,
13852,肎,kʰ,ən,213,上聲,
13863,柳,n,iəu,213,上聲,
13878,紐,n,iəu,213,上聲,
13899,九,tɕ,iəu,213,上聲,
13916,婦,f,u,53,去聲,
14000,酒,tɕ,iəu,213,上聲,
14017,厚,x,əu,53,去聲,
14018,垕,x,əu,53,去聲,
14029,𠭇,m,o,213,上聲,
14030,畮,m,o,213,上聲,
14031,畞,m,o,213,上聲,
14067,狗,k,əu,213,上聲,
14136,走,ts,əu,213,上聲,
14137,口,kʰ,əu,213,上聲,
14258,品,pʰ,in,213,上聲,
14266,感,k,an,213,上聲,
14339,坎,kʰ,an,213,上聲,
14384,敢,k,an,213,上聲,
14385,𠭖,k,an,213,上聲,
14386,𣪏,k,an,213,上聲,
14387,𢽤,k,an,213,上聲,
14407,膽,t,an,213,上聲,
14429,喊,x,an,213,上聲,
14430,嚂,x,an,213,上聲,
14505,閃,s,an,213,上聲,
14553,點,t,iẽ,213,上聲,
14609,減,tɕ,iẽ,213,上聲,
14616,斬,ts,an,213,上聲,
14619,闞,k,ən,44,陰平,
14651,范,f,an,53,去聲,
14669,鳳,f,oŋ,53,去聲,
14670,𠤈,f,oŋ,53,去聲,
14778,用,0,ioŋ,53,去聲,
14787,共,k,oŋ,53,去聲,
14910,刺,tsʰ,ɿ,53,去聲,
14911,刾,tsʰ,ɿ,53,去聲,
14997,睡,ɕ,yei,53,去聲,
15035,位,v,ei,53,去聲,
15070,醉,ts,ei,53,去聲,
15082,淚,n,ei,53,去聲,
15244,二,0,ɚ,53,去聲,
15245,弍,0,ɚ,53,去聲,
15311,地,t,i,53,去聲,
15312,墬,t,i,53,去聲,
15364,治,ts,ɿ,53,去聲,
15367,寺,ts,ɿ,53,去聲,
15367,寺,s,ɿ,53,去聲,
15392,字,ts,ɿ,53,去聲,
15439,事,s,ɿ,53,去聲,
15583,氣,tɕʰ,i,53,去聲,
15584,炁,tɕʰ,i,53,去聲,
15639,去,tɕʰ,y,53,去聲去聲,
15639,去,tɕʰ,i,53,去聲去聲,
15731,遇,0,y,53,去聲,
15778,句,tɕ,y,53,去聲,
15860,趣,tɕʰ,y,53,去聲,
15883,墓,m,o,53,去聲,
15891,路,n,u,53,去聲,
15989,怒,n,u,53,去聲,
