字號,字,聲母,韻母,調值,調類,備註
1,東,ʔd,oŋ,334,陰平,
18,同,t,oŋ,52,陽平,
20,童,t,oŋ,52,陽平,
22,銅,t,oŋ,52,陽平,
23,桐,t,oŋ,52,陽平,
28,筒,t,oŋ,52,陽平,
29,瞳,t,oŋ,52,陽平,
63,中,ʔd,iɔ̃,334,陰平,文/白/又
63,中,ʔd,ɪŋ,334,陰平,
63,中,tɕ,ioŋ,334,陰平,
65,忠,tɕ,ioŋ,334,陰平,
67,蟲,t,oŋ,52,陽平,
67,蟲,tɕ,ioŋ,52,陽平,
68,沖,tɕʰ,ioŋ,334,陰平,
75,終,tɕ,ioŋ,334,陰平,
92,盅,tɕ,iɔ̃,334,陰平,
93,崇,s,oŋ,52,陽平,
97,嵩,s,oŋ,334,陰平,
106,戎,,ioŋ,52,陽平,
114,絨,,ioŋ,52,陽平,
115,弓,tɕ,ioŋ,334,陰平,
117,躬,k,oŋ,334,陰平,
119,宮,tɕ,ioŋ,334,陰平,
121,融,,ioŋ,52,陽平,
125,雄,,ioŋ,52,陽平,
126,熊,,ioŋ,52,陽平,
140,窮,tɕ,ioŋ,52,陽平,
143,馮,p,oŋ,52,陽平,
150,風,f,oŋ,334,陰平,
152,楓,f,oŋ,334,陰平,
165,充,tɕʰ,ioŋ,334,陰平,
172,隆,l,oŋ,52,陽平,
178,空,kʰ,oŋ,334,陰平,
192,公,k,oŋ,334,陰平,
193,功,k,oŋ,334,陰平,
194,工,k,oŋ,334,陰平,
196,蚣,k,oŋ,334,陰平,
200,攻,k,oŋ,11,陰去,
205,蒙,m,oŋ,52,陽平,
232,籠,l,oŋ,52,陽平,
240,聾,l,oŋ,52,陽平,
242,礱,l,oŋ,52,陽平,
259,洪,----,ŋ̩,52,陽平,
262,紅,----,ŋ̩,52,陽平,
263,虹,----,ŋ̩,52,陽平,
265,鴻,----,ŋ̩,52,陽平,
282,叢,s,oŋ,52,陽平,
287,翁,,oŋ,334,陰平,
295,怱,tsʰ,oŋ,334,陰平,
297,葱,tsʰ,oŋ,334,陰平,
300,聦,tsʰ,oŋ,334,陰平,
305,囪,tsʰ,oŋ,334,陰平,
310,通,tʰ,oŋ,334,陰平,
341,蓬,p,oŋ,52,陽平,
343,篷,p,oŋ,52,陽平,
351,烘,ɕ,ioŋ,334,陰平,
361,冬,ʔd,oŋ,334,陰平,
396,鬃,ts,oŋ,334,陰平,
401,農,n,oŋ,33,陰上,(人)/(人)
