字號,字,聲母,韻母,調值,調類,備註
65,忠,pf,əŋ,21,陰平,
140,窮,tɕʰ,yŋ,24,陽平,
150,風,f,əŋ,21,陰平,印刷為31此地陰平應為21。
262,紅,x,uŋ,24,陽平,
361,冬,t,uŋ,21,陰平,
401,農,l,əŋ,24,陽平,
445,龍,l,əŋ,24,陽平,
510,封,f,əŋ,21,陰平,
706,邦,p,ɑŋ,21,陰平,
725,雙,f,ɑŋ,21,陰平,
917,隨,s,uei,24,陽平,
1018,兒,ʐ,ʅ,24,陽平,
1018,兒,0,ər,24,陽平,
1193,知,tʂ,ʅ,21,陰平,知道。
1288,姨,0,i,24,陽平,
1314,師,ʂ,ɿ,21,陰平,
1344,資,ts,ɿ,21,陰平,
1358,飢,tɕ,i,21,陰平,飢餓。
1410,遲,tʂʰ,ʅ,24,陽平,
1661,時,s,ɿ,24,陽平,
1668,疑,ȵ,i,24,陽平,
1995,衣,0,i,21,陰平,文讀
1995,衣,ȵ,i,21,陰平,白讀。
2010,魚,0,y,24,陽平,
2126,鋤,tʂʰ,əu,24,陽平,
2161,豬,pf,u,21,陰平,
2173,驢,0,y,24,陽平,
2470,朱,pf,u,21,陰平,
2797,租,ts,əu,21,陰平,
2842,烏,0,u,24,陽平,
3066,雞,tɕ,i,21,陰平,
3130,西,ɕ,i,21,陰平,
3191,泥,ȵ,i,33,去聲,泥土。
3191,泥,ȵ,i,24,陽平,泥土。
3207,閨,k,uei,21,陰平,
3269,鞋,ɕ,iai,24,陽平,文讀
3269,鞋,x,ai,24,陽平,白讀。
3273,牌,pʰ,ai,24,陽平,
3432,灰,x,uei,21,陰平,
3495,雷,l,ei,24,陽平,
3531,堆,t,uei,21,陰平,
3654,來,l,ei,24,陽平,白讀。
3654,來,l,ai,24,陽平,文讀
3681,災,ts,ɑi,21,陰平,
3776,新,ɕ,iei,21,陰平,
3794,人,ʐ,ei,24,陽平,
4070,春,pfʰ,ei,21,陰平,
4150,雲,0,yei,24,陽平,白讀。雲彩。
4219,分,f,ei,21,陰平,分開。
4422,言,ȵ,iæ̃,24,陽平,白讀。
4422,言,0,iæ̃,24,陽平,文讀
4623,恩,ŋ,ei,21,陰平,
4626,吞,tʰ,əŋ,21,陰平,
4655,安,ŋ,æ̃,21,陰平,
4808,酸,ɕ,yæ̃,21,陰平,
4813,團,tʰ,uæ̃,24,陽平,
4834,官,k,uæ̃,21,陰平,
4858,歡,x,uæ̃,21,陰平,
4933,般,p,æ̃,21,陰平,
4941,關,k,uæ̃,42,上聲,
4954,環,x,uæ̃,24,陽平,
4973,班,p,æ̃,21,陰平,
4995,姦,tɕ,iæ̃,21,陰平,奸詐。
5009,山,ʂ,æ̃,21,陰平,
5190,年,ȵ,iæ̃,24,陽平,
5309,錢,tɕʰ,iæ̃,24,陽平,
5388,纏,tʂʰ,æ̃,24,陽平,
5449,全,tɕʰ,yæ̃,24,陽平,
5575,圓,0,yæ̃,24,陽平,
