字號,字,聲母,韻母,調值,調類,備註
1,東,t,oŋ,54,陰平,
2,菄,t,oŋ,54,陰平,
18,同,t,ɔŋ,41,陽平,
19,仝,t,ɔŋ,41,陽平,
20,童,t,ɔŋ,41,陽平,
22,銅,t,ɔŋ,41,陽平,
23,桐,t,ɔŋ,41,陽平,
28,筒,t,ɔŋ,41,陽平,
29,瞳,t,ɔŋ,41,陽平,
63,中,ts,ɔŋ,54,陰平,當中。
65,忠,ts,ɔŋ,54,陰平,
67,蟲,ts,ɔŋ,41,陽平,
75,終,ts,ɔŋ,54,陰平,
93,崇,ts,ɔŋ,41,陽平,
94,崈,ts,ɔŋ,41,陽平,
97,嵩,ɬ,ɔŋ,54,陰平,
98,崧,ɬ,ɔŋ,54,陰平,
106,戎,,iɔŋ,41,陽平,
107,𢦦,,iɔŋ,41,陽平,
114,絨,,iɔŋ,41,陽平,
115,弓,k,ɔŋ,54,陰平,
116,躳,k,ɔŋ,54,陰平,
117,躬,k,ɔŋ,54,陰平,
119,宮,k,ɔŋ,54,陰平,
121,融,,iɔŋ,41,陽平,
122,融,,iɔŋ,41,陽平,
125,雄,h,ɔŋ,41,陽平,
126,熊,,ioŋ,41,陽平,
140,窮,k,ɔŋ,41,陽平,
143,馮,f,ɔŋ,41,陽平,
150,風,f,ɔŋ,54,陰平,
151,飌,f,ɔŋ,54,陰平,
152,楓,f,ɔŋ,54,陰平,
157,豐,f,ɔŋ,54,陰平,
165,充,tsʰ,ɔŋ,54,陰平,
172,隆,l,ɔŋ,41,陽平,
178,空,h,ɔŋ,54,陰平,空虛。
192,公,k,ɔŋ,54,陰平,
193,功,k,ɔŋ,54,陰平,
194,工,k,ɔŋ,54,陰平,
196,蚣,k,ɔŋ,54,陰平,蜈蚣。
200,攻,k,ɔŋ,54,陰平,攻擊。
205,蒙,m,ɔŋ,41,陽平,
232,籠,l,ɔŋ,41,陽平,
240,聾,l,ɔŋ,41,陽平,
259,洪,h,ɔŋ,41,陽平,
262,紅,h,ɔŋ,41,陽平,
263,虹,h,ɔŋ,41,陽平,
265,鴻,h,ɔŋ,41,陽平,
282,叢,ts,oŋ,41,陽平,
283,藂,ts,oŋ,41,陽平,
287,翁,0,ɔŋ,54,陰平,
295,怱,tsʰ,oŋ,54,陰平,
296,忩,tsʰ,oŋ,54,陰平,
297,葱,tsʰ,oŋ,54,陰平,
300,聦,tsʰ,oŋ,54,陰平,
305,囪,tsʰ,oŋ,54,陰平,烟囪。
310,通,t,oŋ,54,陰平,
326,椶,ts,ɔŋ,54,陰平,
327,騣,ts,ɔŋ,54,陰平,
341,蓬,f,oŋ,22,陽去,
343,篷,p,oŋ,41,陽平,
351,烘,h,ɐŋ,35,陰去,烘乾。
361,冬,t,ɔŋ,54,陰平,
362,𡘬,t,ɔŋ,54,陰平,
369,疼,tʰ,oŋ,35,陰去,
401,農,n,ɔŋ,41,陽平,
402,䢉,n,ɔŋ,41,陽平,
403,辳,n,ɔŋ,41,陽平,
404,𨑋,n,ɔŋ,41,陽平,
410,儂,n,ɔŋ,41,陽平,我、你。
411,𧗕,n,ɔŋ,41,陽平,
