字號,字,聲母,韻母,調值,調類,備註
1,東,t,uŋ,13,陰平,
2,菄,t,uŋ,13,陰平,
22,銅,tʰ,uŋ,54,陽平,
63,中,tʃ,uŋ,13,陰平,中間
67,蟲,tʃʰ,uŋ,54,陽平,
113,狨,z,iuŋ,54,陽平,
114,絨,z,iuŋ,54,陽平,
115,弓,k,iuŋ,13,陰平,
119,宮,k,iuŋ,13,陰平,
126,熊,h,im,54,陽平,
140,窮,kʰ,iuŋ,54,陽平,
143,馮,f,uŋ,54,陽平,
150,風,f,uŋ,13,陰平,
151,飌,f,uŋ,13,陰平,
178,空,kʰ,uŋ,13,陰平,空虛
192,公,k,uŋ,13,陰平,
194,工,k,uŋ,13,陰平,
205,蒙,m,ɔŋ,54,陽平,
232,籠,l,uŋ,54,陽平,
262,紅,f,uŋ,54,陽平,
287,翁,v,uŋ,13,陰平,
297,葱,tsʰ,uŋ,13,陰平,
310,通,tʰ,uŋ,13,陰平,
326,椶,ts,uŋ,13,陰平,
343,篷,pʰ,uŋ,54,陽平,
361,冬,t,uŋ,13,陰平,
362,𡘬,t,uŋ,13,陰平,
401,農,l,uŋ,54,陽平,
402,䢉,l,uŋ,54,陽平,
403,辳,l,uŋ,54,陽平,
404,𨑋,l,uŋ,54,陽平,
411,𧗕,l,uŋ,54,陽平,
412,膿,l,uŋ,54,陽平,
422,宗,ts,uŋ,13,陰平,
424,鬆,s,uŋ,13,陰平,
425,䯳,s,uŋ,13,陰平,
428,鐘,tʃ,uŋ,13,陰平,
445,龍,l,iuŋ,54,陽平,
454,舂,tʃ,uŋ,13,陰平,
460,松,tsʰ,iuŋ,54,陽平,松樹
461,㮤,tsʰ,iuŋ,54,陽平,松樹
464,𧘂,tʃʰ,uŋ,13,陰平,
465,衝,tʃʰ,uŋ,13,陰平,
475,容,z,iuŋ,54,陽平,
510,封,f,uŋ,13,陰平,
511,𡉚,f,uŋ,13,陰平,
515,胷,h,iuŋ,13,陰平,
516,凶,h,iuŋ,13,陰平,
517,𣧑,h,iuŋ,13,陰平,
547,濃,ŋ,iuŋ,54,陽平,
553,重,tʃʰ,uŋ,54,陽平,重複
560,從,tsʰ,iuŋ,54,陽平,從來
561,从,tsʰ,iuŋ,54,陽平,從來
571,縫,f,uŋ,54,陽平,裁縫
584,蠭,f,uŋ,13,陰平,
585,蜂,f,uŋ,13,陰平,
586,𧒒,f,uŋ,13,陰平,
635,供,k,iuŋ,13,陰平,供應
664,江,k,ɔŋ,13,陰平,
697,囪,tsʰ,uŋ,13,陰平,
698,䆫,tsʰ,uŋ,13,陰平,
699,牎,tsʰ,uŋ,13,陰平,
700,窓,tsʰ,uŋ,13,陰平,
725,雙,s,uŋ,13,陰平,
772,支,k,i,13,陰平,
801,移,z,i,54,陽平,
802,䄬,z,i,54,陽平,
877,錘,tʃʰ,y,54,陽平,
891,吹,tʃʰ,ɛi,13,陰平,
897,披,pʰ,i,13,陰平,
908,碑,p,i,13,陰平,
917,隨,s,oi,54,陽平,
920,虧,kʰ,oi,13,陰平,
925,騎,kʰ,i,54,陽平,
999,皮,pʰ,i,54,陽平,
1018,兒,z,i,54,陽平,
1019,𠒆,z,i,54,陽平,
1193,知,t,i,13,陰平,
1212,池,tʃʰ,i,54,陽平,
1251,規,k,oi,13,陰平,
1288,姨,z,i,54,陽平,
1314,師,s,ɿ,13,陰平,
1317,篩,tsʰ,ɛi,13,陰平,
1344,資,ts,ɿ,13,陰平,
1393,瓷,tsʰ,ɿ,54,陽平,
1410,遲,tʃʰ,i,54,陽平,
1411,遟,tʃʰ,i,54,陽平,
1421,私,s,ɿ,13,陰平,
1428,屍,ʃ,i,13,陰平,
1446,棃,l,i,54,陽平,
1447,梨,l,i,54,陽平,
1460,葵,kʰ,oi,54,陽平,
1468,追,ts,oi,13,陰平,
1471,龜,k,oi,13,陰平,
1472,龜,k,oi,13,陰平,
1473,𠃾,k,oi,13,陰平,
1544,眉,m,i,54,陽平,
1545,睂,m,i,54,陽平,
1555,黴,m,ɔi,54,陽平,
1565,悲,p,i,13,陰平,
1630,之,ts,ɿ,13,陰平,
1661,時,ʃ,i,54,陽平,
1662,旹,ʃ,i,54,陽平,
1668,疑,ŋ,i,54,陽平,
1676,絲,s,ɿ,13,陰平,
1690,旗,kʰ,i,54,陽平,
1718,詩,ʃ,i,13,陰平,
1724,而,z,i,54,陽平,
1745,欺,kʰ,i,13,陰平,
1759,基,k,i,13,陰平,
1769,祠,tsʰ,ɿ,54,陽平,
1825,醫,z,i,13,陰平,
1826,毉,z,i,13,陰平,
1831,癡,t,i,13,陰平,
1834,痴,t,i,13,陰平,
1845,慈,tsʰ,ɿ,54,陽平,
1893,圍,v,i,54,陽平,
1914,飛,p,oi,13,陰平,
1925,肥,pʰ,oi,54,陽平,
1937,威,v,oi,13,陰平,
1965,機,k,i,13,陰平,
1995,衣,z,i,13,陰平,
2005,歸,k,oi,13,陰平,
2006,㱕,k,oi,13,陰平,
2010,魚,0,m,54,陽平,
2020,初,tsʰ,u,13,陰平,
2022,書,ʃ,y,13,陰平,
2036,車,k,y,13,陰平,車馬炮
2069,余,z,y,54,陽平,
2125,鉏,tʃʰ,y,54,陽平,
2126,鋤,tʃʰ,y,54,陽平,
2136,梳,s,ɿ,13,陰平,
2146,虛,h,y,13,陰平,
2152,徐,ʃ,y,54,陽平,
2161,豬,tʃ,y,13,陰平,
2162,䐗,tʃ,y,13,陰平,
2163,猪,tʃ,y,13,陰平,
2191,除,tʃʰ,y,54,陽平,
2379,鬚,ʃ,y,13,陰平,鬍鬚
2462,區,kʰ,y,13,陰平,
2470,朱,tʃ,y,13,陰平,
2500,扶,f,u,54,陽平,
2503,符,pʰ,u,54,陽平,
2587,夫,f,u,13,陰平,
2608,輸,ʃ,y,13,陰平,
2616,廚,tʃʰ,y,54,陽平,
2662,胡,f,u,54,陽平,
2670,湖,f,u,54,陽平,
2697,姑,k,u,13,陰平,
2717,箍,k,u,13,陰平,
2725,塗,tʰ,u,54,陽平,
2735,圖,tʰ,u,54,陽平,
2780,吳,0,m,54,陽平,
2797,租,ts,u,13,陰平,
2817,爐,l,u,54,陽平,
2833,蘇,s,u,13,陰平,
2842,烏,v,u,13,陰平,
2876,枯,kʰ,u,13,陰平,
2887,麤,tsʰ,u,13,陰平,
2888,麁,tsʰ,u,13,陰平,
2891,觕,tsʰ,u,13,陰平,
2893,粗,tsʰ,u,13,陰平,
2906,都,t,u,13,陰平,
2914,鋪,pʰ,u,13,陰平,鋪設
2925,齊,tsʰ,ɛi,54,陽平,
2935,犂,l,ɛi,54,陽平,
2936,𤛿,l,ɛi,54,陽平,
2955,妻,tsʰ,i,13,陰平,
2965,低,t,ɛi,13,陰平,
2995,提,tʰ,i,54,陽平,
2998,隄,tʰ,i,54,陽平,
3000,題,tʰ,i,54,陽平,
3066,雞,k,ɛi,13,陰平,
3067,鷄,k,ɛi,13,陰平,
3130,西,s,ɛi,13,陰平,
3131,卤,s,ɛi,13,陰平,
3132,卥,s,ɛi,13,陰平,
3146,梯,tʰ,ɔi,13,陰平,
3167,批,pʰ,ɛi,13,陰平,
3191,泥,n,i,54,陽平,
3192,埿,n,i,54,陽平,
3264,街,k,ɛi,13,陰平,
3268,鞵,h,ɛi,54,陽平,
