字號,字,聲母,韻母,調值,調類,備註
1,東,t,ɛŋ,55,陰平,
2,菄,t,ɛŋ,55,陰平,
18,同,tʰ,oŋ,31,陽去,
18,同,t,ɛŋ,33,陽平,"白,文"
19,仝,tʰ,oŋ,31,陽去,
19,仝,t,ɛŋ,33,陽平,"白,文"
22,銅,t,ɛŋ,33,陽平,
23,桐,t,ɛŋ,33,陽平,
28,筒,t,eŋ,33,陽平,
63,中,ts,oŋ,55,陰平,
63,中,t,oŋ,55,陰平,當中
65,忠,ts,oŋ,55,陰平,
67,蟲,tʰ,eŋ,33,陽平,
75,終,ts,oŋ,55,陰平,
93,崇,s,oŋ,31,陽去,
94,崈,s,oŋ,31,陽去,
113,狨,0,ioŋ,33,陽平,
114,絨,0,ioŋ,33,陽平,
115,弓,k,oŋ,55,陰平,
119,宮,k,oŋ,55,陰平,
121,融,0,ioŋ,33,陽平,
122,融,0,ioŋ,33,陽平,
125,雄,h,oŋ,31,陽去,
126,熊,h,oŋ,31,陽去,
140,窮,k,oŋ,33,陽平,"白,文"
140,窮,kʰ,oŋ,31,陽去,
143,馮,h,oŋ,33,陽平,
150,風,h,oŋ,55,陰平,
151,飌,h,oŋ,55,陰平,
165,充,tsʰ,oŋ,55,陰平,
172,隆,l,oŋ,31,陽去,
178,空,kʰ,oŋ,55,陰平,
178,空,kʰ,eŋ,55,陰平,"白,文"
192,公,k,oŋ,55,陰平,
194,工,k,eŋ,55,陰平,"白,文"
194,工,k,oŋ,55,陰平,
205,蒙,m,oŋ,24,陰上,
240,聾,l,eŋ,33,陽平,
262,紅,h,oŋ,33,陽平,
265,鴻,h,oŋ,31,陽去,
287,翁,0,eŋ,55,陰平,
297,葱,tsʰ,oŋ,55,陰平,
300,聦,tsʰ,oŋ,55,陰平,
310,通,tʰ,oŋ,55,陰平,
327,騣,ts,oŋ,55,陰平,
341,蓬,pʰ,oŋ,33,陽平,
343,篷,pʰ,oŋ,33,陽平,
361,冬,t,eŋ,55,陰平,
362,𡘬,t,eŋ,55,陰平,
401,農,n,oŋ,31,陽去,
402,䢉,n,oŋ,31,陽去,
403,辳,n,oŋ,31,陽去,
404,𨑋,n,oŋ,31,陽去,
411,𧗕,n,eŋ,33,陽平,
412,膿,n,eŋ,33,陽平,
422,宗,ts,oŋ,55,陰平,
424,鬆,s,oŋ,55,陰平,蓬鬆
425,䯳,s,oŋ,55,陰平,
428,鐘,ts,oŋ,55,陰平,
445,龍,l,oŋ,33,陽平,
454,舂,ts,oŋ,55,陰平,
460,松,tsʰ,oŋ,33,陽平,松樹
461,㮤,tsʰ,oŋ,33,陽平,松樹
553,重,tsʰ,oŋ,31,陽去,重複
571,縫,h,oŋ,31,陽去,"縫衣,裁縫"
578,峯,h,oŋ,55,陰平,
584,蠭,pʰ,oŋ,55,陰平,
585,蜂,pʰ,oŋ,55,陰平,
586,𧒒,pʰ,oŋ,55,陰平,
595,縱,ts,oŋ,55,陰平,縱橫
652,從,tsʰ,oŋ,31,陽去,從容
664,江,k,ɔŋ,55,陰平,
665,扛,k,ɔŋ,55,陰平,
670,豇,tsʰ,iɔŋ,55,陰平,
698,䆫,tsʰ,iɔŋ,55,陰平,
699,牎,tsʰ,iɔŋ,55,陰平,
700,窓,tsʰ,iɔŋ,55,陰平,
706,邦,p,ɔŋ,55,陰平,
707,𤰫,p,ɔŋ,55,陰平,
712,降,h,oŋ,31,陽去,降伏
725,雙,s,iɔŋ,55,陰平,
732,龐,pʰ,ɐŋ,31,陽去,
732,龐,p,ɔŋ,33,陽平,"白,文"
742,腔,h,ɔŋ,55,陰平,
779,枝,t,i,55,陰平,
801,移,0,iɐ,33,陽平,
802,䄬,0,iɐ,33,陽平,
833,爲,0,uɐi,31,陽去,作為
834,為,0,uɐi,31,陽去,作為
841,𪎮,f,ɐi,55,陰平,
842,麾,f,ɐi,55,陰平,
879,𡍮,s,ui,33,陽平,
880,垂,s,ui,33,陽平,
891,吹,tsʰ,uoi,55,陰平,
908,碑,p,i,55,陰平,
917,隨,ts,ui,33,陽平,
920,虧,kʰ,uɐi,55,陰平,
923,奇,kʰ,i,31,陽去,
925,騎,kʰ,e,33,陽平,
992,儀,ŋ,i,31,陽去,
993,𥫃,ŋ,i,31,陽去,
999,皮,pʰ,uoi,33,陽平,
1000,疲,p,ɐi,31,陽去,
1018,兒,ŋ,i,31,陽去,
1019,𠒆,ŋ,i,31,陽去,
1107,脾,p,ɐi,31,陽去,
1121,施,s,i,55,陰平,
1131,斯,s,i,55,陰平,
1188,雌,tsʰ,i,55,陰平,
1193,知,ts,i,55,陰平,
1193,知,ts,ai,55,陰平,"白,文"
1212,池,tsʰ,i,33,陽平,
1225,危,ŋ,ɐi,31,陽去,
1251,規,kʰ,uɐi,55,陰平,
1251,規,kʰ,ui,55,陰平,"白,文"
1288,姨,0,i,55,陰平,
1314,師,s,u,55,陰平,
1318,獅,s,u,55,陰平,
1344,資,ts,ɵ,33,陽平,"白,文"
1344,資,ts,i,55,陰平,
1358,飢,k,i,55,陰平,
