字號,字,聲母,韻母,調值,調類,備註
1,東,t,əŋ,53,陰平,
18,同,d,əŋ,42,陽平,
20,童,d,əŋ,42,陽平,
22,銅,d,əŋ,42,陽平,
23,桐,tʰ,əŋ,33,陰去,
28,筒,d,əŋ,42,陽平,火筒，箸筒。
28,筒,t,əŋ,33,陰去,
29,瞳,d,əŋ,42,陽平,
63,中,t,ɔŋ,53,陰平,
63,中,t,ueiŋ,53,陰平,中國，中央心：中間。
65,忠,t,ueiŋ,53,陰平,
67,蟲,tʰ,əŋ,33,陰去,
68,沖,tsʰ,əŋ,53,陰平,
70,盅,ts,ueiŋ,53,陰平,
75,終,ts,ueiŋ,53,陰平,
93,崇,dz,ueiŋ,42,陽平,
97,嵩,s,əŋ,53,陰平,
106,戎,ɦ,ueiŋ,42,陽平,
114,絨,ɦ,ueiŋ,42,陽平,
115,弓,k,ueiŋ,53,陰平,
117,躬,k,ueiŋ,53,陰平,
119,宮,k,ueiŋ,53,陰平,
121,融,ɦ,ueiŋ,42,陽平,
125,雄,x,ueiŋ,21,上聲,
126,熊,x,ueiŋ,33,陰去,
140,窮,g,ueiŋ,42,陽平,單字讀，形容詞。
140,窮,k,ueiŋ,33,陰去,
143,馮,b,əŋ,42,陽平,
150,風,x,əŋ,53,陰平,
152,楓,ɦ,iŋ,42,陽平,楓樹。
157,豐,x,əŋ,53,陰平,
165,充,tsʰ,əŋ,53,陰平,
172,隆,l,ueiŋ,33,陰去,
178,空,kʰ,əŋ,53,陰平,懸空。
192,公,k,əŋ,53,陰平,
193,功,k,əŋ,53,陰平,
194,工,k,əŋ,53,陰平,
196,蚣,k,əŋ,53,陰平,
200,攻,k,əŋ,53,陰平,
205,蒙,m,əŋ,33,陰去,
232,籠,l,iɔŋ,33,陰去,
232,籠,l,əŋ,33,陰去,單字讀，籠床。
240,聾,s,əŋ,33,陰去,
242,礱,l,əŋ,33,陰去,
245,嚨,l,iaŋ,42,陽平,喉嚨。
259,洪,ɦ,əŋ,42,陽平,
262,紅,ɦ,əŋ,42,陽平,
265,鴻,ɦ,əŋ,42,陽平,
282,叢,ts,əŋ,33,陰去,
287,翁,ʔ,əŋ,53,陰平,
