字號,字,聲母,韻母,調值,調類,備註
1,東,t,uŋ,55,陰平,
11,凍,t,uŋ,51,去,
18,同,tʰ,uŋ,35,陽平,
20,童,tʰ,uŋ,35,陽平,
22,銅,tʰ,uŋ,35,陽平,
23,桐,tʰ,uŋ,35,陽平,
28,筒,tʰ,uŋ,214,上,
29,瞳,tʰ,uŋ,35,陽平,
63,中,tʂ,uŋ,55,陰平,當中
64,衷,tʂ,uŋ,55,陰平,
65,忠,tʂ,uŋ,55,陰平,
67,蟲,tʂʰ,uŋ,35,陽平,
75,終,tʂ,uŋ,55,陰平,
76,眾,tʂ,uŋ,51,去,
92,盅,tʂ,uŋ,55,陰平,語料作「職容切」
93,崇,tʂʰ,uŋ,35,陽平,
106,戎,ʐ,uŋ,35,上,
106,戎,ʐ,uŋ,35,陽平,
114,絨,ʐ,uŋ,35,陽平,
115,弓,k,uŋ,55,陰平,
117,躬,k,uŋ,55,陰平,
119,宮,k,uŋ,55,陰平,
121,融,ʐ,uŋ,35,陽平,
125,雄,ɕ,iuŋ,35,陽平,
126,熊,ɕ,iuŋ,35,陽平,
140,窮,tɕʰ,iuŋ,35,陽平,
143,馮,f,əŋ,35,陽平,
150,風,f,əŋ,55,陰平,
152,楓,f,əŋ,55,陰平,
157,豐,f,əŋ,55,陰平,
165,充,tʂʰ,uŋ,55,陰平,
172,隆,l,uŋ,35,陽平,
178,空,kʰ,uŋ,55,陰平,空虛
192,公,k,uŋ,55,陰平,
193,功,k,uŋ,55,陰平,
194,工,k,uŋ,55,陰平,
200,攻,k,uŋ,55,陰平,
205,蒙,m,əŋ,55,陰平,
205,蒙,m,əŋ,35,陽平,有三讀。未註明異讀原因
205,蒙,m,əŋ,214,上,
232,籠,l,uŋ,35,陽平,鳥籠
240,聾,l,uŋ,35,陽平,
259,洪,x,uŋ,35,陽平,
262,紅,x,uŋ,35,陽平,
263,虹,k,aŋ,35,陽平,
263,虹,x,uŋ,35,陽平,"文,白,白"
263,虹,tɕ,iaŋ,51,去,
265,鴻,x,uŋ,35,陽平,
282,叢,tsʰ,uŋ,35,陽平,未註明異讀原因
282,叢,tsʰ,uŋ,55,陰平,
287,翁,0,uəŋ,55,陰平,
297,葱,tsʰ,uŋ,55,陰平,
300,聦,tsʰ,uŋ,55,陰平,
310,通,tʰ,uŋ,55,陰平,
341,蓬,pʰ,əŋ,55,陰平,
341,蓬,pʰ,əŋ,35,陽平,未註明異讀原因
343,篷,pʰ,əŋ,35,陽平,
351,烘,x,uŋ,55,陰平,
361,冬,t,uŋ,55,陰平,
396,鬃,ts,uŋ,55,陰平,
401,農,n,uŋ,35,陽平,
412,膿,n,uŋ,35,陽平,"正讀,口語"
412,膿,n,əŋ,35,陽平,
413,攻,k,uŋ,55,陰平,
422,宗,ts,uŋ,55,陰平,
424,鬆,s,uŋ,55,陰平,
427,鍾,tʂ,uŋ,55,陰平,鐘愛
428,鐘,tʂ,uŋ,55,陰平,鐘點
445,龍,l,uŋ,35,陽平,
454,舂,tʂʰ,uŋ,55,陰平,
460,松,s,uŋ,55,陰平,
465,衝,tʂʰ,uŋ,55,陰平,
475,容,ʐ,uŋ,35,陽平,"正,舊"
475,容,l,uŋ,35,陽平,
476,溶,ʐ,uŋ,35,陽平,
510,封,f,əŋ,55,陰平,
516,凶,ɕ,iuŋ,55,陰平,吉凶
522,兇,ɕ,iuŋ,55,陰平,兇惡
524,匈,ɕ,iuŋ,55,陰平,
547,濃,n,uŋ,35,陽平,
553,重,tʂʰ,uŋ,35,陽平,重複
560,從,tsʰ,uŋ,35,陽平,服從
570,逢,f,əŋ,35,陽平,
571,縫,f,əŋ,35,陽平,縫補
578,峯,f,əŋ,55,陰平,
579,鋒,f,əŋ,55,陰平,
585,蜂,f,əŋ,55,陰平,
595,縱,ts,u,51,去,縱橫
597,蹤,ts,uŋ,55,陰平,
604,茸,ʐ,uŋ,35,陽平,
633,恭,k,uŋ,55,陰平,
635,供,k,uŋ,55,陰平,未註明異讀原因.供給
635,供,k,uŋ,51,去,
647,鬆,s,uŋ,55,陰平,
664,江,tɕ,iaŋ,55,陰平,
698,䆫,tʂʰ,uaŋ,55,陰平,
706,邦,p,aŋ,55,陰平,
712,降,ɕ,iaŋ,35,陽平,投降
713,缸,k,aŋ,55,陰平,
725,雙,ʂ,uaŋ,55,陰平,未註明異讀原因
725,雙,ʂ,uaŋ,51,去,
732,龐,pʰ,aŋ,35,陽平,
742,腔,tɕʰ,iaŋ,55,陰平,
755,撞,tʂʰ,uaŋ,51,去,
755,撞,tʂ,uaŋ,51,去,未註明異讀原因
765,樁,tʂ,uaŋ,55,陰平,
772,支,tʂ,ʅ,55,陰平,
779,枝,tʂ,ʅ,55,陰平,
783,肢,tʂ,ʅ,55,陰平,
801,移,0,i,35,陽平,
834,為,0,uei,35,陽平,
880,垂,tʂʰ,uei,35,陽平,
891,吹,tʂʰ,uei,55,陰平,
892,炊,tʂʰ,uei,55,陰平,
897,披,pʰ,ei,55,陰平,
897,披,pʰ,i,55,陰平,未註明異讀原因
908,碑,p,ei,55,陰平,
917,隨,s,uei,35,陽平,
918,隋,s,uei,35,陽平,
920,虧,kʰ,uei,55,陰平,
923,奇,tɕʰ,i,35,陽平,奇怪
925,騎,tɕʰ,i,35,陽平,
959,犧,ɕ,i,55,陰平,
988,宜,0,i,35,陽平,
992,儀,0,i,35,陽平,
999,皮,pʰ,i,35,陽平,
1000,疲,pʰ,i,35,陽平,
1008,匙,ʂ,ʅ,0,輕聲,
1008,匙,tʂʰ,ʅ,35,陽平,未註明異讀原因
1018,兒,0,ɚ,35,陽平,
1022,離,l,i,35,陽平,離別
1023,籬,l,i,35,陽平,
1093,卑,p,ei,55,陰平,
1107,脾,pʰ,i,214,上,
1107,脾,pʰ,i,35,陽平,未註明異讀原因
1121,施,ʂ,ʅ,55,陰平,
1131,斯,s,ɿ,55,陰平,
1171,彌,m,i,35,陽平,
1188,雌,tsʰ,ɿ,35,陽平,
1193,知,tʂ,ʅ,55,陰平,知道
1196,蜘,tʂ,ʅ,55,陰平,
1210,馳,tʂʰ,ʅ,35,陽平,
1212,池,tʂʰ,ʅ,35,陽平,
1225,危,0,uei,55,陰平,
1251,規,k,uei,55,陰平,
1278,脂,tʂ,ʅ,214,上,
1278,脂,tʂ,ʅ,55,陰平,未註明異讀原因
1288,姨,0,i,35,陽平,
1290,寅,0,in,35,陽平,
1291,夷,0,i,35,陽平,
1314,師,ʂ,ʅ,55,陰平,
1317,篩,ʂ,ai,55,陰平,
1318,獅,ʂ,ʅ,55,陰平,
1344,資,ts,ɿ,55,陰平,
1350,姿,ts,ɿ,55,陰平,
1358,飢,tɕ,i,55,陰平,
1360,肌,tɕ,i,55,陰平,
1393,瓷,tsʰ,ɿ,35,陽平,
1398,尼,n,i,35,陽平,
1403,呢,n,i,35,陽平,呢絨
1410,遲,tʂʰ,ʅ,35,陽平,
1421,私,s,ɿ,55,陰平,
1428,屍,ʂ,ʅ,55,陰平,
1437,祁,tɕʰ,i,35,陽平,
1439,鰭,tɕʰ,i,35,陽平,
1447,梨,l,i,35,陽平,
1460,葵,kʰ,uei,35,陽平,
1468,追,tʂ,uei,55,陰平,
1471,龜,k,uei,55,陰平,
1484,衰,ʂ,uai,55,陰平,
1489,維,0,uei,35,陽平,未註明異讀原因
1489,維,0,uei,55,陰平,
1490,遺,0,i,35,陽平,
1497,唯,0,uei,55,陰平,
1497,唯,0,uei,35,陽平,未註明異讀原因
1514,雖,s,uei,55,陰平,未註明異讀原因
1514,雖,s,uei,35,陽平,
1544,眉,m,ei,35,陽平,
1565,悲,p,ei,55,陰平,
1566,錐,tʂ,uei,55,陰平,
1574,誰,ʂ,uei,35,陽平,未註明異讀原因
1574,誰,ʂ,ei,35,陽平,
1602,鎚,tʂʰ,uei,35,陽平,
1630,之,tʂ,ʅ,55,陰平,
1632,芝,tʂ,ʅ,55,陰平,
1661,時,ʂ,ʅ,35,陽平,
1668,疑,0,i,35,陽平,
1671,思,s,ɿ,55,陰平,
1673,司,s,ɿ,55,陰平,
1676,絲,s,ɿ,55,陰平,
1688,其,tɕʰ,i,35,陽平,
1689,期,tɕʰ,i,55,陰平,
1690,旗,tɕʰ,i,35,陽平,
1698,麒,tɕʰ,i,35,陽平,
1706,碁,tɕʰ,i,35,陽平,
1718,詩,ʂ,ʅ,55,陰平,
1724,而,0,ɚ,35,陽平,
1745,欺,tɕʰ,i,55,陰平,
1759,基,tɕ,i,55,陰平,
1768,詞,tsʰ,ɿ,35,陽平,
1769,祠,tsʰ,ɿ,35,陽平,
1771,辭,tsʰ,ɿ,35,陽平,
1775,釐,l,i,35,陽平,
1777,狸,l,i,35,陽平,
1825,醫,0,i,55,陰平,
1834,痴,tʂʰ,ʅ,55,陰平,未註明異讀原因
1834,痴,tʂʰ,ʅ,35,陽平,
1836,持,tʂʰ,ʅ,35,陽平,
1845,慈,tsʰ,ɿ,35,陽平,
1846,礠,tsʰ,ɿ,35,陽平,
1854,滋,ts,ɿ,55,陰平,
1868,微,0,uei,35,陽平,
1868,微,0,uei,55,陰平,未註明異讀原因
1876,揮,x,uei,55,陰平,
1878,輝,x,uei,55,陰平,
1880,徽,x,uei,55,陰平,
1893,圍,0,uei,35,陽平,
1896,違,0,uei,55,陰平,
1896,違,0,uei,214,上,
1896,違,0,uei,35,陽平,未註明異讀原因
1906,妃,f,ei,55,陰平,
1914,飛,f,ei,55,陰平,
1918,非,f,ei,55,陰平,
1925,肥,f,ei,35,陽平,
1937,威,0,uei,55,陰平,
1945,祈,tɕʰ,i,35,陽平,
1965,機,tɕ,i,55,陰平,
1966,譏,tɕ,i,55,陰平,
1972,饑,tɕ,i,55,陰平,
1974,幾,tɕ,i,55,陰平,未註明異讀原因
1974,幾,tɕ,i,214,上,
1981,希,ɕ,i,55,陰平,
1986,稀,ɕ,i,55,陰平,
1993,依,0,i,55,陰平,"i214為""倚""訓讀"
1993,依,0,i,214,上,
1995,衣,0,i,55,陰平,
2005,歸,k,uei,55,陰平,
2010,魚,0,y,35,陽平,
2020,初,tʂʰ,u,55,陰平,
2022,書,ʂ,u,55,陰平,
2025,舒,ʂ,u,55,陰平,
2029,居,tɕ,y,55,陰平,
2043,渠,tɕʰ,y,55,陰平,
2043,渠,tɕʰ,y,35,陽平,未註明異讀原因
2069,余,0,y,35,陽平,
2073,餘,0,y,55,陰平,
2073,餘,0,y,35,陽平,未註明異讀原因
2118,蛆,tɕʰ,y,55,陰平,
2126,鋤,tʂʰ,u,35,陽平,
2135,疏,s,u,55,陰平,
2135,疏,ʂ,u,55,陰平,未註明異讀原因
2136,梳,ʂ,u,55,陰平,
2146,虛,ɕ,y,55,陰平,
2149,噓,ɕ,y,55,陰平,
2152,徐,ɕ,y,35,陽平,
2156,於,0,y,35,陽平,"""于""訓讀"
2159,淤,0,y,55,陰平,
2161,豬,tʂ,u,55,陰平,
2173,驢,l,y,35,陽平,
2184,諸,tʂ,u,55,陰平,
2191,除,tʂʰ,u,35,陽平,
2193,儲,tʂʰ,u,214,上,"正,舊"
2193,儲,tʂʰ,u,35,陽平,
2204,如,ʐ,u,35,陽平,
2219,墟,ɕ,y,55,陰平,
2242,虞,0,y,35,陽平,
2244,愚,0,y,35,陽平,未註明異讀原因
2244,愚,0,y,55,陰平,
2245,娛,0,y,51,去,
2245,娛,0,y,35,陽平,未註明異讀原因
2264,無,0,u,35,陽平,
2286,于,0,y,35,陽平,
2288,盂,0,y,35,陽平,
2345,瞿,tɕʰ,y,35,陽平,未註明異讀原因
2345,瞿,tɕʰ,y,55,陰平,
2362,儒,ʐ,u,35,陽平,
2378,須,ɕ,y,55,陰平,
2379,鬚,ɕ,y,55,陰平,
2386,需,ɕ,y,55,陰平,
2392,株,tʂ,u,55,陰平,
2396,蛛,tʂ,u,55,陰平,
2405,殊,ʂ,u,55,陰平,未註明異讀原因
2405,殊,tʂʰ,u,55,陰平,
2430,愉,0,y,51,去,
2430,愉,0,y,35,陽平,未註明異讀原因
2439,榆,0,y,35,陽平,
2462,區,tɕʰ,y,55,陰平,
2464,驅,tɕʰ,y,55,陰平,
2467,軀,tɕʰ,y,55,陰平,
2470,朱,tʂ,u,55,陰平,
2471,珠,tʂ,u,55,陰平,
2480,趨,tɕʰ,y,55,陰平,
2500,扶,f,u,35,陽平,
2503,符,f,u,35,陽平,
2509,夫,f,u,35,陽平,
2532,敷,f,u,35,陽平,
2532,敷,f,u,55,陰平,未註明異讀原因
2533,麩,f,u,55,陰平,
2577,膚,f,u,35,陽平,
2577,膚,f,u,55,陰平,未註明異讀原因
2577,膚,f,u,214,上,
2587,夫,f,u,55,陰平,
2608,輸,ʂ,u,55,陰平,
2616,廚,tʂʰ,u,35,陽平,
2621,拘,tɕ,y,55,陰平,未註明異讀原因
2621,拘,tɕ,y,35,陽平,
2622,駒,tɕ,y,55,陰平,
2640,模,m,u,35,陽平,
2640,模,m,o,35,陽平,未註明異讀原因
2659,蒲,pʰ,u,35,陽平,
2662,胡,x,u,35,陽平,
