字號,字,聲母,韻母,調值,調類,備註
1,東,t,oŋ,35,陰平,
2,菄,t,oŋ,35,陰平,
18,同,t,oŋ,21,陽平,
19,仝,t,oŋ,21,陽平,
20,童,t,oŋ,21,陽平,
22,銅,t,oŋ,21,陽平,
23,桐,t,oŋ,21,陽平,
28,筒,t,oŋ,33,陰去,
29,瞳,t,oŋ,31,陽平,
63,中,tɕ,oŋ,35,陰平,當中。
65,忠,tɕ,oŋ,35,陰平,
67,蟲,t,iEŋ,21,陽平,
75,終,tɕ,oŋ,35,陰平,
93,崇,s,oŋ,21,陽平,
94,崈,s,oŋ,21,陽平,
97,嵩,s,oŋ,35,陰平,
98,崧,s,oŋ,35,陰平,
106,戎,0,ioŋ,21,陽平,
107,𢦦,0,ioŋ,21,陽平,
113,狨,0,ioŋ,21,陽平,
114,絨,0,ioŋ,21,陽平,
115,弓,tɕ,ioŋ,35,陰平,
116,躳,tɕ,ioŋ,35,陰平,
117,躬,tɕ,ioŋ,35,陰平,
119,宮,tɕ,ioŋ,35,陰平,
121,融,0,ioŋ,21,陽平,
122,融,0,ioŋ,21,陽平,
125,雄,0,ioŋ,21,陽平,
126,熊,0,ioŋ,21,陽平,
140,窮,tɕ,ioŋ,21,陽平,
143,馮,f,oŋ,21,陽平,
150,風,f,oŋ,35,陰平,
151,飌,f,oŋ,35,陰平,
152,楓,f,oŋ,35,陰平,
157,豐,f,oŋ,35,陰平,
165,充,tsʰ,oŋ,35,陰平,
172,隆,l,iEŋ,21,陽平,
178,空,h,ŋ,35,陰平,空虛。
192,公,k,oŋ,35,陰平,
193,功,k,oŋ,35,陰平,
194,工,k,oŋ,35,陰平,
196,蚣,k,oŋ,35,陰平,蜈蚣。
200,攻,k,oŋ,35,陰平,攻擊。
205,蒙,m,oŋ,21,陽平,
232,籠,l,oŋ,21,陽平,
240,聾,l,oŋ,21,陽平,
259,洪,h,ŋ,21,陽平,
262,紅,h,ŋ,21,陽平,
263,虹,h,ŋ,21,陽平,
265,鴻,h,ŋ,21,陽平,
282,叢,ts,oŋ,21,陽平,
283,藂,ts,oŋ,21,陽平,
287,翁,0,ŋ,35,陰平,
295,怱,tsʰ,oŋ,35,陰平,
296,忩,tsʰ,oŋ,35,陰平,
297,葱,tsʰ,oŋ,35,陰平,
300,聦,tsʰ,oŋ,35,陰平,
305,囪,tʰ,oŋ,35,陰平,烟囪。
310,通,tʰ,oŋ,35,陰平,
326,椶,ts,oŋ,35,陰平,
327,騣,ts,oŋ,35,陰平,
341,蓬,f,oŋ,21,陽平,
343,篷,p,oŋ,21,陽平,
