字號,字,聲母,韻母,調值,調類,備註
1,東,t,oŋ,42,陰平,
1,東,t,oŋ,42,陰平,
2,菄,t,oŋ,42,陰平,
2,菄,t,oŋ,42,陰平,
22,銅,d,oŋ,42,陰平,
63,中,tʂ,oŋ,42,陰平,中間。
67,蟲,dʐ,oŋ,11,陽平,
113,狨,ȵ,ioŋ,11,陽平,
114,絨,ȵ,ioŋ,11,陽平,
115,弓,k,oŋ,42,陰平,
126,熊,ɕ,ioŋ,11,陽平,
140,窮,dʑ,ioŋ,11,陽平,
143,馮,f,oŋ,11,陽平,
150,風,f,oŋ,42,陰平,
151,飌,f,oŋ,42,陰平,
178,空,ɡ,oŋ,42,陰平,空虛。
192,公,k,oŋ,42,陰平,
205,蒙,m,oŋ,11,陽平,蒙住。
205,蒙,m,oŋ,11,陽平,蒙古
232,籠,l,oŋ,11,陽平,雞籠、蒸籠讀音亦同。
240,聾,l,oŋ,42,陰平,
262,紅,h,oŋ,11,陽平,
287,翁,0,oŋ,42,陰平,
297,葱,dz,oŋ,42,陰平,
310,通,t,oŋ,42,陰平,
326,椶,ts,oŋ,42,陰平,
343,篷,b,oŋ,11,陽平,
361,冬,t,oŋ,42,陰平,
362,𡘬,t,oŋ,42,陰平,
401,農,n,oŋ,11,陽平,
402,䢉,n,oŋ,11,陽平,
403,辳,n,oŋ,11,陽平,
404,𨑋,n,oŋ,11,陽平,
422,宗,ts,oŋ,42,陰平,
424,鬆,s,oŋ,42,陰平,輕鬆。
425,䯳,s,oŋ,42,陰平,輕鬆。
428,鐘,tʂ,oŋ,42,陰平,
445,龍,l,oŋ,11,陽平,
454,舂,dʐ,oŋ,42,陰平,舂米。
460,松,s,oŋ,42,陰平,松樹。
461,㮤,s,oŋ,42,陰平,松樹。
464,𧘂,dʐ,oŋ,42,陰平,
465,衝,dʐ,oŋ,42,陰平,
475,容,0,ioŋ,11,陽平,
510,封,f,oŋ,42,陰平,
511,𡉚,f,oŋ,42,陰平,
515,胷,ɕ,ioŋ,42,陰平,
516,凶,ɕ,ioŋ,42,陰平,
517,𣧑,ɕ,ioŋ,42,陰平,
547,濃,n,oŋ,11,陽平,
553,重,dʐ,oŋ,11,陽平,重複。
571,縫,f,oŋ,11,陽平,縫衣。
635,供,k,oŋ,35,陰去1,供應。
652,從,dz,oŋ,11,陽平,
664,江,k,ɔŋ,42,陰平,
698,䆫,dz,ɔŋ,42,陰平,
699,牎,dz,ɔŋ,42,陰平,
700,窓,dz,ɔŋ,42,陰平,
725,雙,s,ɔŋ,42,陰平,
765,樁,ts,ɔŋ,42,陰平,
772,支,tʂ,ʅ,42,陰平,
877,錘,dʑ,y,11,陽平,
891,吹,dʑ,y,42,陰平,
897,披,b,i,42,陰平,
908,碑,p,ei,42,陰平,
917,隨,ɕ,i,11,陽平,
920,虧,ɡ,uei,42,陰平,
999,皮,b,i,11,陽平,
1018,兒,0,ɚ,11,陽平,
1019,𠒆,0,ɚ,11,陽平,
1023,籬,d,i,11,陽平,
1193,知,tʂ,ʅ,42,陰平,
1251,規,k,uei,42,陰平,
1358,飢,tɕ,i,42,陰平,
1421,私,s,ɿ,42,陰平,
1446,棃,d,i,11,陽平,
1447,梨,d,i,11,陽平,
1471,龜,k,uei,42,陰平,
1472,龜,k,uei,42,陰平,
1473,𠃾,k,uei,42,陰平,
1484,衰,s,ai,42,陰平,
1489,維,0,uei,11,陽平,
1565,悲,p,ei,42,陰平,
1661,時,ʂ,ʅ,11,陽平,
1662,旹,ʂ,ʅ,11,陽平,
1668,疑,ȵ,i,11,陽平,
1690,旗,dʑ,i,11,陽平,
1724,而,0,ɚ,11,陽平,
1745,欺,dʑ,i,42,陰平,
1759,基,tɕ,i,42,陰平,
1876,揮,h,uei,42,陰平,
1914,飛,f,ei,42,陰平,
1925,肥,f,ei,11,陽平,
1965,機,tɕ,i,42,陰平,
1974,幾,tɕ,i,24,上聲,
1995,衣,0,i,42,陰平,
2005,歸,k,uei,42,陰平,
2006,㱕,k,uei,42,陰平,
2010,魚,ȵ,y,11,陽平,
2011,𩺰,ȵ,y,11,陽平,
2022,書,ɕ,y,42,陰平,
2036,車,tɕ,y,42,陰平,車馬炮。
2043,渠,k,ie,11,陽平,他。
2069,余,0,y,11,陽平,
2118,蛆,dz,i,42,陰平,
2125,鉏,dz,u,11,陽平,
2126,鋤,dz,u,11,陽平,
2136,梳,s,u,42,陰平,
2146,虛,ɕ,y,42,陰平,
2152,徐,dz,i,11,陽平,
2161,豬,tɕ,y,42,陰平,
2162,䐗,tɕ,y,42,陰平,
2163,猪,tɕ,y,42,陰平,
