字號,字,聲母,韻母,調值,調類,備註
1,東,t,uŋ,33,陰平,
2,菄,t,uŋ,33,陰平,
18,同,tʰ,uŋ,31,陽平,
19,仝,tʰ,uŋ,31,陽平,
20,童,tʰ,uŋ,31,陽平,
22,銅,tʰ,uŋ,31,陽平,
23,桐,tʰ,uŋ,31,陽平,
28,筒,tʰ,uŋ,31,陽平,
29,瞳,tʰ,uŋ,31,陽平,
63,中,ts,uŋ,33,陰平,當中。
65,忠,ts,uŋ,33,陰平,
67,蟲,tsʰ,uŋ,31,陽平,
75,終,ts,uŋ,33,陰平,
93,崇,tsʰ,uŋ,31,陽平,
94,崈,tsʰ,uŋ,31,陽平,
97,嵩,s,uŋ,33,陰平,
98,崧,s,uŋ,33,陰平,
106,戎,0,iuŋ,31,陽平,
107,𢦦,0,iuŋ,31,陽平,
113,狨,0,iuŋ,31,陽平,
114,絨,0,iuŋ,31,陽平,
115,弓,k,uŋ,33,陰平,
116,躳,k,uŋ,33,陰平,
117,躬,k,uŋ,33,陰平,
119,宮,k,uŋ,33,陰平,
121,融,0,iuŋ,31,陽平,
122,融,0,iuŋ,31,陽平,
125,雄,s,iuŋ,31,陽平,
126,熊,s,iuŋ,31,陽平,
140,窮,tsʰ,iuŋ,31,陽平,
143,馮,f,uŋ,31,陽平,
150,風,f,uŋ,33,陰平,
151,飌,f,uŋ,33,陰平,
152,楓,f,uŋ,33,陰平,
157,豐,f,uŋ,33,陰平,
165,充,tsʰ,uŋ,33,陰平,
172,隆,l,uŋ,31,陽平,
178,空,kʰ,uŋ,33,陰平,
192,公,k,uŋ,33,陰平,
193,功,k,uŋ,33,陰平,
194,工,k,uŋ,33,陰平,
196,蚣,k,uŋ,33,陰平,
200,攻,k,uŋ,33,陰平,
205,蒙,m,uŋ,31,陽平,
232,籠,l,uŋ,31,陽平,
240,聾,l,uŋ,31,陽平,
259,洪,x,uŋ,31,陽平,
262,紅,x,uŋ,31,陽平,
263,虹,x,uŋ,31,陽平,
265,鴻,x,uŋ,31,陽平,
282,叢,tsʰ,uŋ,31,陽平,
283,藂,tsʰ,uŋ,31,陽平,
287,翁,ʔ,uŋ,33,陰平,
295,怱,tsʰ,uŋ,33,陰平,
296,忩,tsʰ,uŋ,33,陰平,
297,葱,tsʰ,uŋ,33,陰平,
300,聦,tsʰ,uŋ,33,陰平,
305,囪,tsʰ,uŋ,33,陰平,
310,通,tʰ,uŋ,33,陰平,
326,椶,ts,uŋ,33,陰平,
327,騣,ts,uŋ,33,陰平,
341,蓬,pʰ,uŋ,31,陽平,
343,篷,pʰ,uŋ,31,陽平,
351,烘,x,uŋ,33,陰平,
361,冬,t,uŋ,33,陰平,
362,𡘬,t,uŋ,33,陰平,
369,疼,tʰ,ən,31,陽平,
401,農,n,uŋ,31,陽平,
402,䢉,n,uŋ,31,陽平,
403,辳,n,uŋ,31,陽平,
404,𨑋,n,uŋ,31,陽平,
410,儂,n,uŋ,31,陽平,
411,𧗕,n,uŋ,31,陽平,
412,膿,n,uŋ,31,陽平,
422,宗,ts,uŋ,33,陰平,
424,鬆,s,uŋ,33,陰平,松散。
425,䯳,s,uŋ,33,陰平,松散。
427,鍾,ts,uŋ,33,陰平,
428,鐘,ts,uŋ,33,陰平,
445,龍,l,uŋ,31,陽平,
454,舂,tsʰ,uŋ,33,陰平,
460,松,tsʰ,uŋ,31,陽平,松樹。
461,㮤,tsʰ,uŋ,31,陽平,松樹。
464,𧘂,tsʰ,uŋ,33,陰平,
465,衝,tsʰ,uŋ,33,陰平,
475,容,0,iuŋ,31,陽平,
478,庸,0,iuŋ,31,陽平,
479,𦤘,0,iuŋ,31,陽平,
484,鎔,0,iuŋ,31,陽平,
493,蓉,0,iuŋ,31,陽平,
510,封,f,uŋ,33,陰平,
511,𡉚,f,uŋ,33,陰平,
515,胷,s,iuŋ,33,陰平,
516,凶,s,iuŋ,33,陰平,吉凶。
517,𣧑,s,iuŋ,33,陰平,吉凶。
522,兇,s,iuŋ,33,陰平,凶惡。
530,雍,0,iuŋ,33,陰平,
536,癰,0,iuŋ,33,陰平,
547,濃,n,uŋ,31,陽平,
553,重,tsʰ,uŋ,31,陽平,重複。
560,從,tsʰ,uŋ,31,陽平,跟從。
561,从,tsʰ,uŋ,31,陽平,跟從。
570,逢,f,uŋ,31,陽平,
571,縫,f,uŋ,31,陽平,縫衣服。
578,峯,f,uŋ,33,陰平,
579,鋒,f,uŋ,33,陰平,
584,蠭,f,uŋ,33,陰平,
585,蜂,f,uŋ,33,陰平,
586,𧒒,f,uŋ,33,陰平,
595,縱,ts,uŋ,33,陰平,縱横。
597,蹤,ts,uŋ,33,陰平,
604,茸,0,iuŋ,31,陽平,
633,恭,k,uŋ,33,陰平,
635,供,k,uŋ,33,陰平,
664,江,ts,iaŋ,33,陰平,
665,扛,kʰ,aŋ,31,陽平,
669,矼,tsʰ,uaŋ,33,陰平,
698,䆫,tsʰ,uaŋ,33,陰平,
700,窓,tsʰ,uaŋ,33,陰平,
706,邦,p,aŋ,33,陰平,
707,𤰫,p,aŋ,33,陰平,
712,降,s,iaŋ,31,陽平,投降。
713,缸,k,aŋ,33,陰平,
714,瓨,k,aŋ,33,陰平,
718,胮,p,aŋ,33,陰平,腫。
719,𤵸,p,aŋ,33,陰平,腫。
725,雙,s,uaŋ,33,陰平,
732,龐,pʰ,aŋ,31,陽平,
742,腔,tsʰ,iaŋ,33,陰平,
743,𤟄,tsʰ,iaŋ,33,陰平,
744,羫,tsʰ,iaŋ,33,陰平,
765,樁,ts,uaŋ,33,陰平,
772,支,ts,ɿ,33,陰平,
778,栀,ts,ɿ,33,陰平,梔子花。
779,枝,ts,ɿ,33,陰平,
783,肢,ts,ɿ,33,陰平,
784,胑,ts,ɿ,33,陰平,
785,𨈛,ts,ɿ,33,陰平,
801,移,0,i,31,陽平,
802,䄬,0,i,31,陽平,
833,爲,0,uei,31,陽平,作為。
834,為,0,uei,31,陽平,作為。
841,𪎮,x,uei,33,陰平,
842,麾,x,uei,33,陰平,
849,萎,0,uei,42,上聲,氣萎。
877,錘,tsʰ,uei,31,陽平,
879,𡍮,s,uei,31,陽平,
880,垂,s,uei,31,陽平,
891,吹,tsʰ,uei,33,陰平,
892,炊,tsʰ,uei,33,陰平,
897,披,pʰ,i,33,陰平,
908,碑,p,ei,33,陰平,
917,隨,s,uei,31,陽平,
920,虧,kʰ,uei,33,陰平,
921,闚,kʰ,uei,33,陰平,
922,窺,kʰ,uei,33,陰平,
923,奇,tsʰ,i,31,陽平,
925,騎,tsʰ,i,31,陽平,
936,岐,tsʰ,i,31,陽平,
959,犧,s,i,33,陰平,
988,宜,n,i,31,陽平,
989,宐,n,i,31,陽平,
990,𡪀,n,i,31,陽平,
991,𡨆,n,i,31,陽平,
992,儀,0,i,31,陽平,
993,𥫃,0,i,31,陽平,
999,皮,pʰ,i,31,陽平,
1000,疲,pʰ,i,31,陽平,
1008,匙,s,ɿ,31,陽平,湯匙、鑰匙讀音亦同。
1018,兒,0,ə,31,陽平,
1019,𠒆,0,ə,31,陽平,
1022,離,l,i,31,陽平,離別。
1023,籬,l,i,31,陽平,
1026,璃,l,i,31,陽平,玻璃。
1059,疵,tsʰ,ɿ,33,陰平,吹毛求疵。
1093,卑,p,ei,33,陰平,
1107,脾,pʰ,i,31,陽平,
1121,施,s,ɿ,33,陰平,
1131,斯,s,ɿ,33,陰平,
1136,廝,s,ɿ,33,陰平,
1137,㒋,s,ɿ,33,陰平,
1157,差,tsʰ,a,33,陰平,參差。
1171,彌,m,i,31,陽平,
1172,𢏏,m,i,31,陽平,
1188,雌,tsʰ,ɿ,33,陰平,
1193,知,ts,ɿ,33,陰平,
1194,䵹,ts,ɿ,33,陰平,蜘蛛。
1195,鼅,ts,ɿ,33,陰平,蜘蛛。
1196,蜘,ts,ɿ,33,陰平,蜘蛛。
1210,馳,tsʰ,ɿ,31,陽平,
1212,池,tsʰ,ɿ,31,陽平,
1225,危,0,uei,31,陽平,
1232,簁,s,ai,33,陰平,篩子。
1251,規,k,uei,33,陰平,
1278,脂,ts,ɿ,33,陰平,
1288,姨,0,i,31,陽平,
1291,夷,0,i,31,陽平,
1314,師,s,ɿ,33,陰平,
1317,篩,s,ai,33,陰平,篩子。
1318,獅,s,ɿ,33,陰平,
1323,琵,pʰ,i,31,陽平,琵琶。
1333,枇,pʰ,i,31,陽平,枇杷。
1343,咨,ts,ɿ,33,陰平,
1344,資,ts,ɿ,33,陰平,
1350,姿,ts,ɿ,33,陰平,
1358,飢,ts,i,33,陰平,
1360,肌,ts,i,33,陰平,
1388,餈,tsʰ,ɿ,31,陽平,餈巴。
1389,𩜴,tsʰ,ɿ,31,陽平,餈巴。
1393,瓷,tsʰ,ɿ,31,陽平,瓷器。
1398,尼,n,i,31,陽平,
1410,遲,tsʰ,ɿ,31,陽平,
1411,遟,tsʰ,ɿ,31,陽平,
1421,私,s,ɿ,33,陰平,
1426,尸,s,ɿ,33,陰平,尸體。
1428,屍,s,ɿ,33,陰平,空位。
1437,祁,tsʰ,i,31,陽平,
1439,鰭,tsʰ,i,31,陽平,
1441,伊,0,i,31,陽平,
1446,棃,l,i,31,陽平,
1447,梨,l,i,31,陽平,
1460,葵,kʰ,uei,31,陽平,
1468,追,ts,uei,33,陰平,
1471,龜,k,uei,33,陰平,
1472,龜,k,uei,33,陰平,
1473,𠃾,k,uei,33,陰平,
1484,衰,s,uai,33,陰平,
1487,惟,0,uei,31,陽平,
