字號,字,聲母,韻母,調值,調類,備註
772,支,ts,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
891,吹,tsʰ,ʮ,533,陰上,黃岩無陰平調，古陰平的字併入陰上調。
908,碑,p,e,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1008,匙,z,ɿ,311,陽平,
1121,施,s,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1188,雌,tsʰ,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1193,知,ts,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1194,䵹,ts,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1195,鼅,ts,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1196,蜘,ts,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1210,馳,dz,ɿ,311,陽平,
1212,池,dz,ɿ,311,陽平,
1278,脂,ts,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1314,師,s,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1344,資,ts,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1393,瓷,z,ɿ,311,陽平,
1410,遲,dz,ɿ,311,陽平,
1411,遟,dz,ɿ,311,陽平,
1421,私,s,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1565,悲,p,e,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1584,丕,pʰ,e,533,陰上,黃岩方言無陰平調，古次清平聲讀成陰上調。
1585,㔻,pʰ,e,533,陰上,黃岩方言無陰平調，古次清平聲讀成陰上調。
1630,之,ts,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1661,時,z,ɿ,311,陽平,
1662,旹,z,ɿ,311,陽平,
1676,絲,s,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1718,詩,s,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1768,詞,z,ɿ,311,陽平,
1831,癡,tsʰ,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1834,痴,tsʰ,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
1836,持,dz,ɿ,311,陽平,
1846,礠,z,ɿ,311,陽平,
1854,滋,ts,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
2010,魚,ɦ,ŋ̀,113,陽去,黃岩方言古次濁平讀成陽平調，此字卻讀成陽去調。
2011,𩺰,ɦ,ŋ̀,113,陽去,黃岩方言古次濁平讀成陽平調，此字卻讀成陽去調。
2022,書,ɕ,ʮ,533,陰上,
2022,書,s,ʮ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
2161,豬,ts,ʮ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
2162,䐗,ts,ʮ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
2163,猪,ts,ʮ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
2184,諸,ts,ʮ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
2191,除,dz,ʮ,311,陽平,
2204,如,z,ʮ,311,陽平,
2362,儒,z,ʮ,311,陽平,
2405,殊,z,ʮ,311,陽平,
2471,珠,ts,ʮ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
2608,輸,s,ʮ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
2616,廚,dz,ʮ,311,陽平,
2780,吳,ɦ,u,311,陽平,
2780,吳,ɦ,ŋ̀,311,陽平,
3264,街,k,A,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
3268,鞵,ɦ,A,311,陽平,
3269,鞋,ɦ,A,311,陽平,
3273,牌,b,A,311,陽平,
3295,柴,z,A,311,陽平,
3310,差,tsʰ,A,533,陰上,出差之意。黃岩方言無陰平調，古次清平聲讀成陰上調。
3333,籭,s,ɿ,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
3346,階,k,A,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
3351,堦,k,A,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
3355,街,k,A,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
3360,𢰇,ʔ,A,533,陰上,挨近之意。黃岩方言無陰平調，古全清平聲讀成陰上調。
3368,鞋,ɦ,A,311,陽平,
3370,排,b,A,311,陽平,
3373,牌,b,A,311,陽平,
3395,豺,z,A,311,陽平,
3404,埋,m,A,311,陽平,
3408,齋,ts,A,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
3418,揩,kʰ,A,533,陰上,
3472,媒,m,e,311,陽平,
3495,雷,l,e,311,陽平,
3496,𩂩,l,e,311,陽平,
3531,堆,t,e,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
3556,陪,b,e,113,陽去,
3565,桮,p,e,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
3566,杯,p,e,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
3567,盃,p,e,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
3568,肧,pʰ,e,533,陰上,黃岩方言無陰平調，古次清平聲讀成陰上調。
3585,推,tʰ,e,533,陰上,黃岩方言無陰平調，古次清平聲讀成陰上調。
3598,開,kʰ,e,533,陰上,黃岩方言無陰平調，古次清平聲讀成陰上調。
3603,哀,ʔ,e,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
3624,該,k,e,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
3654,來,l,e,311,陽平,
3697,胎,tʰ,e,533,陰上,黃岩方言無陰平調，古次清平聲讀成陰上調。
3698,孡,tʰ,e,533,陰上,黃岩方言無陰平調，古次清平聲讀成陰上調。
3700,台,d,e,311,陽平,
3704,孩,ɦ,e,311,陽平,
3726,獃,ŋ,e,311,陽平,同「呆」
6191,抓,ts,o,533,陰上,"黃岩方言無陰平調,古全清平聲讀成陰上調"
6545,佗,tʰ,A,533,陰上,"黃岩方言無陰平調,古次清平聲讀成陰上調"
6546,他,tʰ,A,533,陰上,"黃岩方言無陰平調,古次清平聲讀成陰上調"
6731,茄,dʑ,iA,311,陽平,
6744,麻,m,o,311,陽平,
6752,車,tsʰ,o,533,陰上,"黃岩方言無陰平調,古次清平聲讀成陰上調"
6754,奢,s,o,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
6755,賖,s,o,533,陰上,"黃岩方言無陰平調,古全清平聲讀成陰上調"
6770,遮,ts,o,533,陰上,"黃岩方言無陰平調,古全清平聲讀成陰上調"
6786,蛇,z,o,311,陽平,
6787,虵,z,o,311,陽平,
6818,拏,n,A,311,陽平,
6828,家,k,o,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
6828,家,tɕ,iA,533,陰上,
6856,霞,ɦ,iA,311,陽平,
6871,鴉,ʔ,iA,533,陰上,"黃岩方言無陰平調,古陰平調併入陰上調"
6879,巴,p,o,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
6879,巴,p,A,533,陰上,
6883,芭,p,A,533,陰上,
6883,芭,p,o,533,陰上,黃岩方言無陰平調，古全清平聲讀成陰上調。
6887,叉,tsʰ,A,533,陰上,
