字號,字,聲母,韻母,調值,調類,備註
1,東,t,aŋ,33,陰平,
2,菄,t,aŋ,33,陰平,
18,同,t,aŋ,55,陽平,
19,仝,t,aŋ,55,陽平,
20,童,tʰ,uŋ,55,陽平,
22,銅,t,aŋ,55,陽平,
23,桐,tʰ,uŋ,55,陽平,
28,筒,tʰ,aŋ,55,陽平,
29,瞳,tʰ,uŋ,55,陽平,
63,中,t,uŋ,33,陰平,當中。
65,忠,t,uŋ,33,陰平,
67,蟲,tʰ,aŋ,55,陽平,
75,終,ts,uŋ,33,陰平,
93,崇,tsʰ,uŋ,55,陽平,
94,崈,tsʰ,uŋ,55,陽平,
97,嵩,s,uŋ,33,陰平,
98,崧,s,uŋ,33,陰平,
106,戎,z,uŋ,55,陽平,
107,𢦦,z,uŋ,55,陽平,
113,狨,z,uŋ,55,陽平,
114,絨,z,uŋ,55,陽平,
115,弓,k,eŋ,33,陰平,
116,躳,k,iuŋ,33,陰平,
117,躬,k,iuŋ,33,陰平,
119,宮,k,eŋ,33,陰平,
121,融,z,uŋ,55,陽平,
122,融,z,uŋ,55,陽平,
125,雄,h,iuŋ,55,陽平,
126,熊,h,im,55,陽平,
140,窮,kʰ,iuŋ,55,陽平,
140,窮,kʰ,iau,55,陽平,
143,馮,p,aŋ,55,陽平,
150,風,h,uaŋ,33,陰平,
151,飌,h,uaŋ,33,陰平,
152,楓,p,uŋ,33,陰平,
157,豐,h,uŋ,33,陰平,
165,充,tsʰ,uŋ,33,陰平,
172,隆,l,uŋ,55,陽平,
178,空,kʰ,aŋ,33,陰平,
178,空,kʰ,uŋ,33,陰平,空虛。
192,公,k,uŋ,33,陰平,
193,功,k,uŋ,33,陰平,
194,工,k,aŋ,33,陰平,
196,蚣,k,uŋ,33,陰平,蜈蚣。
200,攻,k,uŋ,33,陰平,攻擊。
205,蒙,m,uŋ,55,陽平,
232,籠,l,aŋ,55,陽平,
240,聾,l,aŋ,55,陽平,
259,洪,0,aŋ,55,陽平,
262,紅,0,aŋ,55,陽平,
263,虹,h,uŋ,55,陽平,
265,鴻,h,uŋ,55,陽平,
282,叢,ts,aŋ,55,陽平,
283,藂,ts,aŋ,55,陽平,
287,翁,0,uŋ,33,陰平,
295,怱,tsʰ,uŋ,33,陰平,
296,忩,tsʰ,uŋ,33,陰平,
297,葱,tsʰ,uŋ,33,陰平,
300,聦,tsʰ,uŋ,33,陰平,
305,囪,tsʰ,uŋ,33,陰平,煙囪。
310,通,tʰ,uŋ,33,陰平,
326,椶,ts,aŋ,33,陰平,
327,騣,ts,aŋ,33,陰平,馬鬃。
341,蓬,pʰ,uŋ,55,陽平,
343,篷,pʰ,uŋ,55,陽平,
351,烘,h,uŋ,33,陰平,烘乾。
361,冬,t,aŋ,33,陰平,
362,𡘬,t,aŋ,33,陰平,
369,疼,tʰ,ĩã,213,陰去,
401,農,n,uŋ,55,陽平,
402,䢉,n,uŋ,55,陽平,
403,辳,n,uŋ,55,陽平,
404,𨑋,n,uŋ,55,陽平,
410,儂,n,uŋ,55,陽平,我你儂。
411,𧗕,n,uŋ,55,陽平,
412,膿,n,uŋ,55,陽平,
422,宗,ts,uŋ,33,陰平,
424,鬆,s,uŋ,33,陰平,
425,䯳,s,uŋ,33,陰平,
427,鍾,ts,eŋ,33,陰平,
428,鐘,ts,eŋ,33,陰平,
445,龍,l,eŋ,55,陽平,
454,舂,ts,eŋ,33,陰平,舂米。
460,松,s,uŋ,55,陽平,
461,㮤,s,uŋ,55,陽平,
464,𧘂,tsʰ,uŋ,33,陰平,
465,衝,tsʰ,uŋ,33,陰平,
475,容,z,uŋ,55,陽平,
478,庸,z,uŋ,55,陽平,
479,𦤘,z,uŋ,55,陽平,
484,鎔,z,uŋ,55,陽平,
493,蓉,z,uŋ,55,陽平,
510,封,h,uŋ,33,陰平,
511,𡉚,h,uŋ,33,陰平,
515,胷,h,iuŋ,33,陰平,
516,凶,h,iuŋ,33,陰平,吉凶。
517,𣧑,h,iuŋ,33,陰平,吉凶。
522,兇,h,iuŋ,33,陰平,凶惡。
530,雍,z,uŋ,33,陰平,
536,癰,z,uŋ,33,陰平,
547,濃,n,uŋ,55,陽平,
553,重,t,eŋ,55,陽平,重複。
560,從,tsʰ,uŋ,55,陽平,跟從。
561,从,tsʰ,uŋ,55,陽平,跟從。
570,逢,h,uŋ,55,陽平,
571,縫,h,uŋ,55,陽平,縫衣服。
578,峯,h,uŋ,33,陰平,
579,鋒,h,uŋ,33,陰平,
584,蠭,pʰ,aŋ,33,陰平,
585,蜂,pʰ,aŋ,33,陰平,
586,𧒒,pʰ,aŋ,33,陰平,
595,縱,ts,uŋ,55,陽平,縱横。
597,蹤,ts,uŋ,213,陰去,
604,茸,z,uŋ,55,陽平,參茸。
633,恭,k,iuŋ,33,陰平,
635,供,k,eŋ,33,陰平,供給。
652,從,tsʰ,uŋ,33,陰平,縱容。
664,江,k,aŋ,33,陰平,
665,扛,k,aŋ,33,陰平,
669,矼,tʰ,ɤŋ,33,陰平,
670,豇,k,aŋ,33,陰平,豇豆。
698,䆫,tʰ,ɤŋ,33,陰平,
700,窓,tʰ,ɤŋ,33,陰平,
706,邦,p,aŋ,33,陰平,
707,𤰫,p,aŋ,33,陰平,
712,降,k,aŋ,11,陽去,降伏。
713,缸,k,ɤŋ,33,陰平,
714,瓨,k,ɤŋ,33,陰平,
718,胮,,,,,腫。
719,𤵸,,,,,腫。
725,雙,s,aŋ,33,陰平,
732,龐,pʰ,aŋ,55,陽平,
742,腔,kʰ,aŋ,33,陰平,
743,𤟄,kʰ,aŋ,33,陰平,
744,羫,kʰ,aŋ,33,陰平,
765,樁,ts,ɤŋ,33,陰平,
772,支,k,i,33,陰平,
778,栀,,,,,梔子花。
779,枝,k,i,33,陰平,
783,肢,k,i,33,陰平,
784,胑,k,i,33,陰平,
785,𨈛,k,i,33,陰平,
798,眵,,,,,眼眵。
801,移,z,i,55,陽平,
802,䄬,z,i,55,陽平,
833,爲,0,ui,33,陰平,作為。
834,為,0,ui,33,陰平,作為。
841,𪎮,h,ui,33,陰平,
842,麾,h,ui,33,陰平,
