字號,字,聲母,韻母,調值,調類,備註
65,忠,ts,uəŋ,213,陰平,
140,窮,tɕʰ,yəŋ,44,陽平,
150,風,x,uəŋ,213,陰平,
262,紅,x,uəŋ,44,陽平,
361,冬,t,uəŋ,213,陰平,印刷為13此地陰平應為213。
401,農,n,uəŋ,44,陽平,
401,農,n,əŋ,44,陽平,
445,龍,l,uəŋ,44,陽平,
510,封,x,uəŋ,213,陰平,
706,邦,p,ɤ,213,陰平,
725,雙,s,uɤ,213,陰平,
917,隨,s,u,44,陽平,
1018,兒,z,ɿ,44,陽平,文讀
1018,兒,0,ər,44,陽平,白讀。
1193,知,tʂ,ʅər,213,陰平,知道。
1288,姨,z,ɿ,44,陽平,印刷為24此地陽平應為44。
1314,師,s,ɿ,213,陰平,
1344,資,ts,ɿ,213,陰平,
1358,飢,ts,ɿ,213,陰平,飢餓。
1410,遲,tʂʰ,ʅər,44,陽平,
1661,時,s,ɿ,44,陽平,
1668,疑,nz,ɿ,44,陽平,
1995,衣,nz,ɿ,213,陰平,
2010,魚,nz,u,44,陽平,
2126,鋤,tsʰ,u,44,陽平,
2161,豬,ts,u,213,陰平,
2173,驢,l,u,44,陽平,
2470,朱,ts,u,213,陰平,
2797,租,ts,əu,213,陰平,
2842,烏,0,u,213,陰平,
3066,雞,tʂ,ər,213,陰平,
3066,雞,ts,ɿ,213,陰平,
3130,西,s,ɿ,213,陰平,
3191,泥,nz,ɿ,44,陽平,泥土。
3207,閨,k,uɛi,213,陰平,
3269,鞋,x,iɛi,44,陽平,
3273,牌,pʰ,ɛi,213,陰平,文讀
3273,牌,pʰ,iE,44,陽平,白讀。白讀調值印刷為24此地陽平應為44。
3432,灰,x,uɛi,213,陰平,
3495,雷,l,uɛi,44,陽平,
3531,堆,t,uɛi,213,陰平,
3654,來,l,ɛi,44,陽平,
3681,災,ts,ɛi,213,陰平,
3776,新,ɕ,iəŋ,213,陰平,
3794,人,ʐ,əŋ,44,陽平,
