字號,字,聲母,韻母,調值,調類,備註
1,東,t,uŋ,53,陰平,
2,菄,t,uŋ,53,陰平,
22,銅,,uŋ,24,陽平,
63,中,tʃ,uŋ,53,陰平,中間
67,蟲,tʃʰ,uŋ,24,陽平,
113,狨,ʒ,uŋ,24,陽平,
114,絨,ʒ,uŋ,24,陽平,
115,弓,k,iuŋ,53,陰平,
119,宮,k,iuŋ,53,陰平,
126,熊,ʒ,uŋ,24,陽平,
140,窮,kʰ,iuŋ,24,陽平,
143,馮,pʰ,uŋ,24,陽平,
150,風,f,uŋ,53,陰平,
151,飌,f,uŋ,53,陰平,
178,空,ʰ,uŋ,53,陰平,空虛
192,公,k,uŋ,53,陰平,
194,工,k,uŋ,53,陰平,
205,蒙,m,uŋ,24,陽平,
232,籠,l,uŋ,53,陰平,
262,紅,f,uŋ,24,陽平,
287,翁,v,uŋ,53,陰平,
297,葱,tsʰ,uŋ,53,陰平,
310,通,tʰ,uŋ,53,陰平,
326,椶,ts,uŋ,53,陰平,
343,篷,pʰ,uŋ,24,陽平,
361,冬,t,uŋ,53,陰平,
362,𡘬,t,uŋ,53,陰平,
401,農,n,uŋ,24,陽平,
402,䢉,n,uŋ,24,陽平,
403,辳,n,uŋ,24,陽平,
404,𨑋,n,uŋ,24,陽平,
411,𧗕,n,uŋ,24,陽平,
412,膿,n,uŋ,24,陽平,
422,宗,ts,uŋ,53,陰平,
424,鬆,s,uŋ,53,陰平,鬆緊
425,䯳,s,uŋ,53,陰平,鬆緊
428,鐘,tʃ,uŋ,53,陰平,
445,龍,l,iuŋ,24,陽平,
454,舂,tʃ,uŋ,53,陰平,
460,松,tsʰ,iuŋ,24,陽平,松樹
461,㮤,tsʰ,iuŋ,24,陽平,松樹
464,𧘂,tʃʰ,uŋ,53,陰平,
465,衝,tʃʰ,uŋ,53,陰平,
475,容,ʒ,uŋ,24,陽平,
510,封,f,uŋ,53,陰平,
511,𡉚,f,uŋ,53,陰平,
515,胷,h,iuŋ,53,陰平,
516,凶,h,iuŋ,53,陰平,
517,𣧑,h,iuŋ,53,陰平,
547,濃,ŋ,iuŋ,24,陽平,
553,重,tʃʰ,uŋ,24,陽平,重複
560,從,tsʰ,iuŋ,24,陽平,從來
561,从,tsʰ,iuŋ,24,陽平,從來
571,縫,f,uŋ,24,陽平,裁縫
584,蠭,pʰ,uŋ,53,陰平,
585,蜂,pʰ,uŋ,53,陰平,
586,𧒒,pʰ,uŋ,53,陰平,
635,供,k,iuŋ,53,陰平,供應
664,江,k,ɔŋ,53,陰平,
697,囪,tsʰ,uŋ,53,陰平,
698,䆫,tsʰ,uŋ,53,陰平,
699,牎,tsʰ,uŋ,53,陰平,
700,窓,tsʰ,uŋ,53,陰平,
725,雙,s,uŋ,53,陰平,
772,支,k,i,53,陰平,
801,移,ʒ,i,24,陽平,
802,䄬,ʒ,i,24,陽平,
877,錘,tʃʰ,ui,24,陽平,
891,吹,tʃʰ,ɔi,53,陰平,
897,披,pʰ,i,53,陰平,
908,碑,p,i,53,陰平,
917,隨,s,ui,24,陽平,
920,虧,kʰ,ui,53,陰平,
925,騎,kʰ,i,24,陽平,
999,皮,pʰ,i,24,陽平,
1018,兒,ʒ,i,24,陽平,
1019,𠒆,ʒ,i,24,陽平,
1193,知,t,i,53,陰平,白讀
1193,知,tʃ,i,53,陰平,文讀
1212,池,tʃʰ,i,24,陽平,
1251,規,k,ui,53,陰平,
1288,姨,ʒ,i,24,陽平,
1314,師,s,ɿ,53,陰平,
1317,篩,tsʰ,ɛi,53,陰平,
1344,資,ts,ɿ,53,陰平,
1393,瓷,tsʰ,i,24,陽平,
1410,遲,tʃʰ,i,24,陽平,
1411,遟,tʃʰ,i,24,陽平,
1421,私,s,ɿ,53,陰平,
1428,屍,ʃ,i,21,上聲,
1446,棃,l,i,24,陽平,
1447,梨,l,i,24,陽平,
1460,葵,kʰ,ui,24,陽平,
1468,追,tʃ,ui,53,陰平,
1471,龜,k,ui,53,陰平,
1472,龜,k,ui,53,陰平,
1473,𠃾,k,ui,53,陰平,
1544,眉,m,i,24,陽平,
1545,睂,m,i,24,陽平,
1555,黴,m,ɔi,24,陽平,
1565,悲,p,ɔi,53,陰平,
1630,之,ts,ɿ,53,陰平,
1661,時,ʃ,i,24,陽平,
1662,旹,ʃ,i,24,陽平,
1668,疑,ŋ,i,24,陽平,
1676,絲,s,ɿ,53,陰平,
1690,旗,kʰ,i,24,陽平,
1718,詩,ʃ,i,53,陰平,
1724,而,l,u,24,陽平,
1745,欺,kʰ,i,53,陰平,
1759,基,k,i,53,陰平,
1769,祠,tsʰ,ɿ,24,陽平,
1825,醫,ʒ,i,53,陰平,
1826,毉,ʒ,i,53,陰平,
1831,癡,tʃʰ,i,53,陰平,
1834,痴,tʃʰ,i,53,陰平,
1845,慈,tsʰ,ɿ,24,陽平,
1893,圍,v,ui,24,陽平,
1914,飛,f,ui,53,陰平,文讀
1914,飛,p,ui,53,陰平,白讀
1925,肥,pʰ,ui,24,陽平,
1937,威,v,ui,53,陰平,
1965,機,k,i,53,陰平,
1995,衣,ʒ,i,53,陰平,
2005,歸,k,ui,53,陰平,
2006,㱕,k,ui,53,陰平,
2010,魚,0,ŋ,24,陽平,
2020,初,tsʰ,ɿ,53,陰平,
2022,書,ʃ,u,53,陰平,
2036,車,k,i,53,陰平,車馬炮
2069,余,ʒ,i,24,陽平,
2125,鉏,tʃʰ,u,24,陽平,
2126,鋤,tʃʰ,u,24,陽平,
2136,梳,s,u,53,,
2136,梳,s,ə,53,,
2146,虛,h,i,53,陰平,
2152,徐,tsʰ,i,24,陽平,
2161,豬,tʃ,u,53,陰平,
