字號,字,聲母,韻母,調值,調類,備註
1,東,t,oŋ,44,陰平,
2,菄,ȡ,,,,
18,同,d,oŋ,24,陽平,
20,童,d,oŋ,24,陽平,
22,銅,d,oŋ,24,陽平,
23,桐,d,oŋ,24,陽平,
28,筒,tʰ,oŋ,24,陽平,
28,筒,d,oŋ,52,上,未註明異讀原因
29,瞳,d,oŋ,24,陽平,
63,中,ts,oŋ,44,陰平,當中
64,衷,ts,oŋ,44,陰平,
65,忠,ts,oŋ,44,陰平,
67,蟲,z,oŋ,24,陽平,
75,終,ts,oŋ,44,陰平,
92,盅,ts,oŋ,44,陰平,
93,崇,z,oŋ,24,陽平,
106,戎,ȵ,ioŋ,24,陽平,
106,戎,z,oŋ,24,陽平,"文,白"
114,絨,ȵ,ioŋ,24,陽平,
115,弓,k,oŋ,44,陰平,
117,躬,k,oŋ,44,陰平,
119,宮,k,oŋ,44,陰平,
121,融,j,ioŋ,24,陽平,
125,雄,j,ioŋ,24,陽平,
126,熊,j,ioŋ,24,陽平,
140,窮,dʑ,ioŋ,24,陽平,
143,馮,v,oŋ,24,陽平,
150,風,f,oŋ,44,陰平,
152,楓,f,oŋ,44,陰平,
157,豐,f,oŋ,44,陰平,
165,充,tsʰ,oŋ,44,陰平,
172,隆,l,oŋ,24,陽平,
178,空,kʰ,oŋ,44,陰平,空虛
192,公,k,oŋ,44,陰平,
193,功,k,oŋ,44,陰平,
194,工,k,oŋ,44,陰平,
200,攻,k,oŋ,44,陰平,
205,蒙,m,oŋ,24,陽平,
232,籠,l,oŋ,24,陽平,
240,聾,l,oŋ,24,陽平,
259,洪,ɦ,oŋ,24,陽平,
262,紅,ɦ,oŋ,24,陽平,
263,虹,ɦ,oŋ,24,陽平,
265,鴻,ɦ,oŋ,24,陽平,
282,叢,z,oŋ,24,陽平,
287,翁,0,oŋ,44,陰平,
297,葱,tsʰ,oŋ,44,陰平,
300,聦,tsʰ,oŋ,44,陰平,
310,通,tʰ,oŋ,44,陰平,
341,蓬,b,oŋ,24,陽平,
343,篷,b,oŋ,24,陽平,
351,烘,h,oŋ,44,陰平,
361,冬,t,oŋ,44,陰平,
396,鬃,ts,oŋ,44,陰平,
401,農,n,oŋ,24,陽平,
412,膿,n,oŋ,24,陽平,
422,宗,ts,oŋ,44,陰平,
424,鬆,s,oŋ,44,陰平,
427,鍾,ts,oŋ,44,陰平,鐘愛
428,鐘,ts,oŋ,44,陰平,鐘點
445,龍,l,oŋ,24,陽平,
454,舂,s,oŋ,44,陰平,未註明異讀原因
454,舂,tsʰ,oŋ,44,陰平,
460,松,s,oŋ,44,陰平,
465,衝,tsʰ,oŋ,44,陰平,
475,容,j,ioŋ,24,陽平,
476,溶,j,ioŋ,24,陽平,
510,封,f,oŋ,44,陰平,
515,胷,ɕ,ioŋ,44,陰平,
516,凶,ɕ,ioŋ,44,陰平,
522,兇,ɕ,ioŋ,44,陰平,
524,匈,ɕ,ioŋ,44,陰平,
547,濃,ȵ,ioŋ,24,陽平,
547,濃,n,oŋ,24,陽平,"文,白"
553,重,z,oŋ,24,陽平,重複
560,從,z,oŋ,24,陽平,服從
570,逢,v,oŋ,24,陽平,
571,縫,v,oŋ,24,陽平,縫補
578,峯,f,oŋ,44,陰平,
579,鋒,f,oŋ,44,陰平,
585,蜂,f,oŋ,44,陰平,
595,縱,ts,oŋ,44,陰平,縱橫
597,蹤,ts,oŋ,44,陰平,
604,茸,z,oŋ,24,陽平,
633,恭,k,oŋ,44,陰平,
635,供,k,oŋ,412,陰去,供給
664,江,k,ɒŋ,44,陰平,
664,江,tɕ,iɒŋ,44,陰平,"文,白"
698,䆫,tsʰ,ɒŋ,44,陰平,
706,邦,p,ɒŋ,44,陰平,
712,降,ɦ,ɒŋ,24,陽平,投降
713,缸,k,ɒŋ,44,陰平,
725,雙,s,ɒŋ,44,陰平,
