字號,字,聲母,韻母,調值,調類,備註
1,東,t,oŋ,33,陰平,
2,菄,t,oŋ,33,陰平,
18,同,d,oŋ,23,陽平,
19,仝,d,oŋ,23,陽平,
20,童,d,oŋ,23,陽平,
22,銅,d,oŋ,23,陽平,
23,桐,d,oŋ,23,陽平,
28,筒,d,oŋ,23,陽平,
29,瞳,d,oŋ,23,陽平,
63,中,ts,oŋ,33,陰平,當中。
65,忠,ts,oŋ,33,陰平,
67,蟲,dz,oŋ,23,陽平,
75,終,ts,oŋ,33,陰平,
93,崇,dz,oŋ,23,陽平,
94,崈,dz,oŋ,23,陽平,
97,嵩,s,oŋ,33,陰平,
98,崧,s,oŋ,33,陰平,
106,戎,0,ioŋ,23,陽平,
107,𢦦,0,ioŋ,23,陽平,
113,狨,0,ioŋ,23,陽平,
114,絨,0,ioŋ,23,陽平,
115,弓,k,oŋ,33,陰平,
116,躳,k,oŋ,33,陰平,
117,躬,k,oŋ,33,陰平,
119,宮,k,oŋ,33,陰平,
121,融,ʑ,ioŋ,23,陽平,
122,融,ʑ,ioŋ,23,陽平,
125,雄,ʑ,ioŋ,23,陽平,
126,熊,ʑ,ioŋ,23,陽平,
140,窮,dʑ,ioŋ,23,陽平,
143,馮,0,oŋ,23,陽平,
150,風,x,oŋ,33,陰平,
151,飌,x,oŋ,33,陰平,
152,楓,x,oŋ,33,陰平,
157,豐,x,oŋ,33,陰平,
165,充,tsʰ,oŋ,33,陰平,
172,隆,l,oŋ,23,陽平,
178,空,kʰ,oŋ,33,陰平,
192,公,k,oŋ,33,陰平,
193,功,k,oŋ,33,陰平,
194,工,k,oŋ,33,陰平,
196,蚣,k,oŋ,33,陰平,
200,攻,k,oŋ,33,陰平,
205,蒙,m,oŋ,23,陽平,
232,籠,l,oŋ,23,陽平,
240,聾,l,oŋ,23,陽平,
259,洪,0,oŋ,23,陽平,
262,紅,0,oŋ,23,陽平,
263,虹,0,oŋ,23,陽平,
265,鴻,0,oŋ,23,陽平,
282,叢,dz,oŋ,23,陽平,
283,藂,dz,oŋ,23,陽平,
287,翁,0,oŋ,33,陰平,
295,怱,tsʰ,oŋ,33,陰平,
296,忩,tsʰ,oŋ,33,陰平,
297,葱,tsʰ,oŋ,33,陰平,
300,聦,tsʰ,oŋ,33,陰平,
305,囪,tsʰ,oŋ,33,陰平,
310,通,tʰ,oŋ,33,陰平,
326,椶,ts,oŋ,33,陰平,
327,騣,ts,oŋ,33,陰平,
