字號,字,聲母,韻母,調值,調類,備註
1,東,t,øŋ,53,陰平,
1,東,t,uŋ,53,陰平,
18,同,t,øŋ,55,陽平,
18,同,t,uŋ,55,陽平,同志，合同。
20,童,t,uŋ,55,陽平,
22,銅,t,øŋ,55,陽平,
22,銅,t,uŋ,55,陽平,銅牆，白讀。
23,桐,t,øŋ,55,陽平,
23,桐,t,uŋ,55,陽平,梧桐，語桐，桐油。
28,筒,t,øŋ,55,陽平,
28,筒,t,uŋ,55,陽平,
29,瞳,t,uŋ,55,陽平,
63,中,t,uŋ,53,陰平,單字讀，中國，台中：中間，白讀。
63,中,t,yŋ,53,陰平,
63,中,t,øŋ,53,陰平,
63,中,t,oŋ,53,陰平,
64,衷,t,yŋ,53,陰平,
65,忠,t,uŋ,53,陰平,
65,忠,t,yŋ,53,陰平,
67,蟲,tʰ,uŋ,55,陽平,
75,終,ts,uŋ,53,陰平,
93,崇,ts,uŋ,55,陽平,
97,嵩,s,uŋ,53,陰平,
106,戎,h,yŋ,55,陽平,
114,絨,0,yŋ,55,陽平,
115,弓,k,yŋ,53,陰平,
117,躬,k,yŋ,53,陰平,
119,宮,k,yŋ,53,陰平,
121,融,0,yŋ,55,陽平,融和，融城：福清別稱。
121,融,h,yŋ,55,陽平,
125,雄,h,yŋ,55,陽平,
126,熊,h,yŋ,55,陽平,
133,穹,kʰ,yŋ,53,陰平,
136,芎,kʰ,yŋ,53,陰平,川芎。
140,窮,k,yŋ,55,陽平,
143,馮,h,uŋ,55,陽平,
150,風,h,uŋ,53,陰平,文讀，風車。
150,風,pʰ,uŋ,53,陰平,
152,楓,h,uŋ,53,陰平,
157,豐,h,uŋ,53,陰平,
165,充,tsʰ,yŋ,53,陰平,
172,隆,l,yŋ,55,陽平,
178,空,kʰ,øŋ,53,陰平,
178,空,kʰ,uŋ,53,陰平,
192,公,k,øŋ,53,陰平,
192,公,k,uŋ,53,陰平,
193,功,k,uŋ,53,陰平,
194,工,k,uŋ,53,陰平,
194,工,k,øŋ,53,陰平,
196,蚣,k,uŋ,53,陰平,
196,蚣,k,øŋ,53,陰平,
200,攻,k,uŋ,53,陰平,
205,蒙,m,øŋ,55,陽平,
205,蒙,m,uŋ,55,陽平,
211,矇,m,oŋ,53,陰平,迷亂。
232,籠,l,uŋ,55,陽平,
232,籠,l,øŋ,55,陽平,
240,聾,l,uŋ,55,陽平,
240,聾,l,øŋ,55,陽平,
242,礱,l,øŋ,55,陽平,
245,嚨,l,øŋ,55,陽平,喉嚨。
259,洪,h,uŋ,55,陽平,
262,紅,0,øŋ,55,陽平,
262,紅,h,uŋ,55,陽平,
263,虹,h,uŋ,55,陽平,
265,鴻,h,uŋ,55,陽平,
282,叢,ts,uŋ,55,陽平,
287,翁,0,uŋ,53,陰平,
297,葱,tsʰ,øŋ,53,陰平,
300,聦,tsʰ,uŋ,53,陰平,
310,通,tʰ,øŋ,53,陰平,
310,通,tʰ,uŋ,53,陰平,通知，白讀。
326,椶,ts,øŋ,53,陰平,
326,椶,ts,uŋ,53,陰平,
327,騣,ts,uŋ,53,陰平,
327,騣,ts,øŋ,53,陰平,
341,蓬,pʰ,uŋ,55,陽平,
343,篷,pʰ,uŋ,55,陽平,
351,烘,h,øŋ,53,陰平,
361,冬,t,øŋ,53,陰平,
368,彤,t,uŋ,55,陽平,
401,農,n,uŋ,55,陽平,
410,儂,n,øŋ,55,陽平,自稱、人，儂家：我們。
410,儂,n,aŋ,55,陽平,
412,膿,n,uŋ,55,陽平,
412,膿,n,øŋ,55,陽平,
422,宗,ts,uŋ,53,陰平,
424,鬆,s,øŋ,53,陰平,
424,鬆,s,oŋ,53,陰平,鬆快：舒服愉快，白讀。
427,鍾,ts,yŋ,53,陰平,
428,鐘,ts,yŋ,53,陰平,
445,龍,l,yŋ,55,陽平,單字讀，龍眼。
445,龍,l,eŋ,55,陽平,
454,舂,ts,yŋ,53,陰平,
456,摏,ts,yŋ,53,陰平,
460,松,s,yŋ,55,陽平,
465,衝,tsʰ,yŋ,53,陰平,
475,容,0,yŋ,55,陽平,
478,庸,0,yŋ,55,陽平,
493,蓉,0,yŋ,55,陽平,
510,封,h,uŋ,53,陰平,
515,胷,h,yŋ,53,陰平,
516,凶,h,yŋ,53,陰平,
530,雍,0,yŋ,53,陰平,
530,雍,0,øŋ,21,陰去,
547,濃,n,uŋ,55,陽平,
553,重,t,yŋ,55,陽平,
553,重,tʰ,yŋ,55,陽平,
560,從,ts,yŋ,55,陽平,跟從。
570,逢,h,uŋ,55,陽平,
571,縫,pʰ,uŋ,55,陽平,裁縫。
577,捀,pʰ,uŋ,55,陽平,捧。
578,峯,h,uŋ,53,陰平,
579,鋒,h,uŋ,53,陰平,
585,蜂,pʰ,uŋ,53,陰平,
597,蹤,ts,uŋ,53,陰平,
604,茸,0,yŋ,55,陽平,
633,恭,k,yŋ,53,陰平,
634,龔,k,yŋ,33,上聲,
635,供,k,yŋ,53,陰平,供應。
652,從,tsʰ,yŋ,53,陰平,從容。
664,江,k,øŋ,53,陰平,
664,江,k,oŋ,53,陰平,
665,扛,k,oŋ,53,陰平,
670,豇,k,oŋ,53,陰平,
671,肛,k,oŋ,53,陰平,
698,䆫,tʰ,yŋ,53,陰平,
698,䆫,tsʰ,oŋ,53,陰平,文讀，窗門：窗戶。
706,邦,p,aŋ,53,陰平,
712,降,h,oŋ,55,陽平,投降。
725,雙,s,øŋ,53,陰平,
725,雙,s,oŋ,53,陰平,
732,龐,m,aŋ,55,陽平,
742,腔,kʰ,øŋ,53,陰平,
742,腔,kʰ,yoŋ,53,陰平,單字讀，腔寬：罵人話。
772,支,ts,ie,53,陰平,
778,栀,ts,ie,53,陰平,
779,枝,ts,ie,53,陰平,單字讀，荔枝。
779,枝,tsʰ,ie,53,陰平,
783,肢,ts,ie,53,陰平,
801,移,0,ie,55,陽平,
834,為,0,ui,55,陽平,行為。
842,麾,h,ui,53,陰平,
858,糜,m,i,55,陽平,糜爛，粥。
858,糜,m,uoi,55,陽平,
877,錘,t,ui,55,陽平,動詞，名詞。
877,錘,tʰ,ui,55,陽平,
880,垂,s,ui,55,陽平,
891,吹,tsʰ,oi,53,陰平,
891,吹,tsʰ,ui,53,陰平,
892,炊,tsʰ,ui,53,陰平,炊煙，白讀。
892,炊,tsʰ,oi,53,陰平,
897,披,pʰ,ie,53,陰平,
897,披,pʰ,i,53,陰平,披星戴月，披風。
908,碑,p,i,53,陰平,
917,隨,s,ui,55,陽平,
918,隋,s,ui,55,陽平,
920,虧,kʰ,ui,53,陰平,
920,虧,kʰ,uoi,53,陰平,
922,窺,kʰ,ie,53,陰平,窺探。
923,奇,k,i,55,陽平,
